date,timestamp_utc,Open,High,Low,Close,Volume
2024-11-19,2024-11-19T00:00:00Z,4507771.1543548,4532198.8065798,4320161.15242122,4369838.61432729,17397.394077462814
2024-11-20,2024-11-20T00:00:00Z,4370303.84226591,4420537.65337296,4290450.20854763,4338708.96315133,17061.55473952367
2024-11-21,2024-11-21T00:00:00Z,4337813.09827963,4724124.64057121,4308246.58469117,4687000.0,49486.74999757352
2024-11-22,2024-11-22T00:00:00Z,4685962.33136216,4785418.0525917,4452668.9622378,4611157.21801742,39999.74071533219
2024-11-23,2024-11-23T00:00:00Z,4611496.62077092,4815000.0,4582072.39810234,4727002.00433649,40825.652843609125
2024-11-24,2024-11-24T00:00:00Z,4729404.24066254,4797348.1436307,4500318.78772243,4671052.91851964,29432.473398983253
2024-11-25,2024-11-25T00:00:00Z,4672700.77859653,4933529.09334733,4561000.0,4760934.70566781,41478.88527944778
2024-11-26,2024-11-26T00:00:00Z,4760663.83624602,4824807.11962722,4564308.50987618,4655000.0,23692.88157803833
2024-11-27,2024-11-27T00:00:00Z,4653270.3097407,5121019.7188582,4605080.28074871,5073107.62154873,31472.83887300041
2024-11-28,2024-11-28T00:00:00Z,5076178.89593101,5096868.87619974,4947000.0,4986000.0,19900.046990238377
2024-11-29,2024-11-29T00:00:00Z,4986000.0,5037207.34746931,4915000.0,4967983.56185688,16051.217666652812
2024-11-30,2024-11-30T00:00:00Z,4968000.0,5184106.27613066,4950043.89161183,5137325.73487307,20912.26028333312
2024-12-01,2024-12-01T00:00:00Z,5140767.51226296,5200000.0,5091000.0,5105000.0,15383.914812840849
2024-12-02,2024-12-02T00:00:00Z,5105000.0,5215000.0,5003501.66769194,5084697.23050401,26459.9238031355
2024-12-03,2024-12-03T00:00:00Z,5085000.0,5113743.60227702,4209980.73532755,5050000.0,51231.21090811842
2024-12-04,2024-12-04T00:00:00Z,5048103.5822229,5453276.33249804,5048103.5822229,5409790.03642239,42233.70803093463
2024-12-05,2024-12-05T00:00:00Z,5410000.0,5547489.64105542,5258579.18612865,5361361.96429342,34515.42862687013
2024-12-06,2024-12-06T00:00:00Z,5361582.30444839,5686506.60328561,5343146.18765384,5588002.94113102,25474.85796303888
2024-12-07,2024-12-07T00:00:00Z,5588226.56747556,5617855.08084558,5519128.3788976,5563000.0,11078.13315640868
2024-12-08,2024-12-08T00:00:00Z,5563003.30779271,5614021.31017566,5512116.56832779,5593817.28712809,7603.087114113999
2024-12-09,2024-12-09T00:00:00Z,5594654.08866771,5598962.26600312,5065093.64369244,5299238.6605399,27005.950235190507
2024-12-10,2024-12-10T00:00:00Z,5299142.44690619,5391000.0,5086465.03605048,5197969.33497069,24545.987796291345
2024-12-11,2024-12-11T00:00:00Z,5197367.39786949,5458000.0,5070000.0,5427000.0,17341.869337778437
2024-12-12,2024-12-12T00:00:00Z,5430178.55398884,5656979.91907307,5387550.34923279,5543000.0,18887.53311169876
2024-12-13,2024-12-13T00:00:00Z,5546246.88385087,5637103.77339247,5506506.18835587,5565295.69208915,10716.636668211357
2024-12-14,2024-12-14T00:00:00Z,5569299.3240077,5619000.0,5479408.64539219,5564176.56646019,9353.64538349608
2024-12-15,2024-12-15T00:00:00Z,5564081.2026226,5676549.45048243,5524061.51778968,5656738.94321367,9604.794976568104
2024-12-16,2024-12-16T00:00:00Z,5657570.91918677,5895000.0,5637787.04202383,5771916.42263958,20792.2241606154
2024-12-17,2024-12-17T00:00:00Z,5772769.89571026,5856682.83324969,5613503.59568187,5700000.0,20568.92239388465
2024-12-18,2024-12-18T00:00:00Z,5700000.0,5750000.0,5329668.83854825,5350000.0,24346.20718557423
2024-12-19,2024-12-19T00:00:00Z,5348935.0495838,5553003.74102725,5064735.3675673,5169049.83004357,33300.15481172808
2024-12-20,2024-12-20T00:00:00Z,5172445.61929447,5293941.75799622,4680225.21807436,5257176.16024673,45972.95683380383
2024-12-21,2024-12-21T00:00:00Z,5257044.7345755,5343788.59744226,5016509.47093517,5079000.0,15612.153918312602
2024-12-22,2024-12-22T00:00:00Z,5080000.0,5139081.22719541,4920061.31675203,4987002.44305676,11569.716612403185
2024-12-23,2024-12-23T00:00:00Z,4987311.27269709,5220000.0,4885428.42513408,5149080.64445571,17046.853411095646
2024-12-24,2024-12-24T00:00:00Z,5154220.56290263,5275979.92443733,5059575.5248524,5197642.29544923,10782.11528927665
2024-12-25,2024-12-25T00:00:00Z,5198225.89192116,5298245.05201447,5150000.0,5207000.0,9528.860643315233
2024-12-26,2024-12-26T00:00:00Z,5210163.83521212,5237851.96658785,4995239.81163632,5017859.63716243,11871.585285397536
2024-12-27,2024-12-27T00:00:00Z,5017337.59333827,5155872.44117953,4980000.0,5021000.0,9292.56338512487
2024-12-28,2024-12-28T00:00:00Z,5023587.95618504,5120000.0,4996174.16966087,5086000.0,4909.46130368321
2024-12-29,2024-12-29T00:00:00Z,5088005.7707814,5092965.24822668,4955367.32298727,5001616.77616732,5140.925669659649
2024-12-30,2024-12-30T00:00:00Z,5005934.70770666,5096990.56142891,4907404.39999171,4993000.0,10741.90773828992
2024-12-31,2024-12-31T00:00:00Z,4993002.41642082,5127846.08366617,4914922.0995669,4975000.0,9147.204901931667
2025-01-01,2025-01-01T00:00:00Z,4976509.73708782,5033000.0,4961000.0,5017072.16723202,8040.984488370739
2025-01-02,2025-01-02T00:00:00Z,5017149.87228044,5197383.97387759,5009164.41460333,5128238.62418118,13361.431783988495
2025-01-03,2025-01-03T00:00:00Z,5129417.13475703,5344230.88811545,5084064.59570795,5316995.46885258,10158.823633351276
2025-01-04,2025-01-04T00:00:00Z,5318167.40909186,5410000.0,5280000.0,5390754.78873964,8183.496024974865
2025-01-05,2025-01-05T00:00:00Z,5390000.0,5417284.78911043,5281624.38307319,5354000.0,6115.375900128576
2025-01-06,2025-01-06T00:00:00Z,5354056.37304291,5472008.90542491,5325002.11287299,5415000.0,9576.7369926022
2025-01-07,2025-01-07T00:00:00Z,5413983.06190189,5427876.02555819,5020912.89035748,5059797.99552277,16046.456599336236
2025-01-08,2025-01-08T00:00:00Z,5056433.27583948,5098965.77952224,4890000.0,4990000.0,16639.487134884443
2025-01-09,2025-01-09T00:00:00Z,4988942.93506636,5024885.46630114,4802191.49454902,4863004.60629424,13743.919503281131
2025-01-10,2025-01-10T00:00:00Z,4863271.83820801,5005666.21747917,4847279.16038187,4919110.78469745,10259.598923942653
2025-01-11,2025-01-11T00:00:00Z,4919897.26514615,4965382.239531,4859347.92934466,4916784.46989537,5512.482812577842
2025-01-12,2025-01-12T00:00:00Z,4915769.76768442,4948751.0611699,4856124.27107211,4914000.0,4605.172029000008
2025-01-13,2025-01-13T00:00:00Z,4913293.5013451,4989023.36371502,4536073.73455691,4719101.12286253,26225.25266486525
2025-01-14,2025-01-14T00:00:00Z,4720000.0,4848000.0,4695046.930376,4792000.0,10992.46391639415
2025-01-15,2025-01-15T00:00:00Z,4792000.0,5100000.0,4724000.0,5059105.70249215,18856.095453207206
2025-01-16,2025-01-16T00:00:00Z,5059334.16722164,5072769.34390691,4823000.0,4861000.0,19042.405841350548
2025-01-17,2025-01-17T00:00:00Z,4861510.26070373,5178000.0,4858893.58429979,5091666.8295805,17659.384318199292
2025-01-18,2025-01-18T00:00:00Z,5091655.4952098,5153879.23401987,4839273.32033817,4929938.99051282,26323.013263415523
2025-01-19,2025-01-19T00:00:00Z,4927639.09611001,5158041.80582657,4782219.40070752,4886483.72621357,54767.85125977184
2025-01-20,2025-01-20T00:00:00Z,4886553.04536458,5158879.94070295,4817619.85230412,4922601.38006714,41338.627071492
2025-01-21,2025-01-21T00:00:00Z,4920886.68561689,4987607.25078171,4835978.64895154,4940000.0,17884.61238401453
2025-01-22,2025-01-22T00:00:00Z,4940721.38229897,4987053.35856663,4822000.0,4846755.00322058,13020.445258207616
2025-01-23,2025-01-23T00:00:00Z,4843109.65464181,4987333.84222015,4770214.85216587,4979000.0,17917.26311380115
2025-01-24,2025-01-24T00:00:00Z,4977443.87910877,5093414.90179777,4898806.3598073,4967951.6764436,15637.101341580094
2025-01-25,2025-01-25T00:00:00Z,4963653.85917658,5018689.32609893,4921000.0,4983000.0,6181.302616694587
2025-01-26,2025-01-26T00:00:00Z,4983379.17344529,5023964.52333708,4908285.67229587,4921263.23038967,6258.37418496079
2025-01-27,2025-01-27T00:00:00Z,4923334.11134593,4948155.65826848,4694000.0,4832844.36116346,21244.177418040275
2025-01-28,2025-01-28T00:00:00Z,4833074.21961028,4879046.26372547,4699747.71765521,4736083.84369052,9210.23850553581
2025-01-29,2025-01-29T00:00:00Z,4737192.74223486,4841724.7197151,4729829.57378444,4776015.23728689,7441.770140398674
2025-01-30,2025-01-30T00:00:00Z,4776813.69580405,4961921.74268096,4755000.0,4898000.0,10841.112530488455
2025-01-31,2025-01-31T00:00:00Z,4898000.0,5184759.34858927,4887048.81472374,5040906.52661227,20059.85390577465
2025-02-01,2025-02-01T00:00:00Z,5040270.93784916,5097664.46326886,4840002.73888433,4877000.3473055,13849.758979002694
2025-02-02,2025-02-02T00:00:00Z,4876720.90417397,4929000.0,4427945.8571829,4530861.30442863,29343.493166220684
2025-02-03,2025-02-03T00:00:00Z,4531398.12313884,4597745.89827786,3862632.34774493,4500000.0,106827.14835039603
2025-02-04,2025-02-04T00:00:00Z,4498670.15880967,4521172.9304764,4137000.0,4303006.17375597,36357.43467379724
2025-02-05,2025-02-05T00:00:00Z,4303342.90542858,4398000.0,4233122.07224078,4368000.0,16387.89359294829
2025-02-06,2025-02-06T00:00:00Z,4368236.21899778,4430509.44950446,4160433.2668183,4210158.97261904,16161.266074767876
2025-02-07,2025-02-07T00:00:00Z,4209296.26349418,4309509.40826516,3990267.81942715,4064692.27467309,24341.598667133523
2025-02-08,2025-02-08T00:00:00Z,4062503.56242145,4129314.87910476,4003896.34098701,4060000.0,9845.67233254676
2025-02-09,2025-02-09T00:00:00Z,4059627.32401307,4146864.29524176,3907313.40946395,4026975.05758238,11273.31914624153
2025-02-10,2025-02-10T00:00:00Z,4026995.57563508,4074502.02268471,3923017.29938043,4035000.0,10913.91944925652
2025-02-11,2025-02-11T00:00:00Z,4035433.40497102,4117913.63363737,3927202.09292027,3970000.0,11834.139432787237
2025-02-12,2025-02-12T00:00:00Z,3969375.39247,4219381.89208247,3890387.2805443,4136000.0,17608.378606582788
2025-02-13,2025-02-13T00:00:00Z,4137000.0,4159314.752079,3964255.30744186,4035000.0,12436.964085102629
2025-02-14,2025-02-14T00:00:00Z,4034938.77350187,4179778.2515167,4018675.78156511,4096670.3382664,14327.286434171385
2025-02-15,2025-02-15T00:00:00Z,4098000.0,4118088.02266234,4034827.49848546,4068735.2203102,6376.963932596839
2025-02-16,2025-02-16T00:00:00Z,4067592.45686364,4100000.0,4011132.91229533,4027000.0,5212.264195635963
2025-02-17,2025-02-17T00:00:00Z,4027000.0,4284940.29400556,3990000.0,4135938.88150866,16436.856140397405
2025-02-18,2025-02-18T00:00:00Z,4135960.07465493,4152000.0,3941380.50911325,4015000.0,13232.266825506276
2025-02-19,2025-02-19T00:00:00Z,4017000.0,4085136.93109182,3987001.1570611,4054477.74181895,7840.787241462344
2025-02-20,2025-02-20T00:00:00Z,4054964.41011297,4097975.89449817,4021446.57306044,4059919.16469564,8757.09632372053
2025-02-21,2025-02-21T00:00:00Z,4060000.0,4182911.02392654,3905957.99791982,3953889.92060307,17563.453962985946
2025-02-22,2025-02-22T00:00:00Z,3954000.0,4116000.0,3939000.0,4070532.39948626,7630.705665014319
2025-02-23,2025-02-23T00:00:00Z,4070502.7037089,4184885.10489139,4046489.3835346,4139000.0,8884.810953216422
2025-02-24,2025-02-24T00:00:00Z,4140000.0,4163715.80024264,3600324.65151036,3632976.88463672,28103.278853782256
2025-02-25,2025-02-25T00:00:00Z,3632546.46688884,3694929.97383225,3374625.19072259,3642000.0,37303.315412598
2025-02-26,2025-02-26T00:00:00Z,3644509.4371118,3645254.7185559,3303795.48696399,3402000.0,20171.11951336789
2025-02-27,2025-02-27T00:00:00Z,3404279.52101667,3481026.23145085,3285000.0,3383037.83136901,17995.944402542016
2025-02-28,2025-02-28T00:00:00Z,3385000.0,3396301.58218596,3098058.31478372,3302891.41587019,33846.73896485467
2025-03-01,2025-03-01T00:00:00Z,3302939.66975052,3389154.59523786,3189152.40562345,3302622.89376643,15008.654024939013
2025-03-02,2025-03-02T00:00:00Z,3303101.23899584,3842858.35537062,3250025.37116572,3803362.49992404,50351.8742982165
2025-03-03,2025-03-03T00:00:00Z,3803536.47093947,3811536.47093947,3166907.90894467,3240000.0,36135.68785828982
2025-03-04,2025-03-04T00:00:00Z,3243536.59118755,3332546.03168391,3020189.4875777,3248000.0,27412.45656069773
2025-03-05,2025-03-05T00:00:00Z,3248000.0,3400098.09731544,3215000.77190451,3340926.38112855,14364.037982833906
2025-03-06,2025-03-06T00:00:00Z,3341000.0,3450155.58384591,3249521.53928548,3279000.0,17547.433698898345
2025-03-07,2025-03-07T00:00:00Z,3278734.68296904,3355822.52109872,3157000.0,3195305.06624291,18850.59997518245
2025-03-08,2025-03-08T00:00:00Z,3195121.57270017,3330874.83513908,3150000.0,3285000.0,9804.622109356573
2025-03-09,2025-03-09T00:00:00Z,3284835.45790107,3296000.0,2981000.0,3026000.0,18995.240671521668
2025-03-10,2025-03-10T00:00:00Z,3027420.4984889,3197643.6557701,2719030.71399744,2787028.49538389,38857.67067435122
2025-03-11,2025-03-11T00:00:00Z,2788150.30645019,2908848.99348053,2632044.18312645,2853911.94123527,34135.07751571662
2025-03-12,2025-03-12T00:00:00Z,2854109.32200941,2899749.86913656,2728128.25318485,2824822.29517503,25631.757286448417
2025-03-13,2025-03-13T00:00:00Z,2825000.0,2838967.35172569,2710000.28910609,2763000.0,14761.175137441418
2025-03-14,2025-03-14T00:00:00Z,2763004.66284203,2866777.72362368,2756060.55366636,2817000.0,10077.182569893655
2025-03-15,2025-03-15T00:00:00Z,2818005.53787246,2879212.84570229,2810448.07877253,2849000.0,7080.025038051868
2025-03-16,2025-03-16T00:00:00Z,2849565.49671152,2853000.0,2746000.0,2779154.92363668,6682.716107762235
2025-03-17,2025-03-17T00:00:00Z,2779000.0,2848996.62335547,2757228.46296488,2817015.09327138,5823.106106012734
2025-03-18,2025-03-18T00:00:00Z,2817354.34444166,2838000.0,2757034.61743288,2832001.37365399,6690.628673722666
2025-03-19,2025-03-19T00:00:00Z,2833590.57191324,3037745.20513972,2822044.13469335,3015816.61171912,22883.597023981623
2025-03-20,2025-03-20T00:00:00Z,3014870.4743117,3033995.7424108,2885711.79465075,2927000.0,9521.936035926528
2025-03-21,2025-03-21T00:00:00Z,2926699.6801226,2943304.63673607,2868103.56736304,2910000.0,5906.26479533206
2025-03-22,2025-03-22T00:00:00Z,2910000.0,2962000.0,2906071.8410813,2931045.08601178,4011.111239902926
2025-03-23,2025-03-23T00:00:00Z,2931504.66343518,2985097.97576541,2927000.0,2958000.0,3809.3573680022414
2025-03-24,2025-03-24T00:00:00Z,2957000.0,3103000.0,2922000.0,3064031.29461488,11693.785792644798
2025-03-25,2025-03-25T00:00:00Z,3064385.69448953,3090963.66293949,3008015.27958617,3044587.20519597,7070.742016408255
2025-03-26,2025-03-26T00:00:00Z,3045519.37393346,3062000.0,2933270.30331697,2973000.0,9887.410548727625
2025-03-27,2025-03-27T00:00:00Z,2972283.80796187,3009999.4011585,2942000.0,2958736.30094569,7362.472582824435
2025-03-28,2025-03-28T00:00:00Z,2959000.0,2975000.0,2774059.62565501,2828000.0,14032.14066248011
2025-03-29,2025-03-29T00:00:00Z,2829885.48256664,2851000.0,2689100.89315231,2729892.44342736,8868.502642920135
2025-03-30,2025-03-30T00:00:00Z,2729824.51820081,2779170.48384898,2651921.27884852,2700000.0,7653.858928422167
2025-03-31,2025-03-31T00:00:00Z,2701105.03812303,2759250.47554383,2652084.96263794,2717000.0,10848.573979174877
2025-04-01,2025-04-01T00:00:00Z,2716905.88225087,2856989.71729328,2707930.33846105,2831000.0,9969.654236885695
2025-04-02,2025-04-02T00:00:00Z,2829561.66436459,2880903.73047534,2652045.69172662,2668950.78211458,14511.577791247766
2025-04-03,2025-04-03T00:00:00Z,2670413.46208746,2737980.26947357,2605822.27059601,2690000.0,10116.896149371329
2025-04-04,2025-04-04T00:00:00Z,2691547.44992541,2701000.0,2607903.44316695,2672995.90783739,13316.659114795852
2025-04-05,2025-04-05T00:00:00Z,2672000.0,2690000.0,2614763.69296133,2667000.0,5534.121339307994
2025-04-06,2025-04-06T00:00:00Z,2667102.43902192,2681409.51903699,2310562.11646829,2369969.88671859,26152.09587994984
2025-04-07,2025-04-07T00:00:00Z,2368844.92192463,2440000.0,2129664.23527646,2315233.88102666,49648.31142539107
2025-04-08,2025-04-08T00:00:00Z,2316000.0,2409063.35459552,2173750.66264419,2209000.0,21323.23731713732
2025-04-09,2025-04-09T00:00:00Z,2209932.29741899,2484065.18287635,2091165.18740798,2453000.0,49426.98944427138
2025-04-10,2025-04-10T00:00:00Z,2454000.0,2454000.0,2191000.0,2255653.32171388,25473.197237126133
2025-04-11,2025-04-11T00:00:00Z,2256603.39130089,2322655.07089676,2228196.57696225,2282000.0,16975.767389577875
2025-04-12,2025-04-12T00:00:00Z,2282524.48007655,2418611.6358221,2258000.0,2382000.0,15960.122143773367
2025-04-13,2025-04-13T00:00:00Z,2381914.98331607,2387357.21348487,2279056.58181397,2319975.93869436,17741.857749253726
2025-04-14,2025-04-14T00:00:00Z,2320022.45923137,2448000.0,2319000.0,2357000.0,23611.349056271803
2025-04-15,2025-04-15T00:00:00Z,2356090.04534064,2404000.0,2315069.12378347,2322947.56441876,16135.725345340712
2025-04-16,2025-04-16T00:00:00Z,2321016.50141994,2338894.81239975,2238249.01574123,2289000.0,14870.919002387702
2025-04-17,2025-04-17T00:00:00Z,2288883.6139569,2334921.49074512,2268003.54898303,2289000.0,8620.388427193837
2025-04-18,2025-04-18T00:00:00Z,2288955.63120161,2316867.92428553,2279000.0,2299000.0,5842.434097888519
2025-04-19,2025-04-19T00:00:00Z,2300000.0,2355529.38695847,2296000.0,2327501.37994711,6140.043975299672
2025-04-20,2025-04-20T00:00:00Z,2327403.01956738,2336000.0,2266005.08512408,2288607.09280379,7108.248577550036
2025-04-21,2025-04-21T00:00:00Z,2288852.90362938,2373930.53503639,2251080.17914476,2277000.0,15389.02177559922
2025-04-22,2025-04-22T00:00:00Z,2277000.0,2540931.98046158,2223000.0,2519062.6951471,28828.739185582268
2025-04-23,2025-04-23T00:00:00Z,2520704.84349248,2625964.61359692,2501884.37770243,2575174.64222711,23064.07119648949
2025-04-24,2025-04-24T00:00:00Z,2575402.404437,2580931.9790597,2481300.42520908,2540927.92717336,13342.294014354686
2025-04-25,2025-04-25T00:00:00Z,2541128.97178464,2633981.01293119,2508008.35150251,2575036.52981036,18140.00119920039
2025-04-26,2025-04-26T00:00:00Z,2578000.0,2646914.96544254,2570000.0,2626000.02285744,11659.325647953268
2025-04-27,2025-04-27T00:00:00Z,2626187.1952814,2677795.74346069,2576000.0,2581118.40516752,9957.371640155112
2025-04-28,2025-04-28T00:00:00Z,2582295.59524541,2629135.89450762,2521064.2976222,2592017.3319699,15625.767084481417
2025-04-29,2025-04-29T00:00:00Z,2592554.44718204,2654136.30786118,2575492.78524849,2598000.0,12874.5826508347
2025-04-30,2025-04-30T00:00:00Z,2599071.2964398,2615975.64383637,2503000.0,2589000.0,12023.154958401976
2025-05-01,2025-05-01T00:00:00Z,2589000.0,2694013.16112984,2588000.0,2649000.0,12942.593319537633
2025-05-02,2025-05-02T00:00:00Z,2649000.0,2675198.0055101,2596016.43010156,2636600.2736857,10999.56790498144
2025-05-03,2025-05-03T00:00:00Z,2636000.0,2649000.0,2599917.7670196,2631000.0,5703.173215848463
2025-05-04,2025-05-04T00:00:00Z,2631367.08820982,2649948.15769676,2594000.0,2602000.0,7815.607334741348
2025-05-05,2025-05-05T00:00:00Z,2602000.0,2612982.01392476,2547192.04846322,2592566.17989777,10357.190746435404
2025-05-06,2025-05-06T00:00:00Z,2592015.27641289,2598673.48546143,2498027.42519661,2580000.0,11244.98180280661
2025-05-07,2025-05-07T00:00:00Z,2579853.990808,2619945.97981277,2538000.0,2570000.0,10726.99539431862
2025-05-08,2025-05-08T00:00:00Z,2569000.0,3112628.6064674,2565255.74630859,3096743.31946026,36204.23343795551
2025-05-09,2025-05-09T00:00:00Z,3099000.0,3483114.8571866,3065493.40251722,3274454.78851863,58205.96035912663
2025-05-10,2025-05-10T00:00:00Z,3273000.0,3603946.62490823,3245926.96509117,3581899.18263444,42505.89688644711
2025-05-11,2025-05-11T00:00:00Z,3580941.11252005,3607959.9239028,3416130.91200783,3516000.0,29075.864271593025
2025-05-12,2025-05-12T00:00:00Z,3516000.0,3654780.22506945,3404273.70770782,3521943.19766264,39088.36018278249
2025-05-13,2025-05-13T00:00:00Z,3520736.97789196,3825000.0,3410855.36729281,3756104.73156371,38220.2057787769
2025-05-14,2025-05-14T00:00:00Z,3756180.16581743,3825064.65701122,3598142.28434241,3675000.0,27935.811730561338
2025-05-15,2025-05-15T00:00:00Z,3676000.0,3725952.36692947,3519030.05997425,3588000.0,25544.510526214483
2025-05-16,2025-05-16T00:00:00Z,3589000.0,3726000.0,3574147.39754795,3593714.94651192,19768.07689567065
2025-05-17,2025-05-17T00:00:00Z,3593727.03825243,3594727.03825243,3479567.73591891,3521172.86654239,17187.11791787828
2025-05-18,2025-05-18T00:00:00Z,3520000.0,3654875.67944637,3336565.94247035,3529292.15214754,27097.33011565095
2025-05-19,2025-05-19T00:00:00Z,3530000.0,3595835.34154838,3350592.01527262,3558023.07658598,29621.390278656847
2025-05-20,2025-05-20T00:00:00Z,3558062.9232531,3638000.0,3462000.0,3555000.0,23845.55863491256
2025-05-21,2025-05-21T00:00:00Z,3555780.97316067,3658106.44176877,3436294.72668844,3550994.10031416,31722.154000947165
2025-05-22,2025-05-22T00:00:00Z,3550000.0,3734056.51398842,3542000.0,3695987.37065052,33289.542302228336
2025-05-23,2025-05-23T00:00:00Z,3696000.0,3777000.0,3500000.0,3533314.72826624,37656.30715922054
2025-05-24,2025-05-24T00:00:00Z,3533583.60648088,3590992.43905043,3519814.21964348,3538993.48879883,10089.70002931416
2025-05-25,2025-05-25T00:00:00Z,3538090.8410103,3573653.40300891,3459888.43515499,3564000.0,11610.10523603278
2025-05-26,2025-05-26T00:00:00Z,3560266.18364948,3598962.1716996,3513096.24458347,3562000.0,12453.192333360335
2025-05-27,2025-05-27T00:00:00Z,3564646.42483793,3750000.0,3499622.15483185,3691000.0,24632.50607151799
2025-05-28,2025-05-28T00:00:00Z,3692265.41479853,3741986.16785949,3629000.0,3738254.32195202,17750.985917492228
2025-05-29,2025-05-29T00:00:00Z,3737835.23370376,3879802.06423049,3658000.0,3675002.98017135,29190.159232968967
2025-05-30,2025-05-30T00:00:00Z,3674498.34476516,3700000.0,3546000.0,3581352.76163941,22656.992274803008
2025-05-31,2025-05-31T00:00:00Z,3580000.0,3617117.08731748,3518000.0,3578000.0,11293.38964928403
2025-06-01,2025-06-01T00:00:00Z,3577627.04165356,3595000.0,3500811.20575548,3580267.87724195,9905.99422118868
2025-06-02,2025-06-02T00:00:00Z,3581977.25766303,3658000.0,3479760.83989899,3648906.6867466,13717.414172068811
2025-06-03,2025-06-03T00:00:00Z,3647497.51475518,3700000.0,3604896.40639142,3622000.0,12775.132599377084
2025-06-04,2025-06-04T00:00:00Z,3622465.27677029,3714933.34781609,3609956.85965173,3619174.57775483,11185.653780973234
2025-06-05,2025-06-05T00:00:00Z,3618195.85634917,3649000.0,3349314.32021548,3371000.0,23059.85379797376
2025-06-06,2025-06-06T00:00:00Z,3370822.71515049,3509975.66952605,3327843.33277466,3444000.0,15271.653573510132
2025-06-07,2025-06-07T00:00:00Z,3443216.12688665,3526000.0,3419891.7058399,3500994.46025836,6594.995475020056
2025-06-08,2025-06-08T00:00:00Z,3501019.03977391,3511783.66762329,3447000.0,3459181.28686611,7529.997727479261
2025-06-09,2025-06-09T00:00:00Z,3460000.0,3672000.0,3413000.0,3655007.870122,16372.719494233304
2025-06-10,2025-06-10T00:00:00Z,3655497.09279908,3865790.47474766,3646862.29849039,3848000.0,29650.145244953528
2025-06-11,2025-06-11T00:00:00Z,3848000.0,3951000.0,3787100.71900576,3821000.68768045,26238.91058475073
2025-06-12,2025-06-12T00:00:00Z,3820962.66398017,3836991.61657601,3615000.0,3646918.28109666,18350.077256372155
2025-06-13,2025-06-13T00:00:00Z,3644000.0,3648658.11383893,3408945.20076389,3585000.0,37812.28572010295
2025-06-14,2025-06-14T00:00:00Z,3582010.11053464,3582010.11053464,3461786.08835841,3517993.8888993,9959.95055354528
2025-06-15,2025-06-15T00:00:00Z,3517797.21546144,3540000.0,3458000.0,3523000.0,9148.884272787807
2025-06-16,2025-06-16T00:00:00Z,3523741.90840682,3674988.83397363,3479225.68702501,3496000.0,20710.92287852256
2025-06-17,2025-06-17T00:00:00Z,3496792.81793745,3598868.79873328,3414980.77780163,3490000.0,17996.43887452878
2025-06-18,2025-06-18T00:00:00Z,3491351.88747063,3528718.31011905,3431021.05119322,3498703.88929495,13815.647961577615
2025-06-19,2025-06-19T00:00:00Z,3498000.0,3527000.0,3455000.0,3493000.0,8027.94246732008
2025-06-20,2025-06-20T00:00:00Z,3494744.38409794,3544456.48480599,3311096.98333722,3354000.0,20192.19508546168
2025-06-21,2025-06-21T00:00:00Z,3354000.0,3401000.0,3104687.23268035,3208935.31977639,20759.567886528923
2025-06-22,2025-06-22T00:00:00Z,3210237.68467612,3241925.82265541,2952698.5511111,3110997.44945735,40933.890998023526
2025-06-23,2025-06-23T00:00:00Z,3109992.84972309,3376464.14264321,3068465.09257556,3347818.59620677,28963.12057772537
2025-06-24,2025-06-24T00:00:00Z,3347901.14003312,3411755.43819263,3274030.72290611,3362741.01142455,18445.56445407505
2025-06-25,2025-06-25T00:00:00Z,3362000.0,3385033.91813203,3294130.08826364,3321000.0,15370.827467582263
2025-06-26,2025-06-26T00:00:00Z,3322453.54690574,3450060.23201235,3295849.32328294,3317004.04787817,18316.68950832127
2025-06-27,2025-06-27T00:00:00Z,3319000.0,3377362.94179179,3266913.08424879,3327629.60467473,12626.018405893456
2025-06-28,2025-06-28T00:00:00Z,3327000.0,3355983.02628854,3310000.0,3338000.0,5781.663937025391
2025-06-29,2025-06-29T00:00:00Z,3340000.0,3449212.75991299,3315812.54338218,3416016.30911355,11109.86251573023
2025-06-30,2025-06-30T00:00:00Z,3415250.57134651,3446006.46750329,3333000.0,3379002.15707632,13567.424165296688
2025-07-01,2025-07-01T00:00:00Z,3379491.05753598,3397000.0,3279897.36038798,3302000.0,10983.793577581018
2025-07-02,2025-07-02T00:00:00Z,3302000.0,3542140.16753159,3259830.82318739,3480000.0,19652.25758910388
2025-07-03,2025-07-03T00:00:00Z,3481618.3337258,3577991.94665288,3473272.75721082,3519300.98302084,16101.612337145174
2025-07-04,2025-07-04T00:00:00Z,3519886.18099872,3542973.94696849,3386666.204886,3429000.0,13636.697072655234
2025-07-05,2025-07-05T00:00:00Z,3430722.1199667,3458889.92334286,3411000.0,3446115.27028966,4993.317234885673
2025-07-06,2025-07-06T00:00:00Z,3446000.0,3540043.63940588,3422005.25813802,3499976.69555846,9869.276667349395
2025-07-07,2025-07-07T00:00:00Z,3498123.80033014,3525573.40860255,3429543.0019853,3477005.1860645,12324.46592778171
2025-07-08,2025-07-08T00:00:00Z,3479645.64283932,3579871.39586645,3454170.25073101,3559181.72004407,11542.918569938109
2025-07-09,2025-07-09T00:00:00Z,3559331.5254956,3785385.76284912,3538238.05892339,3754974.01117091,21874.24460497217
