date,BNB Chain,Frax,Jito,Kinetiq,Lido,Mantle,Marinade,Rocket Pool,Stader,STRD,Swell Network
2025-06-25,6648865507.467901,291725247.6214036,2206495250.7098017,,22121799933.91981,901601423.4361608,778405243.555879,1603568911.7048116,395653649.4948782,27141105.396641955,93700371.1555007
2025-06-26,6772864508.322694,291507521.03677624,2139284020.1455977,,22096765739.708626,903194163.5548636,754558879.270215,1604122125.415791,396711632.1371745,26607689.973583724,90098717.2178974
2025-06-27,6795777503.298634,292472974.5442683,2176144894.9230604,,22095535975.835342,906202774.9606231,1413206780.0329196,1609822555.9742224,398388935.60856336,26122094.781956308,90117168.42691784
2025-06-28,6835802682.224228,294327502.4972252,2314618079.005899,,22193878531.18347,910054597.38132,1499260727.855368,1619192172.2547636,400732243.3656954,26498610.04937689,90393940.16714507
2025-06-29,7020104624.138052,302241940.52843446,2379780262.8692007,,22788782565.440086,936850477.8340318,1491201642.2985983,1662331666.1551127,411670428.82786536,27654427.672085505,92888455.0881024
2025-06-30,6979976652.32652,300495000.21363306,2405845967.531839,,22634838775.59905,933689621.6565778,1506944918.9410548,1652875277.9871557,409388425.59950936,26887860.584000323,92335594.75516236
2025-07-01,7134528869.637596,290456068.8307663,2225851532.4259424,,21870959427.050133,905628400.013423,1411703897.231864,1597836024.1667988,395773427.2292664,25786301.59012909,89306704.38583933
2025-07-02,7636265198.390829,310869837.8817357,2306964203.019266,,23429033543.06385,972045947.0074434,1462915474.334582,1709592815.9157274,423658222.34099823,27755888.36929125,95032306.13215709
2025-07-03,7684446472.623351,312812757.4936003,2307815574.080017,,23569917817.431187,985412854.8791312,1535970585.707253,1720345107.1643722,426360230.7998977,27751136.347743694,95610491.65569626
2025-07-04,7444942859.590971,303046219.4797306,2240133921.834773,,22837677994.493225,954098882.5415946,1490403966.8907118,1667497958.1722586,413062612.6780066,26565009.37489159,92568807.40184385
2025-07-05,7469627825.966565,304034062.2883994,2232508150.843815,,22910191775.829544,957099352.9314196,1456702243.4436595,1673231453.2326832,414491522.3031665,26130019.679608226,92553201.63298155
2025-07-06,7630366630.856417,310549358.1026131,2298426703.7991924,,23395698581.81416,977145900.1595864,1499340868.6818762,1709274359.1944106,423457939.3939266,27025160.782618426,94490308.9470898
2025-07-07,7548613449.983321,307717362.5098558,2237829648.503978,,23134588428.367184,966493904.4785458,1454783575.870479,1691006356.0259266,418985768.1367992,26828865.458931927,93452487.86245508
2025-07-08,7763253101.786672,316453355.4548452,2284196588.211495,,23867810099.33297,995586537.9175988,1484514609.3152006,1739888630.5651577,430921997.5004832,27494274.391686704,96026110.70453496
2025-07-09,8229178764.192191,335425110.0948284,2348254054.5986533,,25304741916.87952,1077361215.4259694,1575496968.8598597,1843565783.4409983,456869459.95813257,28348253.526872944,101668872.2309019
2025-07-10,9068395259.410442,356728193.3025764,2438313697.048606,,26911768532.01986,1125768613.8921373,1642146556.096466,1962202741.6835945,489701609.0312368,30253988.941241782,108100627.8194127
2025-07-11,9101019460.765856,357985194.36295193,2431678458.787324,,27013928488.406887,1130946727.5344305,1626487409.5086226,1969316838.6117167,491815404.0917912,30486520.283026166,108097298.98768872
2025-07-12,9052784275.813168,356383499.0106897,2386585136.5584903,,26864308475.800808,1116335693.3541982,1603661909.466813,1959023594.189386,489136076.5033178,30411849.050670743,107274128.74755578
2025-07-13,9149766998.110298,360221346.87042207,2411944405.540551,,27148394633.929,1127582823.8775127,1585271150.8690124,1980146996.106548,494275002.3874426,30213505.16319893,108409028.77131152
2025-07-14,9267114841.12864,364813965.3281565,2402711897.908388,476913.0568908205,27496001417.19963,1140616407.989196,1595492000.7335944,2005003202.6672063,500703328.9952744,30235419.371698502,107946765.44488148
2025-07-15,9639674862.998,379450149.4081929,2446926676.6427126,316904768.9092586,28599148925.519947,1185638884.4308069,1616254523.3043792,2085672072.0227544,520935673.1338557,30902924.10506635,111878445.27206948
2025-07-16,10363582079.939564,408026608.83268696,2517468348.863274,457277069.5009672,30708550403.421577,1252745344.03644,1713478043.4070914,2242256132.922533,559884579.5946286,32348410.3830148,120284175.81089182
2025-07-17,11088453186.585072,421821886.9391378,2554476854.409929,470014232.66586286,31723484309.08224,1298098411.9652867,1832625238.9341447,2316538419.571226,579090473.834486,31160724.00251698,123625769.46414076
2025-07-18,11297645078.36189,429743392.1218104,2365248533.150987,492965694.2340192,32312393542.073418,1321233136.7737494,1845864373.501486,2360980733.636677,589897615.2042419,31463703.01041495,123980709.36343886
2025-07-19,11448170205.364294,435446176.3007105,2543153476.714691,516739032.67040735,32734273125.74105,1338185246.5420055,1691789424.3538835,2392378394.319494,597317559.1768593,31886282.82421356,125317009.4655064
2025-07-20,11972285970.881865,455359878.664962,2353474255.8434668,537983387.9153885,34221932916.903114,1397633534.536543,1730819686.8788505,2501607599.876752,624769950.1242108,33136026.977729395,130371843.9111036
2025-07-21,11994953884.830626,454018470.20505536,2739688891.5087266,528050766.4168928,34284646708.365208,1384927123.6148098,1915294533.016681,2505562965.0542784,625214491.3290951,32860227.39407901,129326983.84783716
2025-07-22,11936787154.979065,450863824.1430049,2842739563.010035,545051324.615931,34106358450.89288,1376386592.2893674,2001756034.92172,2493604002.803576,622164592.0228096,32062539.29536277,128626207.2032561
2025-07-23,11565282883.782978,436869354.8670639,2630334509.549756,557254680.8978908,33038986666.671207,1347733030.8118498,1817440020.975299,2416395953.979716,602901355.927138,29804295.4158297,124404990.2098714
2025-07-24,11815847774.921402,446301791.23456186,2510494795.4755297,578389910.8029003,33752827733.078312,1376790736.7700355,1750036145.838264,2468093625.3787856,615647213.2811475,29666855.9245057,126196372.48108976
2025-07-25,11863314799.499834,448067897.0196842,2578266904.990601,623948304.6086781,33703607392.17421,1382251881.502464,1833952801.820283,2476872639.4848404,618174272.1684439,29795474.11349631,126677404.19581664
2025-07-26,11925902419.947754,450401065.9605386,2509765287.6874266,627961037.3200845,33721495414.849133,1389769697.2184062,1821814159.4610555,2489285747.7776155,621504428.2188131,30360448.356577028,126462705.2083949
2025-07-27,12314573616.630411,465066620.1706105,2596694786.927152,663200893.4511706,34815620041.139824,1435067863.3080175,1858499568.177452,2570477667.8794346,641664836.7301649,31011576.465404853,130440147.13777766
2025-07-28,12067428996.65659,455704591.0957221,2471613252.911298,721509996.3138711,33996076605.770523,1406368793.238257,1803845423.043993,2521375457.125627,628841101.9735044,29254110.631018136,127056948.1869177
2025-07-29,12075570531.642282,455495803.0704604,2472883635.8596783,732224944.9856479,34025108476.933945,1400406214.734378,1850515784.494502,2523267133.063423,629313786.1272924,27844262.28122507,126680175.21674448
2025-07-30,12136376384.885742,457115096.9532716,2389262935.874885,773043583.9299716,34142134395.200974,1406680350.275926,1816913870.6889253,2536531398.9739165,632508392.3894546,26808538.60635344,126588561.55485211
2025-07-31,11784157032.057468,443632571.0700074,2326111473.332105,807964677.9146743,33164334843.664574,1363150756.334701,1722542305.0422306,2462628072.8168325,614368275.677838,26220095.80150783,122542848.63291743
2025-08-01,11104597945.915812,417663320.1048792,2202039909.275051,804724976.7009479,31235830835.045174,1262093741.59774,1612569295.2080998,2320744608.810998,579133700.9184581,25131141.57965508,104113982.107874
2025-08-02,10832157954.516731,407387947.0484595,2143375270.990985,833211877.3983334,30466597832.81521,1230824486.465366,1570370604.1619546,2264410528.075949,564972023.8330574,24942327.998011995,101434750.57491434
2025-08-03,11152024521.13481,419015451.65103024,2178343423.838042,845747092.9870471,31362260513.117977,1266897336.48869,1600974650.6858652,2330782732.38085,581754507.0672822,25919883.591443583,104632303.384584
2025-08-04,11848421081.18396,445154856.0055179,2279330807.9883714,869605611.9755057,33114999326.750645,1345963338.0844066,1675257812.3385854,2476386292.87637,618142677.9008574,26644348.775771428,110908014.79507405
2025-08-05,11519920816.405527,430765397.031419,2211602066.72654,867034963.1575602,32107183128.111057,1308685246.979696,1656839255.9405067,2407562833.15818,601080631.800446,25760491.562673066,107733438.85127787
2025-08-06,11749028253.167995,439326360.50981706,2268916771.326468,903999060.6461622,32747030845.640472,1334763336.982041,1698134402.54442,2455991316.5586395,613612266.2346404,26181893.089899693,109605200.81927502
2025-08-07,12474494978.609213,465100530.4464434,2276242122.026153,977810947.864194,34744636067.02959,1420108387.4863212,949005394.5778532,2607841058.4468026,651971981.4882736,27112301.50945216,116330757.0001565
2025-08-08,12799955354.3576,477159135.81014,2295946376.685467,1071021823.0155532,35633605369.46532,1457101362.4640515,956635980.3874048,2675275174.92056,669067948.9500772,27932175.84144669,118887167.46733315
2025-08-09,13606526776.075548,507192706.1818422,2268325794.593245,1152155450.4615004,37863074334.50183,1549539081.92131,1743680303.6266253,2842707853.377722,711530852.7052432,30116691.36414157,126320832.9679324
2025-08-10,13799940196.021748,512513252.646741,2328981895.0586414,1188467510.9711084,38258295614.40889,1562331752.2312183,1735498856.8825035,2866461916.16,719999845.5827906,27957497.05621381,126968865.93376844
2025-08-11,13696949227.330004,507870193.8332869,2215355341.312196,1167491626.5816393,38091801787.440346,1540445830.856181,1794935870.6396265,2857266037.76,717132351.676873,26895768.7860366,126159340.11321044
2025-08-12,14761570692.801376,547279424.9808109,2487689291.6092973,1238547686.7344515,41052512526.69159,1665290725.887131,1900446311.1830764,3080220351.9999995,771159200.7151688,28348872.122548822,134709829.8229268
2025-08-13,15189137347.670984,562529558.5855936,2610833530.419653,1322419469.562186,42135300231.12216,1701215937.746786,1971970564.740548,3164036220.8,793646256.3270321,29401519.367431045,138108856.20031187
2025-08-14,14837917294.21198,547496353.3087938,2442144262.810121,1375670316.905084,40910636199.17472,1662131565.4394948,1897656604.849304,3079777792.0,772305170.6961378,26773301.80234575,133535481.42215244
2025-08-15,14203413138.80397,513912211.0604817,2358864299.297347,1381684820.548206,39337836685.55018,1590981914.0854416,1817254345.7266967,2961701470.08,743044498.9676816,26829471.80502424,127970597.92126594
2025-08-16,14165548280.163223,512588305.4245181,2406884485.2451105,1414089854.1364584,39239297898.7824,1560750822.227286,1847963893.657344,2900755891.84,741238005.5422324,27670051.969357543,126011328.08404931
2025-08-17,13758999330.123526,,2322675185.859334,1348884405.4346251,38377772924.02721,1382456098.3174698,1745729766.8831265,2829656188.8,718922109.2878268,28054794.103458803,123042995.74141452
2025-08-18,13583781936.609415,495320925.3715096,2292745561.522739,1323600651.8938918,37838264920.07155,1356193452.5198724,1729346986.8461325,2795412738.56,707355798.3905349,26892344.885678604,121563702.56398338
2025-08-19,13258048889.27313,477957660.35533786,2269139990.077738,1328083455.963736,36516682955.64281,1272649913.7438128,1734129987.218981,2700084072.96,681794002.7606595,25871493.61380295,116885033.1429454
2025-08-20,13764722252.196009,495987070.9833229,2331360985.4699154,1356930032.6073651,38013045384.15849,1313621610.960436,1794934522.85902,2821461366.0800004,703987545.229123,26947605.24419362,120895392.99528374
2025-08-21,13661991543.476353,494545177.6281303,2282225781.854834,1416913978.353192,37824159673.42211,1288163800.7049208,1739689486.004126,2796512760.0,703897304.5091711,26651705.9347391,120546111.7483547
2025-08-22,15033083189.013865,542781681.2420759,2514154873.7766566,1486867547.7078724,41469697211.10508,1428835280.1553762,1955977821.4429417,3072237857.28,771979207.4858421,28246301.01308201,132188271.47803845
2025-08-23,15743208375.077911,550450702.4151466,2647546027.599585,1516913903.5081437,41923308012.98457,1434778954.1756155,1984559240.6589088,3101245870.08,783048890.7989515,28427240.51915592,133977337.46644634
2025-08-24,15659478325.035692,550290419.6140792,2656725675.3328204,1548802439.2398963,41797939812.2032,1409221889.5687206,1891938837.298672,3099971805.12,782109438.9517434,27796931.746701065,133555703.01421876
2025-08-25,14577635821.982391,509218287.1308841,2285552694.607974,1647506166.0993843,38777072894.7396,1314463299.3448503,1771221525.871279,2872143000.32,724304651.2111299,25898902.30715924,123315611.15289122
2025-08-26,15074563315.942133,528374714.6585096,2415352818.3649845,1797146975.123578,40080190502.21677,1381271496.836985,1903352134.039724,2966869224.0,749888773.9226686,26522266.39445472,127766973.60719624
2025-08-27,14998895823.440784,520437625.9635975,2508800692.498952,1743473869.2191288,39457283698.8535,1370742476.371065,1976145914.2758567,2941409112.96,737937064.1735753,26444441.103992727,125497080.30506136
2025-08-28,14813301652.971617,517268173.4340928,2678471701.7652144,1668112084.964587,39119387390.91953,1344466840.9937873,1941133622.1371465,2905552203.2000003,732290402.5181684,27721138.942695823,124190275.7193408
2025-08-29,14399601760.750893,494182814.82406086,2525368919.843096,1652155882.8686397,37657500287.52355,1316071708.953131,1666529003.995556,2803364640.0,703388093.4945557,26053195.05413278,119213358.32286592
2025-08-30,14710244757.06767,510507736.77540463,2393936208.920827,1680941405.4506693,38966169474.35529,1337047846.629703,1676214308.490802,2885108312.32,727267492.0216391,26108776.51847314,123074310.77594316
2025-08-31,14447495240.591991,499228646.9593885,2305647229.469684,1667575861.125815,38533152090.27466,1318320385.7266474,1629735109.3974843,2848312567.04,716018383.5975899,27325034.444247115,120797814.8482296
2025-09-01,14431313206.11406,494637080.6338355,2472376193.6603465,1675360649.2114048,38056004418.59397,1316396973.029292,1651610748.4497998,2833480978.56,712250209.9539167,26234613.552564945,119967469.20093311
2025-09-02,,492138338.944013,2579886810.9559574,1725136994.1585677,37699790579.431694,1271134077.222149,1961418544.156793,2806616839.6800003,708751779.121778,25840703.56193944,117997031.01254964
2025-09-03,14515265556.80234,499324903.0949072,2502168656.2060423,1738284657.7882552,38453148475.437164,1289348975.5643003,1952792802.94922,2848849952.6400003,723855626.6957523,26238467.70262093,119912461.3637073
2025-09-04,14222861305.87775,488153171.9055206,2435501517.5456944,1792328566.4617102,37478898531.97763,1248823199.0661726,1950235446.709129,2787613854.72,706872458.9714423,25524272.48017034,117112080.5171042
2025-09-05,14270074594.532557,487857898.412937,2436625040.527381,1857760146.7669148,37531731998.84325,1234708486.3431711,1954177378.1732173,2790605504.0,710225511.9523764,25895788.94425658,115900086.15062071
2025-09-06,14204336401.41833,480489669.3809001,2420249888.6199584,1881583510.9909515,37312844288.77971,1234999682.637246,1855687822.090469,2772600817.92,704834030.2012674,25764259.771560423,115212666.74200957
2025-09-07,14299870551.752125,481500638.85219294,2458016911.258253,2008277325.1348035,37362869513.27328,1235426059.206046,1935742828.2380087,2776119427.84,702972484.8126677,26106244.05420195,115408932.26413384
2025-09-08,14202267259.936878,481564566.14810944,2498888248.1858783,2135322466.426553,37204934610.31326,1242435906.252639,2081916093.7099447,2765411101.44,699363304.1804445,26433097.237503927,114498729.73147038
2025-09-09,14252379940.7578,481562176.8503984,2585032293.192265,2212818649.403087,37432618177.79088,1237880667.5881405,2091895604.773151,2778673920.0,704240018.5163156,26770011.11416812,114535899.05814524
2025-09-10,14517430613.820368,485634715.12835455,2632911062.0884514,2244174006.1401253,37984234320.84875,1271259910.2839382,2125573375.4569137,2816260413.76,714455841.8974967,27167387.58948835,116194738.19235194
2025-09-11,15332673078.45708,498114153.075276,2746592340.803848,2289193138.3809547,38896371515.17268,1310946216.850299,2254381664.5168386,2897598172.8,735487933.2448227,27258790.69166896,119485221.10520276
2025-09-12,16191347563.1662,525771605.8216825,2859676359.531402,2265758185.7303667,40566292391.03964,1359616346.048561,2279697425.3047748,3013034012.8,768731961.9265925,27717086.633546192,123621395.68180063
2025-09-13,15952551057.358158,520983947.1595288,2903849517.700266,2227388738.485819,40318408162.11915,1345863493.9986129,2324888219.423504,2976577357.1200004,765013408.4537779,28297767.109410107,122976558.6681186
2025-09-14,15791431343.025328,514519943.95319736,2913010886.235232,2191868875.22421,39872028633.58771,1336501500.9997718,2190740096.6099405,2948786086.4,755305223.5246632,27441885.99284112,121188742.75583468
2025-09-15,15466226649.701626,504954738.526047,3516744915.6458445,2201189382.016617,38896862509.360245,1297067307.6961737,2196064228.336161,2873771112.64,737730532.7017641,26583336.490011536,118039511.26415768
2025-09-16,15390566145.823631,502741476.3774631,3558513870.893194,2269342872.778867,38967357208.5054,1193317820.7032535,2149145458.567976,2879434155.52,739333701.2522489,26731780.853849776,117447323.97551043
2025-09-17,15802086980.233334,512322654.1577927,3693313279.1084094,2399713653.085659,39772279355.522064,1213864117.53086,2244027653.628896,2945062195.2000003,753225839.8074625,27357979.362918407,119039826.82345638
2025-09-18,15599149181.02341,512200729.91656256,3722653330.771061,2334922902.6541376,39512030186.75269,1199174782.7479804,2200907637.215885,2920829493.12,749862400.5753136,27676954.24882641,118005448.71699844
2025-09-19,15264662303.049166,498809256.4854473,3489715455.82236,2303678400.5604324,38472600783.68168,1182299354.8454096,2189007338.970389,2839219395.8612576,729956444.020721,26597732.22666094,114747763.21243992
2025-09-20,15304335088.523882,500038289.8438232,3508248184.6882043,2193431053.5338564,38443050927.32782,1185317202.8822916,2205692716.639312,2844257508.352202,731427299.7113084,26611333.70187588,113635446.60947832
2025-09-21,15687138123.618937,496810729.4083242,3466879298.196115,2029115893.34508,38084715448.325424,1177762600.1602764,2179766554.191201,2822621575.09298,726622931.5222327,26409689.29447337,112762191.76380128
2025-09-22,14797106967.137009,468626100.5544078,3226085989.3239274,1946363068.5712967,35916713720.592125,1110916237.65421,2021850341.7067487,2658535873.338973,689588872.7346412,24937834.503123008,106228725.20496652
2025-09-23,14679127927.535973,464859059.4858414,3135333335.9346213,1892941706.8552053,35577647792.91627,1075776311.307618,1965346485.941436,2636232061.8649044,684391839.1735276,24926471.02663606,105356602.2241399
2025-09-24,14618310003.28556,463236624.1212287,3080270554.452398,1780710109.072363,35410881569.01383,1071329239.152542,1916472381.545987,2624340741.3887706,681966030.2001017,24994519.15043537,104773785.97442156
2025-09-25,13613028909.376574,431324307.9724184,2821201159.953444,1799723504.0642807,32968901491.38504,997652616.0918268,1740631571.0687945,2442939414.059773,635136472.5146607,24089355.80313228,97571568.00022826
2025-09-26,14227243669.623053,450756426.268152,3105950177.430183,1861284534.9435103,34477442857.54335,1042755454.9386288,1883188369.5887733,2552350196.0227995,663834581.9616948,24654971.250399355,101786597.58735192
2025-09-27,14161452036.331886,448278136.96751696,3083296328.1195946,1865854386.8789167,34917041873.79168,1038096665.415744,1869003668.457265,2538067435.419329,660714662.7558067,24929613.218852583,100961966.39426558
2025-09-28,14598325014.954622,461181731.5502421,3190955423.433777,1940496092.065862,35488256805.30202,1069542499.32392,1946688865.868476,2616052201.2716594,681160584.9120162,25062911.465022624,103877673.12719572
2025-09-29,14859342107.08872,469396153.27340025,3223952179.6870503,1863879043.3989792,36016503639.39858,1087125639.576115,1966867554.5602696,2662378688.421212,693384883.0911063,24684900.17786163,105373055.77653126
2025-09-30,14608731784.267866,461433586.88702846,3157720177.490791,1934821202.3485065,35403161051.68491,1065661195.305022,1898394153.2297463,2617429652.978077,681763090.128877,24495556.61879552,103482819.60824709
2025-10-01,15313760330.716864,488662611.1057629,3380204015.181042,2064983513.231427,37074868024.94734,1116698736.104554,2012276254.9085808,2743014543.6553974,714730664.6054153,24693981.120781302,108273497.19949652
2025-10-02,15808566262.429016,,3586815999.665004,2062900472.7244616,38236985069.63471,1152280815.7897298,2308655587.233439,2830591718.8178005,738036082.2643894,26102418.841516383,111621761.55880892
2025-10-03,15921587704.7376,,3562795754.5649,2021651852.394061,38499900395.52603,1159955398.267582,2293382122.246756,2851214149.563504,743210222.120355,26628384.94631998,112200447.81594996
2025-10-04,15823748250.428308,,,2562140289.528548,38265203156.968216,1151452699.5828743,2149223479.237636,2833502078.213299,738592042.2110815,25926195.20813906,111322602.26650085
2025-10-05,15922240405.3061,,3487374212.353048,2521941932.927492,38492959568.35848,1157018896.073272,2154930453.576492,2850937804.315752,750495837.0992715,25519936.1252352,111887157.85129853
2025-10-06,16536274459.37802,,3548654853.5231085,2383974815.4113026,39981586715.20287,1200762551.8606536,2225482046.781806,2960830316.480634,779508159.2252818,27448670.982461907,115015962.73021737
2025-10-07,15709302610.626474,,3369021466.985674,2405935083.647062,37975849470.17513,1140420203.0129583,2113789750.5307631,2812712433.847929,740598076.3629248,26204208.58983892,108707901.50524092
2025-10-08,15968760581.07716,,3494486217.3087425,2312204407.724199,38605753142.19824,1138148120.6059823,2164707214.15765,2858966296.439827,752408215.9765453,26658910.241477866,110328116.3871654
2025-10-09,15409293064.061806,,3344472646.161021,2230241572.1082325,37243956385.87467,1097566923.823696,2086682806.3033977,2757771119.7041364,725861623.928579,25060959.743863136,106415288.3661276
2025-10-10,13530175500.57678,,2864276890.004648,2004930542.4395883,32611206187.3789,962784888.5148896,1773500708.4831922,2421419670.654882,636854541.2030714,18929669.01772574,93304420.85320687
2025-10-11,13226244414.88758,410196978.2194335,2614791583.005232,1989174393.405223,31822185936.855965,935491712.4254404,1665301330.2710931,2366746468.938665,622582175.553912,19680434.11120748,91136089.976545
2025-10-12,14675452037.881285,455051821.6497518,2888826835.192796,2109300208.737547,35344784617.79608,1038278519.0790172,1778680125.7438164,2625488027.740412,689753284.6316437,21718826.98818844,101004702.22787777
2025-10-13,14982982883.650974,464204611.2041819,3032229394.461459,2051883308.996511,36099394386.94432,1059645305.7545594,1876977915.7309728,2679397187.980754,704375242.0639703,22458337.248984803,102861189.20026463
2025-10-14,14570177146.832188,451287506.9951729,2946029054.8076305,2029387917.2244089,35071071332.09312,1029392104.8179544,1779737959.513629,2605097392.325386,683560724.5541494,21698220.62803732,99820908.93961395
2025-10-15,14056954027.054705,435358788.7750425,2816662209.325608,1942623906.8407204,33829711147.602085,991978401.1827164,1702366399.483226,2512765009.4458013,658374177.6843235,20966980.71597208,96190049.86011378
2025-10-16,13730039111.874954,424599968.4263464,2672888041.746273,1812775436.410473,33041686574.067265,968878639.0430112,1662076398.2294784,2452381639.50673,642070474.9542257,20335859.034928743,93927860.71858272
2025-10-17,13523037806.664663,418213686.856088,2634600216.220554,1791922249.800405,32536016399.91832,954151922.42495,1639532148.7386496,2414480729.565049,632424156.3787117,19907311.47967292,92483266.96791938
2025-10-18,13729711949.346355,422317934.56280345,2705028038.006627,1854519719.3685825,33024587252.92121,968446869.354915,1556525163.768203,2450322157.044236,642532456.0374819,20029026.54057868,93889428.59850845
2025-10-19,14068187698.727982,432695648.1245377,2707762952.758567,1896848011.720531,33837513278.33544,992341480.3234715,1557041805.0170765,2509896862.099613,657138117.2763562,20488771.21026321,96148289.8550187
2025-10-20,14047029933.660543,432013318.7683916,2715379448.0374017,1793646865.355761,33779601367.970623,990833355.5085064,1608581417.512623,2505937530.667392,656242676.4984757,20612130.328685667,95976711.76360194
2025-10-21,13690363066.692532,421006753.9064816,2662976069.232549,1729936993.132023,32921405361.35713,965858673.940466,1574305890.3679686,2441514099.013145,639609378.0544122,19934126.57295243,93300428.33220002
2025-10-22,13424055632.24941,412787748.15821046,2568840039.1331387,1888901914.2862568,32280319194.6762,947104011.0325072,1559599595.2508938,2393729141.987476,627379980.9489105,19073474.194804102,91221320.212898
2025-10-23,13615899688.625328,398502157.1937565,2735935042.8504543,1918455924.1263704,32744029270.42323,960565535.2178936,1658339965.6327083,2427761583.3325,636307943.6030179,19536639.890659608,92496640.17809369
2025-10-24,13890202930.49422,406394563.5526674,2766671664.334447,1983873968.033473,33393261606.05669,979925196.2321776,1663912613.924023,2476614763.9949527,649367741.8507996,19901134.8129764,94270192.67176668
2025-10-25,13958260756.937937,408476315.5084812,2774837046.5680537,2213790502.983318,33961978925.18803,984703875.9553094,1668516704.0231433,2488693068.577805,652316349.5785547,19566764.574837133,93373133.28606196
2025-10-26,14698794757.310482,430116260.4283637,2863260358.273787,2260044511.6048145,35748131702.87263,1034181738.5889288,1722441205.6062558,2620537141.004567,687543463.7423719,20327838.939658023,98247842.79352446
2025-10-27,14564267865.198471,425982900.0167147,2812889162.140468,2226803266.46285,35355763801.00816,1024716969.6388482,1711596638.5476031,2589708760.32,681249689.6647042,19911382.1045446,97370889.6350662
2025-10-28,14067603031.18648,411426705.2941664,2747754985.81458,2230567790.9786625,34215311550.22209,989774445.619206,1661222443.4785848,2504205715.93213,657989950.6201845,19430434.89824074,93897262.88763098
2025-10-29,13768512522.837055,402643812.5031547,2745777254.036583,2161042802.1830587,33474373640.40512,968685358.3202188,1659644042.9662273,2450659507.4775453,644104721.5316836,19415906.89868114,91723656.3898138
2025-10-30,13433657175.0636,392676756.39396006,2616344659.4278183,2050022074.166778,32659131038.532024,945133689.166998,1581550118.8758562,2389423243.7984834,628470988.8559842,18192174.828742787,89452578.5031372
2025-10-31,13593656989.191296,396886686.373499,2651981941.839005,2013770966.518272,33060844566.279533,956927433.784974,1607093447.126348,2413764098.093505,635829870.5530837,18302672.38107093,90488915.0968268
2025-11-01,13682725664.423212,399359251.6665308,2635393800.4953427,1946908489.8121967,33260826109.072704,963207229.8178368,1567689910.7919862,2427907836.6099105,640821927.6168141,18759047.1706576,90497702.37701526
2025-11-02,13817603194.4253,403226926.7413217,2647637180.405816,1868085988.876688,33576973066.764748,972695672.8229548,1574761958.9077396,2449658732.5013723,647166842.4402758,18145380.411991578,91370833.74047776
2025-11-03,12725245394.257423,371286494.0697112,2343866291.2232227,1744151330.704125,30928623518.94728,895805304.7664074,1421148505.862757,2255603413.654432,595921336.0207433,15620449.952951616,83527540.75270434
2025-11-04,11651819568.954523,338449197.7725791,2189115376.144422,1810986731.2614093,28317747428.16925,822582428.2753866,1331955845.6575098,2052948274.4957857,545801355.7029464,15817836.08465396,76364156.26281466
2025-11-05,12115500634.69943,352046480.67459273,2348683816.735084,1768498235.5620658,29439100634.287224,855353550.9371024,1344742289.6309645,2131310588.1895587,567646359.3207185,16498187.678399889,79333591.59724359
2025-11-06,11696673868.84337,339847767.3958259,2263195378.387393,1789720710.879053,28659957824.288376,828884015.667093,1280275190.3466864,2054705823.6899345,548102139.7135053,15855599.8389403,76347713.42333128
2025-11-07,12141100393.16294,352730572.13747954,2358845527.3842573,1818739188.5701115,29705858944.658688,860372501.1440667,1227482868.07323,2132045242.6713989,568310659.84931,18293769.12447521,78726784.28085233
2025-11-08,12025705614.581545,349352363.9682583,2303235535.2319374,1799311784.0151095,29370286120.98813,852177212.5274265,1199264152.3833728,2107380974.399267,562989537.12747,17414102.364708934,76518511.53122982
2025-11-09,12644626687.294472,367304997.114399,2381839505.233274,1853170199.0219584,30867506764.5054,896062135.6198031,1252508140.1648526,2213386951.772205,591884296.2801106,17491513.579292253,80264034.58303568
2025-11-10,12604399971.52795,366109070.1669519,2429498312.209196,1767083320.0479977,30768930844.53137,893303271.9335303,1277517280.320668,2206180273.0677285,590007840.0796076,18021602.88504672,79946869.95528384
2025-11-11,12082542138.142988,350940037.4353996,2235525820.7318544,1725721005.132952,29501547344.75291,856305482.9463698,1160380973.823417,2112828236.3930604,565505666.7980474,17189076.90983991,76585598.85008895
2025-11-12,12058071342.91855,350203922.84732115,2185147243.1887107,1674643566.0487866,29445568473.340588,840368090.9117392,1151726683.3585618,2098358566.6869645,564412900.038904,16978125.033175576,76264312.09326097
2025-11-13,11443969027.354382,332170100.1387729,2066304758.522252,1523473835.4004765,27930523853.20591,807750930.7641214,1092824590.487779,1988548776.162595,535721695.5916247,16551047.330689302,72263673.30340393
2025-11-14,10988114379.140356,318923029.07085574,1972749582.9355805,1518013576.6411898,26815681908.76102,776040352.5152761,1046500594.1626376,1900245875.761295,514434132.106326,16148553.154683888,69308897.12983888
2025-11-15,11213593232.172497,325443125.9890583,1972066531.162912,1500946831.010354,27357937801.907177,791961446.5336641,1094428269.042941,1938587489.98241,525922234.1131016,16120647.110923456,70496733.64509328
2025-11-16,10972365635.911764,318418508.7377421,1942536752.3269985,1481279646.9034574,26814917311.91135,774943554.3721559,1078011749.0294487,1896842765.587643,513796998.3326589,15548894.004695514,68936681.6664991
2025-11-17,10688818766.518408,310166238.46225494,1845277601.028656,1519092031.360111,26082057346.01102,755040999.2620056,1012021905.293862,1846716560.4125817,500587833.08951735,15376551.474892717,66991976.75582075
