date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,TON,Acala,Aioz Network,Aleo,Algorand
2025-02-04,3483725721.36056,10901587567.9715,329090090858.624,4011417624.35738,11147842943.2224,2692832212.78308,100802812440.854,9455880932.78191,70057578.3663006,590925733.015219,134763405.114572,2453111493.3256
2025-02-05,3417185806.16802,10666666287.6819,335828291113.454,3867287226.43164,10272394007.289,2655096561.26006,95550201539.3295,9428663221.22209,68306415.0951334,558594841.354057,129815944.734605,2370031517.19075
2025-02-06,3283311005.75457,10065359619.6289,323756512126.75,3695242278.17729,9675581787.85598,2528289523.69111,92031851837.8842,9299108607.91044,64250338.0106481,496568911.999973,123046835.356221,2232334127.61583
2025-02-07,3274049341.91821,10016193562.4065,315636240722.984,3758806962.74897,9265681303.76078,2551505002.10104,93773950310.2403,9258169598.20343,64441325.81927,477277325.108802,130353325.32868,2269645401.76781
2025-02-08,3367831107.69864,10127763526.649,317758860998.563,3878288498.50025,9509124532.98849,2641639734.72318,97430610890.8008,9339054868.71723,68251474.2970539,477911103.69141,133623564.017694,2329567199.06942
2025-02-09,3392607415.8551,10252095946.7863,317369673472.607,3742362957.65344,9272509607.23198,2605369510.41682,97797330676.8804,9590114284.5046,65448875.4577809,459988421.452507,154040519.556367,2317459960.95486
2025-02-10,3553719392.21247,10538295629.7596,320711545303.193,3775664388.57575,9912141855.93236,2674529988.51848,97602797576.9777,9504151546.47629,66157549.2535798,453880338.431096,151362236.766882,2438566427.42076
2025-02-11,3383123887.68565,10450838425.0651,313943237177.07,3797825450.71303,10273672839.8028,2631577164.23289,96650663515.047,9348740772.37072,65796399.3038508,543312620.175363,152522769.264265,2415147345.89878
2025-02-12,3536941150.51571,10914178084.4043,329492522913.44,4052651599.38118,11058960077.4226,2806587893.08249,95802342588.4846,9517234480.52701,71076032.5051912,529744044.136719,146330121.150249,2552200130.81941
2025-02-13,3597882211.07697,10476121764.7989,322584072350.276,3993398666.32295,10731685730.6921,2712056899.68368,94843692266.1009,9276898909.47583,67543066.1076646,499350402.384845,141987169.514542,2473256163.08866
2025-02-14,3584854618.20328,10867137061.2044,328399065363.055,4200094308.05137,11004029718.4671,2768989017.11143,97468827982.8782,9595895220.53993,68904977.2088021,537320910.214649,143192236.626454,2497266778.5979
2025-02-15,3530755630.00475,10507629280.2081,324625278431.53,4033205559.5709,10563966682.7509,2719797328.55159,94916725048.1049,9469128895.23454,66428104.9378706,490965263.237723,150101014.097245,2399743386.04495
2025-02-16,3409846985.76626,10281105671.9105,320529173059.007,4045550530.03634,10087438274.5106,2785022115.13718,91860796549.9617,9429609956.83788,66389507.8003229,484596740.95844,141236982.813607,2320860077.05241
2025-02-17,3465933075.79148,10349338744.0849,330464530098.924,3855766484.94218,9931070752.8406,2732760079.47434,86934660078.6841,9381134293.93789,63356525.7449228,488288546.439202,137616506.684578,2280516386.06853
2025-02-18,3297260285.26475,9707992877.75048,321688672383.752,3708533287.66952,9454992445.08953,2585884514.67873,82487856965.5656,9147480088.1656,61400781.5408839,485360046.256048,132307842.613954,2166248561.71052
2025-02-19,3706435745.06435,9815388209.84688,327248168186.762,3741022795.67418,9934562620.47479,2579887512.155,82688920914.0749,8830873954.35384,61913869.557894,503715533.426261,119065635.426259,2204959771.40894
2025-02-20,3708035905.24922,10418943821.2415,330517520397.096,4117146848.10721,10651779606.8115,2638771426.1113,86011244818.5491,9006802116.75329,63159344.4305648,534857641.267425,120389107.077521,2290598701.27645
2025-02-21,3526326275.96554,10169960798.3961,320508273451.558,3921853562.00431,10109035150.9006,2510163940.66036,82609623068.9293,8886076274.95869,61814525.2895581,500466018.780582,123592678.214409,2228701297.0193
2025-02-22,3544797397.42008,10683860043.2283,333381856893.822,4130852744.79181,10561583908.9822,2558231568.79979,84180442889.1881,9342178963.22949,64611372.83367,511855156.805972,127889154.744051,2252694883.37916
2025-02-23,3602856564.91071,10272235872.2477,340712999974.141,4065939360.73495,10422684297.3974,2542579258.69422,82111049206.9718,9404077016.89726,63267554.8871316,510910990.387115,128219856.206331,2197158904.38286
2025-02-24,3171053236.14445,9027123845.18378,301769340440.05,3622198490.69836,8742138916.48383,2283309701.45167,69785445476.4441,8509377155.60093,54346097.6020315,426357066.945026,122588608.306832,1924198945.14004
2025-02-25,3318739301.70626,9095031538.95717,301064649480.546,3570043196.1639,9146634163.26243,2338905536.61606,71703011109.9571,8866057040.08439,54907012.5049132,413270425.920203,127893302.497952,1957062996.49727
2025-02-26,3450063553.18855,9017399275.84555,280668025121.233,3566899171.99154,8858706307.32683,2338562001.28652,67080997138.5068,8715648896.88104,54114344.309177,407715030.467719,123467463.134509,1991219964.80654
2025-02-27,3605998808.2412,9316512049.9388,277936135130.74,3629529860.10441,8602728002.18629,2375589626.78996,68562002291.5489,8511399913.54535,56623549.4065983,409596710.339006,125162379.88805,2011731935.17233
2025-02-28,3809903789.07323,9260239111.73626,269516471615.162,3640935701.81629,8751693903.34782,2336706959.11996,73865234147.5616,8311472674.67252,53935010.5788593,404983567.977623,124942804.439683,2014732042.07872
2025-03-01,3723229666.80913,9052491918.4833,266823935338.242,3879277999.42911,8933112112.61627,2424431446.75801,72725965137.7322,8285490842.89635,53109250.4064271,408012204.279956,116502194.971352,2139120173.63453
2025-03-02,3966319811.2125,10301741220.0337,303306117779.77,4210336746.84669,10164753432.0528,2599510238.75515,90446325718.0203,8765183163.50585,58033097.9278249,480459971.781143,120717181.372175,2459427312.59999
2025-03-03,3391290221.0996,8700152822.69282,259111889993.756,3537567933.50612,8315636048.02851,2195495771.32337,72549477478.2089,7607906322.48291,50338380.3885931,402074080.537555,113221248.161941,2021723577.14803
2025-03-04,3216511271.7481,8293010592.06204,261805780842.549,3344858289.06849,8035237512.09514,2136381601.4939,73677404621.1824,7713301691.16478,47793176.3226956,387687743.058148,106825450.561198,2025302030.3259
2025-03-05,3665537027.3601,9008691178.00307,270490243838.006,3571472561.75094,8362882099.56618,2201276893.41636,74254605878.2929,7515063891.64482,49842271.6060368,399947507.937845,108460613.057039,2120306338.17102
2025-03-06,3524165608.48618,8727214494.89677,265270135615.098,3643863177.57973,8681732035.759,2145981060.7169,72855104265.5905,7513170211.5468,47707646.0924476,371933283.137863,105206584.691755,2045330733.49652
2025-03-07,3664532477.23744,8324922202.82345,257899503839.808,3500698559.01109,8188912312.50293,2075323032.32061,70789658072.8858,7393724698.69241,47583669.4785022,352480669.82533,107336811.7964,1979465777.19615
2025-03-08,3505697158.98258,8480332549.87659,265129957012.698,3429169086.65929,7866393630.02929,2109194240.63375,69641393306.3947,7317364923.02592,45536291.0739474,351748354.078114,107299274.509515,1901998682.27913
2025-03-09,3306565418.47987,7433945234.79776,243298514477.014,3034459171.3633,7248456792.66404,1892077341.13823,64443868119.2289,6531286490.43425,41630027.2398515,295730256.834983,96364623.4139122,1702723382.65062
2025-03-10,3077421948.56783,6806972038.35094,226713493940.291,2733462758.7506,6664164869.47937,1769906805.19406,60550984692.3361,6281545325.70694,43890419.5807731,249270849.124418,84385691.3195699,1563744179.45691
2025-03-11,3141321936.66057,7257315303.64086,232024934655.645,2917433170.26975,7069329784.05618,1841764033.25422,63868692267.7,6555028451.02101,45831186.7640848,310683477.833008,98492325.1000963,1621136206.62784
2025-03-12,3068896985.25478,7823407686.60916,230443739229.907,3037699707.9144,7239922218.61494,1861397267.73994,64342608562.2474,6809942959.05995,45905933.3853507,296623804.347436,97000107.2299141,1656832976.50675
2025-03-13,3099511287.81434,7664889610.46265,224658866951.87,3058953202.43479,6856919039.64877,1811736168.31607,62750805255.1133,6852053344.44821,49250303.3475513,287076686.764357,93254055.4168164,1662078802.34695
2025-03-14,3140088608.01389,7706483271.85372,230476916425.019,3117340408.02585,7378707096.9851,1845850238.83757,68090655259.9116,7256782598.2648,49080569.7853008,300749737.79653,94973156.7559947,1690286533.17956
2025-03-15,3224267971.62301,8042831996.47808,233970291611.366,3162314578.23732,7462381798.03067,1886800472.74841,69171954733.3226,8909242164.16304,50114243.048514,316673847.495283,96062915.1271574,1700212817.05229
2025-03-16,3102784961.78543,7591350871.71113,227688957214.281,3011744144.43951,7069974229.07976,1807185982.07999,64335280377.6373,8543188440.01712,49310194.4747643,336573114.950475,93182997.174541,1583326655.32987
2025-03-17,3224365024.82789,7806448452.19075,232725366276.399,3155133085.09247,7522915491.7908,1848824936.1166,65460614429.2599,8572823785.55217,50893342.384848,329115899.70236,94838905.1463703,1627813631.6032
2025-03-18,3265208848.74845,7882067855.34966,233152161415.723,3097419835.80412,7249566703.63464,1826803442.51893,63883571506.458,8833538192.59222,50532138.5814407,319430934.448207,94248275.8744068,1586067036.85563
2025-03-19,3384915293.43949,8180290097.44695,248434080718.191,3342976461.98298,7864611669.89424,1900593336.89897,69135638972.7547,9082900766.3474,51337905.6601334,336032680.507671,97996982.1244023,1700173815.30318
2025-03-20,3386667156.49159,7765039697.29049,238984217654.166,3275099015.16461,7465788258.48853,1825083731.65967,65205449286.3734,9185183740.09612,49681116.6141422,313480772.846949,92619193.7032959,1663361019.6292
2025-03-21,3385210474.4052,7941246182.54195,236980043535.894,3235776701.52727,7118690147.87058,1771974987.24205,65399367439.3875,8892640749.30149,49913485.3072558,307145350.669102,92416908.3827285,1595263834.04545
2025-03-22,3419362280.29142,8043169218.07302,238753335160.584,3257847188.11243,7157920425.68217,1797897078.48841,65538073389.8455,9115191024.27885,50227325.2542022,307101303.878909,89478910.9863675,1599180339.86286
2025-03-23,3446427846.63088,8206231096.35076,241404254258.078,3319010822.50743,7244075372.38052,1835855710.85792,67460845086.9979,9114737771.35493,50404795.2438609,320868641.761483,90855309.3240087,1633939935.47269
2025-03-24,3632637483.08666,8886231269.3604,250648654235.626,3482162492.58807,7558403012.53821,1889885521.96649,71815757431.5701,9080794408.10871,51262890.3154308,328501027.029946,91063494.7951152,1730724187.91606
2025-03-25,3570526202.22851,9504355728.50599,249404519198.064,3625072403.84374,7789714659.54081,1978742308.57419,73627601377.6503,8920722046.88642,51788719.3239053,335609734.54051,90911535.627512,1799406556.9061
2025-03-26,3585970922.47476,9154472038.51491,242347645799.662,3573331206.24565,8320259607.04395,2007445251.9666,70000923888.0794,9182371437.31492,50505935.5259797,327179829.060224,92287978.6851299,1762241630.75249
2025-03-27,3601799066.87329,9132394683.00549,241580699763.48,3607392319.97036,8823283046.75009,1999156873.77203,70778661497.7489,10048025876.6352,51333254.4911533,327285709.000108,90371439.1691283,1809588336.90379
2025-03-28,3353839312.0171,8458204933.93298,228784244898.248,3273748931.67405,7941175383.82988,1831535397.89993,66247008410.8345,9437776739.26726,46457186.7006104,307880116.75739,83120100.2431479,1701820007.15013
2025-03-29,3151562806.13623,8153809396.37264,220262156018.885,3071273976.71688,7337354155.44295,1746456521.5799,63588827540.6773,9182417606.46772,43176347.452557,287179844.853821,87667077.9092595,1565844097.88342
2025-03-30,3188360313.95053,7822291077.52485,217784813538.976,3099969990.31018,7411039985.84632,1755636593.57028,63769548570.9809,9677419190.28582,42228497.4727179,286320914.32075,82504830.9057412,1531818617.24372
2025-03-31,3178689396.80685,7788085334.63824,219908040559.446,3011733835.03084,7190632276.37858,1741437288.66754,64041752306.3846,10097118321.278,42536665.4988344,283480072.771719,74146520.5947293,1535182623.96086
2025-04-01,3268325420.51236,8212870715.77032,230031614721.634,3176621301.36233,7801261812.87397,1742686499.55981,65013471543.1078,9967120779.23996,43175480.9937405,281652787.60243,75702922.8325597,1616180641.03988
2025-04-02,3084013085.93632,7470674175.28468,216667567217.005,2939648458.27082,7509838307.30949,1605976031.24666,60554316318.7875,9479422729.83113,38878183.7130108,258155182.928978,70217630.8216835,1513448210.7406
2025-04-03,3063195022.99859,7549353834.42588,219762279056.232,3015647767.77112,7326672601.16635,1645025276.29734,60114820903.1458,8888527344.40097,38421463.322671,259013822.676044,64294370.451439,1545656328.09815
2025-04-04,2965634944.00127,7555014861.19173,218925876283.936,3004258806.26783,7344335020.3159,1646868161.63144,63119906836.2505,8421289073.08087,40014707.1070196,257561198.429959,63554352.6115238,1587273766.67823
2025-04-05,2940183972.26218,7424078996.13957,217957146409.929,2931795017.7025,7181224535.32123,1624817202.88329,61612075005.7536,8046187851.39595,38849001.5756595,255015600.126525,54498576.1741371,1568304930.90486
2025-04-06,2625016277.91421,6626471531.69919,190295586491.219,2580935740.99584,6252980405.49219,1484100187.74249,54407017309.8724,7207366473.68321,35690601.9413712,225524243.800573,46207643.5395656,1390733647.27808
2025-04-07,2676061947.32155,6936934215.0276,188565143892.714,2547784986.33212,6582913183.57038,1501857189.68106,55287675172.0351,7764938821.75791,37310875.4486108,235288572.191581,45549791.9917665,1429807303.1827
2025-04-08,2622777802.09841,6687931319.12907,177496121145.532,2284539484.65049,6268893623.88299,1441850265.39046,54362173273.3391,7382707589.88098,34360410.4585412,224416119.180251,47778960.6520142,1320650136.56346
2025-04-09,2862670038.74574,7667530458.1619,200623016236.853,2517262778.90277,7224618289.63869,1613049098.31563,61346961564.2666,7824493368.98066,37489210.1571017,265749794.51242,53268604.8300752,1549636636.48319
2025-04-10,2800586932.47767,7611193269.04252,183947227079.426,2412814440.46151,6872699639.46055,1573759986.97245,58222992351.2384,7223076602.84685,36673214.9378051,251583333.917976,51056119.387981,1509338022.29573
2025-04-11,2901816007.60446,7957820509.78313,189185664203.675,2509582050.10626,7103308944.6886,1577720742.20862,62579152124.3284,7255497545.59655,37317488.4889951,257879707.249026,54129165.2224771,1542684034.61714
2025-04-12,3007580454.17809,8511018036.4378,198696438258.603,2656374294.67941,7648542573.28972,1643415062.83121,68213237375.7002,7391353014.58205,37602326.8114392,332933050.735948,60903756.6838926,1637578928.16611
2025-04-13,2969424928.14259,8104890496.92326,192382635779.778,2519819310.72543,7257284600.85622,1576091177.49832,66179248512.5276,6989203234.2279,34320338.9461302,308780390.554358,59103294.09451,1562027741.74344
2025-04-14,2963695708.13129,8360069411.47569,195686083638.747,2543305854.37964,7108785279.85032,1577055237.28913,66819953237.0639,7152826808.70858,33210636.1085346,314148526.619754,62778858.4664829,1617428191.93179
2025-04-15,2854300183.0678,7912108210.60507,191837036865.402,2450620235.30394,6781592020.03051,1557444647.49169,65196188092.34,7148437345.85449,32598701.7314958,296437067.132413,64233382.3466204,1536505760.64958
2025-04-16,2852436922.98119,7804030032.64285,190419833063.119,2370160271.08191,6682188411.78922,1545968111.62614,67870163137.1705,7249435376.76033,32394130.803775,296384266.150528,69994183.7962522,1557647619.61318
2025-04-17,2837761109.71524,7934146751.42034,191135638825.237,2471945018.42824,6892492985.95242,1578187703.48868,69481783520.1188,7384678306.91237,35355165.0507936,322467302.287998,69533209.6949505,1599823198.65597
2025-04-18,2899182313.54964,7942609016.98208,191865697060.915,2478496431.94054,6885871398.06947,1634018478.01208,69200358044.8102,7517037050.78086,33946944.89292,312319863.876855,76363382.2958519,1623842997.85832
2025-04-19,3037175624.56265,8289371315.70479,194945047366.354,2631327319.83314,7010383407.34632,1661061183.08176,72126425869.2927,7455222450.115,35769796.408181,316430330.170785,100960229.518403,1658364287.57106
2025-04-20,3126824929.49756,8108059835.81499,191374869502.394,2703669325.89429,6849043300.40241,1654986194.51811,71115714800.4389,7518409205.46399,35756277.527586,313541252.329627,97903254.3547055,1653401263.02888
2025-04-21,3042951216.52728,8239745060.90056,190376888818.469,2666464118.92478,7088669217.31098,1724298806.93818,70377196884.1538,7248516073.76201,36637210.4410086,320148499.535638,91452678.3612592,1654100074.18601
2025-04-22,3266302006.03952,9196090911.77311,212582611840.141,2903218970.82046,8690016615.16436,1905450726.37788,76994272929.5848,7737070858.92094,38552632.6608913,355546535.78612,82686803.1716881,1796564609.44789
2025-04-23,3323901551.86965,9298850090.90922,216572719914.55,2984014402.64604,9606944264.45044,1919978762.04869,78136958296.327,7961852020.06352,39000115.6400613,379879990.128085,84413628.4324027,1835315520.08
2025-04-24,3403636058.19507,9303436865.90217,213593284213.582,3066446144.76831,10844275370.0399,2145924400.78739,78834813870.5342,8011762949.25686,40671451.4115017,397609050.861337,86486102.6898402,1938211596.01445
2025-04-25,3429064582.77816,9243624390.22631,215954892518.004,3163781974.65456,11415611119.5052,2164989460.45071,78095157984.6894,8043408488.4422,41593505.6345223,436093803.444154,85729240.806988,1959057286.91719
2025-04-26,3479130973.20241,9327428256.26917,219830529458.711,3168098689.33734,11427550969.6627,2130385932.66001,77171380425.3479,8405835687.50507,41947456.6558658,505294530.809101,85237456.643271,1963827922.5995
2025-04-27,3329333126.95307,9058399674.82536,216533502206.271,3011065153.89953,11571018071.5347,2088658818.1321,76723146261.0592,8231324199.20852,40092742.8814818,474915043.935989,87360634.041495,1902885083.5993
2025-04-28,3426639402.07619,9103597576.89094,217264115049.679,3139651156.87206,11422764399.717,2076695506.37209,76624350441.3591,8221913580.9312,40188615.6453813,468167951.152683,83720939.7380037,1978490782.73108
2025-04-29,3362338216.58852,8949003299.79448,216596941729.719,3054423999.50761,11465115587.7185,2052383209.14188,75781317345.754,8017315038.62787,39010475.9524722,483672745.353105,86381527.2994808,1942023773.35627
2025-04-30,3316955013.81644,8719840116.57858,216623334477.085,2978359254.78077,11430767050.2254,2055946367.05122,76523027843.3131,7889827897.15802,39121441.4857314,490178264.788907,94135218.8981706,1891022608.61964
2025-05-01,3409400050.61375,9022412062.60844,221969602979.55,3072239098.34425,11838452396.6916,2104016830.67955,78031497674.2626,7965630560.45593,39691911.3175331,511457895.318227,90726950.2335909,1865810151.46351
2025-05-02,3370573646.28757,8860881903.06693,222269022299.282,3033552683.95468,11417718361.917,2096262049.55908,76659566565.3345,7881939005.71951,39543262.031819,500256758.121704,90089365.3443312,1849725617.73058
2025-05-03,3220384230.74934,8586846483.46171,221494950784.026,2937360914.33602,11131387552.391,2021056949.54786,76050416304.2383,7686498169.17238,37438935.60248,485282009.775201,87359573.9179974,1785188376.70027
2025-05-04,3165626464.08673,8303727065.20318,218216268630.866,2811489018.3245,10954251092.2378,2018611311.56768,74610364597.2674,7521839793.70375,34813276.847448,460126516.194562,85486507.0226337,1714674721.03808
2025-05-05,3090273024.09482,8225802094.34968,219769896301.201,2803325268.76304,11467675122.0402,1967526916.94646,76081780962.3215,7369998968.11445,35942930.1773144,482314047.787524,83280746.0722222,1713893514.54853
2025-05-06,2957786023.24727,8376590979.54629,219305875804.56,2820096914.69916,11165778436.3617,1915378044.09732,76171920683.023,7506619192.38634,33960902.8243016,460048958.19777,77150133.8590629,1714828683.31702
2025-05-07,2974061476.62344,8170198421.42537,218569578701.422,2767120929.90963,11125734702.9832,1917629535.0125,76417534983.0677,7506033722.32012,33982060.4600926,450503623.056271,77549848.4443104,1713951771.09159
2025-05-08,3396575145.52407,9216828428.28683,264994998215.944,3296113710.99787,13399370534.1638,2199347256.84779,84778096844.9683,7985256797.38406,38762822.6711066,543766890.102204,80891389.8420017,1927538592.2056
2025-05-09,3449613415.09048,9715728977.69741,282636716534.088,3508942049.3348,13152476213.4422,2217670785.29148,89635021353.6683,8169114389.4556,39822813.8385368,549185465.023001,84592545.1336319,1995348994.08456
2025-05-10,3766500460.39986,10834846817.9535,312095621694.144,4059369411.48064,13716229296.5363,2411371962.57648,92013963177.5248,8699488211.85026,42859156.8537054,621414582.354242,93536727.7200698,2169924367.29667
2025-05-11,3649387770.9868,10359887129.6556,302727255563.513,3804608611.66737,13392648447.1452,2242261189.07201,89780630397.8027,8490883138.23887,41641769.5225712,584571476.850976,91438770.7649963,2060887850.25707
2025-05-12,3640037707.43439,10407853588.3385,300976824863.034,3858577058.83191,13245614114.6812,2243487916.35345,90653796121.9778,8361348359.17583,45441142.6948742,595987835.482649,92898040.9402514,2083705514.06639
2025-05-13,3892347843.93965,10785607552.4334,322977150438.362,3904713850.27045,13635955744.2408,2285806365.62766,95581040460.8069,8478019954.4147,45265075.948039,612319869.780605,91337427.3322946,2132227326.52114
2025-05-14,3620764982.30413,10441338753.8082,314022060127.05,3706757457.47672,13079740852.5114,2193666789.47122,91672812384.2695,8074529440.54428,44673848.8627958,581752155.587218,84259079.1214909,2038311795.86042
2025-05-15,3347603469.31027,9785577478.29649,306933361055.932,3494062466.39314,12824864516.883,2068786158.43159,87703070136.7152,7634491805.04063,40925108.4535347,539441694.205418,82723820.0116058,1935844284.35647
2025-05-16,3335426009.76475,9696862342.91978,307619694635.773,3418788646.50246,12659595496.885,2105520503.10605,87324065441.5924,7758928793.95817,40362888.2309499,530852970.426311,80508879.193661,1923846876.10459
2025-05-17,3209032428.0694,9337194781.13309,298789831687.001,3277453658.87025,12688243265.6791,2043440614.02346,86258046849.3754,7663911880.35346,38581981.1794964,500023875.986995,77251102.5857459,1851413804.57743
2025-05-18,3238920045.12621,9562697635.76734,296863390804.25,3425828421.32433,12923497124.9671,2113548672.19899,89156663000.2036,7795750478.74217,40130737.2668109,537132777.130888,76791176.4348437,1932042899.08762
2025-05-19,3284813378.86518,9356838654.95944,305077067863.078,3368125124.38562,12805707450.5733,2055172922.63295,86660180885.5397,7523027892.13577,39021213.5963374,508112230.072166,77042956.9580553,1911287175.79266
2025-05-20,3251111386.91651,9525449781.97384,304737250158.374,3420883249.90101,12863985502.9185,2046192462.12818,87567636791.6574,7679138112.13701,39524424.1734685,508724233.617794,76372354.008193,1932571239.21465
2025-05-21,3346731373.90396,9795549497.80682,308934701949.715,3508353354.8878,13187849597.5264,2151488521.14248,90506196649.1179,7719005010.64314,39713708.7011619,538868071.719132,75335062.6492357,1989633479.75407
2025-05-22,3599875070.29432,10579438803.639,320733890913.399,3741790272.61185,12910789330.5647,2234591868.46186,93401318404.666,7903843915.68798,41273636.1339816,553970035.339336,76654929.5244274,2072709577.55963
2025-05-23,3385955561.63067,9715217627.94795,304038733414.04,3419918730.58882,12003949417.0465,2097752857.93047,90766229737.0282,7418744285.36979,37996643.3901372,501117956.003548,76513595.4990941,1940432779.44436
2025-05-24,3362927127.75226,9650762125.78855,305369227833.422,3385092391.61975,12070077534.851,2077227629.26865,91595150534.4116,7552698353.26736,37041066.8088864,524592816.953163,76513595.4990941,1896594381.58803
2025-05-25,3327972822.48844,9824694637.97847,307423642894.065,3403983274.52532,11978021181.5961,2096909810.59204,91110205286.3845,7455827142.95835,36776288.4867731,512739262.273395,76254096.1931918,1900369495.82508
2025-05-26,3337152830.51983,9707139996.67161,309319360637.784,3368490886.09513,11628506091.9745,2057381920.94722,90921624705.8187,7389305264.58763,35789306.9366705,506472647.520629,76116973.9645466,1875181542.63944
2025-05-27,3406119229.21239,9835704370.66347,321357595434.522,3430874395.81111,12270476891.6382,2049625969.09709,91885206177.4188,7498029306.16375,36197599.1068805,512018740.958193,75635867.0688234,1909189783.37704
2025-05-28,3411873674.52158,9889466002.29388,323119009777.139,3481230851.36651,12019584933.8079,2036397774.52213,89626729703.3272,8302864525.45338,36160082.5757303,502437084.391111,85133937.5324217,1870697952.51501
2025-05-29,3266285299.11151,9411303818.13934,317891224562.881,3376517320.96022,11780344322.4212,2011562610.45699,86843428994.4234,8440436005.53416,34886804.9037679,488062006.247033,79243593.840869,1816270877.36427
2025-05-30,2998606017.73635,8689500808.10817,304659964725.219,2975537963.89745,10734656580.482,1843964485.98062,81757475086.8689,7661724837.45491,30890477.2943075,410334013.256829,72653134.4960023,1659317672.64447
2025-05-31,2983351551.96156,8779512792.96005,305718505778.764,2951008778.44343,10848466684.898,1909940716.20644,81936330847.3444,7769690439.64236,31583606.8902672,445895619.879133,73314756.4751183,1672098174.14967
2025-06-01,3036507780.24328,8810040662.13084,306561765778.24,3007935066.8411,11187738992.3015,1921900065.56705,82343946258.3664,7885717981.52641,34580438.2552617,455355174.162487,75293612.711204,1683476183.73394
2025-06-02,3088532726.8558,8939779887.70174,314999579353.958,3064913569.4839,11356577361.9007,1954773209.10402,81999316408.5183,7915573824.54491,34136969.6009337,445130065.781337,74800297.1039652,1713590486.61446
2025-06-03,3114252747.10439,8906879084.82349,313315832347.017,3061402979.07217,11016190943.9361,1921908974.24452,81296707387.0744,7849466546.37744,33503267.2122577,436879286.193965,72992591.9362929,1701464170.97698
2025-06-04,3026390594.52624,8510435923.14696,315159803382.89,2980828298.15319,10774272163.1218,1906435587.19851,80445464948.662,7807979785.18162,36325891.3316452,413156847.480741,74657728.9869786,1651411656.09623
2025-06-05,2838108855.24324,7928604824.92718,292341916400.946,2758459147.97229,10011004424.4064,1785917104.99794,75763092323.7768,7513391633.97576,32683443.658406,367631422.671701,73285484.9912891,1564566917.30567
2025-06-06,2915120427.01388,8312128735.99323,299560106673.757,2833754485.20002,10878547479.7722,1914705115.85404,77715710807.2098,7778826114.40728,33269811.5154462,377602690.220349,73970890.3909489,1613989458.57269
2025-06-07,2997696882.40528,8734252461.25889,304953508465.046,2958420164.20805,11019209519.7675,1907479749.89556,78768382382.3857,7849452756.61574,35113672.488446,389471928.647946,74226839.403216,1647422422.97394
2025-06-08,2972259871.42894,8908297043.75549,302870081038.261,2959184004.28231,10954635963.5221,1875190788.13608,80043272922.8385,7825324027.66094,34322232.2381029,391922462.111925,74218977.123347,1640788489.0307
2025-06-09,3131479202.90624,9258984696.12969,324315565109.12,3109298723.56865,11713709295.2545,1954400588.9003,84589937775.1626,8167338212.81886,35263485.414871,479665781.075894,80075493.38617,1720968051.32075
2025-06-10,3235481009.30537,9488556976.64672,339012253954.424,3242635198.76292,11836246962.5366,2014914459.71244,86571332860.4533,8255809516.35508,35861837.8836867,506252623.483171,78842169.3690178,1790018471.13702
2025-06-11,3168082369.94489,9105480854.01415,334990282503.402,3142654293.23328,11532921934.0521,2066452089.8085,84533356127.9884,7986097798.42986,33897668.9606064,479604930.340048,80178717.9650652,1699935384.62837
2025-06-12,2976704291.59832,8596334019.04189,320595535562.532,2911095523.62246,10970105356.1859,1900137357.99152,80285894233.0695,7639322321.62481,32105805.4988126,442483715.809965,80642164.0533104,1565438266.96526
2025-06-13,2882498638.32797,8182594604.8187,311111352117.726,2741487537.79671,10428424789.7474,1833994981.95284,78374298079.131,7456141846.03973,30782945.9766819,428694432.792223,78760785.8890784,1558336679.59033
2025-06-14,2864740459.00944,8007621154.16268,306048481935.159,2747468977.52294,10021453227.1648,1789733560.73269,76395263029.6604,7288713920.1562,32109191.8472393,407757936.710643,79822144.5063468,1530360203.06757
2025-06-15,2911537152.74831,8068682567.888,307537228689.268,2734532037.81421,10278144144.5503,1786252139.15842,80585766786.4504,7340368234.60594,31571628.4653847,400823994.282744,79763954.0402739,1522735030.56043
2025-06-16,3039760917.98509,8110369962.63999,309982828015.906,2813248960.15492,10291170852.6551,1809735260.5158,79959725924.2985,7369171059.67439,31618714.4678523,426554924.800905,79127681.01063,1531871610.86376
2025-06-17,2853964823.03769,7866366945.07731,303697873489.694,2642784736.94483,9680558013.64727,1751070116.13338,78146853122.1583,7311000807.61983,30085507.8838635,384202214.088118,85449018.4483309,1467247753.34477
2025-06-18,2860447868.75978,7660384259.6017,304290652058.44,2681605001.98871,9600771874.61003,1703907264.32459,77197222250.0914,7272020903.43901,30183886.0164645,377121422.883797,90971223.3444322,1470149253.00042
2025-06-19,2817280625.09436,7625238570.95249,304481216643.121,2679539936.63082,9621801433.36592,1684504860.65229,77672175553.7822,7319698766.45099,30204154.8298558,374989111.906274,89372144.2954523,1460788068.22109
2025-06-20,2741038789.78444,7327444437.95214,290401843920.233,2545829898.52373,9212306191.36538,1640722076.97229,74352627907.4749,7251242295.72387,28821892.5003135,359204867.314066,86889352.4031967,1441158271.72789
2025-06-21,2641919453.44908,7017466923.05445,273839538572.26,2399006214.63968,8612094647.1549,1543956693.95689,70788027179.8451,6992576928.85729,28108014.7447636,330609975.912867,88363460.8929843,1381826106.53599
