date,ARKB,BITB,BRRR,Bitcoin,BTCO,BTCW,EZBC,FBTC,GBTC,HODL,IBIT
2026-04-03,2573336382.7357206,2511074497.386544,422175519.0210753,3464378143.2425075,446276927.2488611,142444791.19734862,415069656.59136254,14793708555.7391,10341949550.437763,1120021123.8690152,52375582435.22238
2026-04-04,2587350956.4637823,2524749988.44025,424474717.0494394,3483245394.036491,448707383.2677563,143220555.7036163,417330155.5854337,14874276149.100311,10398272546.311478,1126120838.9015138,52660823597.82867
2026-04-05,2651983625.9887824,2587818870.2355256,435078200.91011775,3570257729.129576,459916205.1493496,146798240.75745615,427755166.5262129,15245839261.698814,10658023977.186234,1154251617.157207,53976304050.91905
2026-04-06,2647320848.9142227,2577547030.94,434313236.6618608,3563980421.9371347,459107570.1651161,150875270.0,439650000.0,15219033685.263414,10773440530.0,1191221173.0,54574011930.0
2026-04-07,2766930690.1446385,2676240672.57,439598882.12,3725006287.989997,479850723.9833069,148377420.0,432370000.0,15906651963.010632,10658924001.0,1173484247.0,53849190043.0
2026-04-08,2733925996.601452,2716730596.54,434644073.53,3680573411.004876,474126935.4735495,154058010.0,448920000.0,15716913139.697409,10974632729.0,1197193583.0,55893021020.0
2026-04-09,2759054765.971586,2767939591.08,451283397.16,3714403251.5016418,478484853.8767886,155712520.0,453750000.0,15861374506.240925,11083324385.0,1210113518.0,56534097914.0
2026-04-10,2805261297.668385,2762751841.8882723,456129703.11,3776609226.4217386,486498150.9812084,158100530.0,462820000.0,16127008633.15878,11261537826.0,1230737379.0,57674580686.0
2026-04-11,2808382062.880584,2765825316.6641407,463378372.1222667,3780810585.740274,487039364.9161253,160972737.48484647,471228041.6185378,16144949424.471523,11227149397.871038,1253096162.1993098,57771656994.57948
2026-04-12,2720074121.993384,2678855547.91488,448807708.6663808,3661925195.420984,471724695.30075353,155911043.36062112,456410549.869941,15637280878.14109,10874118213.66599,1213693282.0570085,55955060834.72508
2026-04-13,2864536795.879489,2836474930.05,463124465.5,3856409419.591218,496777913.61941993,157627600.0,461440000.0,16467774205.399698,11274446389.0,1229688869.0,57639212835.0
2026-04-14,2851715340.2278714,2833075919.965544,461739218.48,3839148415.152772,494554372.2785174,165362627.0783806,484083575.3481193,16394065661.33104,11374394253.0,1290031605.0197594,58698385453.10249
