date,binance-cex,okx,bitfinex,bybit,robinhood,bitget,gemini,htx,gate,mexc,deribit,kucoin,crypto-com,hashkey-exchange,bitkub,poloniex,bitstamp,bitmex,swissborg,bingx,osl-hk,korbit,indodax,phemex,nexo
2026-01-23,17046609,-155372984,-77999991,-27872809,-50803104,-54855693,-73024486,64661648,-86286387,3582645,-665465,-25903675,77580580,-19695557,-20481176,,-129834331,-635655,-13016738,262275,-8778064,-7621491,-5341366,-150184,-6018021
2026-01-24,210955981,-201756236,369378412,-82944990,6341327,-36317574,190203250,-112688390,69266852,-6550855,18008698,-8112997,-20293610,2602338,984480,,31440076,-433456,-2086693,-4556868,-457547,-67035,2201976,-1104030,4176566
2026-01-25,-264892541,2549380,56719669,57905970,-44011117,73338531,-25038625,-46461059,17307375,-9494079,-15675357,21853723,9624568,-214253,-3246027,,273376,-3753577,-1699838,780201,-1743159,-1236923,-2714963,-1568738,439382
2026-01-26,-4237890492,-369122555,-349804061,-502828852,-494465651,-219511805,-268396415,-60450298,-128961958,-29643194,-97539233,-86827162,-45408286,-37771044,-53475139,,-57354987,-30187840,-36641608,-9064773,-28671318,-30029860,-16623192,-9222963,-18945243
2026-01-27,2301925381,323100099,183940344,217576195,307487329,159782368,109301877,49551300,121962592,27799833,49747700,42067380,26412563,30403023,33129554,,42904662,12698512,18726342,6550021,22955320,24883393,11870376,21256219,18441260
2026-01-28,2558178402,-15871076,148600609,142052971,270545373,107871077,6360350,-421038,115302560,17005151,49887573,30241869,-96906732,33756702,25432857,,39198304,14424098,17625018,-3254264,8932755,9466628,8202499,1530098,8687021
2026-01-29,-609266292,-366649557,123331491,100952862,-47860982,-22333010,-57252863,-6093912,-173938735,-10308023,-15594598,23842898,9484957,-18244489,-7440032,,-10146435,-2967135,-4256822,-3517274,2500,-745032,-5868907,-1910110,-3043200
2026-01-30,-5948914420,-524174992,-747969207,-872626315,-868381652,-386329377,-366321825,-107124626,-365687325,-66099995,-221326934,-158470043,-135305788,-83330398,-81651181,,-95744617,-68466414,-58398015,-15348179,-42660561,-42921678,-26193700,-16962990,-15948722
2026-01-31,-1710503764,-332057061,131330212,-284235134,-200503508,-105007870,-136373684,-45207387,15759805,-39601742,12319348,-31407897,-108360137,-6292673,-25002632,,-32605708,-7774021,-17879966,-776186,-13765442,-13983557,-917421,-4670431,-4606988
2026-02-01,-8519188440,-1159905557,-1368712222,-531045539,-1100435510,-455570066,-451137477,-103178788,-350496546,-66614086,-183059003,-195835653,-237587175,-107745662,-90403921,,-117677301,-72949393,-67793721,-13821201,-52747467,-42980883,-30845021,-20990040,-21684130
2026-02-02,-3291718781,-247074409,20490704,-306432889,-287817040,-37488024,95908570,-39465146,-115530566,-34910675,-77582582,-52328937,-6368156,-25285777,-49346162,,-84341860,-23481378,-37361402,-8366530,-22691476,-18117239,-15083153,-7925373,-14311094
2026-02-03,2090864246,268304392,355248991,294360338,117717312,135353018,131582808,-51374966,62256419,35004861,20551651,19800394,112995850,19423024,27816876,,73049432,29132076,31789834,4991125,15277510,4800351,12841585,1768285,6937628
2026-02-04,-3292336983,-520584374,-172693383,-364473244,-507165493,-110618127,-303139731,20913187,-48076606,-38057496,-62334693,-97046768,-62940484,-33894128,-45162064,,-42621949,-56290313,-32105097,-8549985,-19776683,-23004356,-13257465,-8217481,-5859234
2026-02-05,-5062240122,-1158170410,-512719403,-458542380,-502185658,-102731991,-363491550,-85007380,-196165750,-37730143,-115112465,-85160304,-18547534,-41679200,-50526077,,-67469467,-47750256,-27130197,-11018568,-25185847,-26229648,-14270025,-7924643,-16521112
2026-02-06,-12251874133,-995811290,-2792016316,-1708334212,-1781499583,-603199176,-739839299,-329571101,-628083210,-282662846,-488859908,-261996468,-363647913,-152765213,-227212552,,-199505068,-192398759,-152756722,-39159637,-102090491,-124245897,-72207559,-46390672,-28638288
2026-02-07,9729388870,1648315460,2256089859,1348041363,1196888427,1003173381,439116448,-170658728,529298299,236155344,445349653,149730815,272896653,227627526,188536538,,127794945,171655504,121943093,35622027,85984331,94246398,39851205,21718042,28745964
2026-02-08,-1320606008,-167334779,-258560375,-29341854,-66685503,-131254156,-3906327,325143236,-50842511,23913550,-65749934,-1083145,-48016947,46756120,-19756786,,10462218,-26912064,2696074,-1827401,-1781771,-6914848,-3400829,-3109808,26518612
2026-02-09,-355076783,-129833840,480100288,-10836982,189139761,42670504,59186757,-5065984,-15181680,3787674,53444029,14532788,35706516,19357311,18446243,,3427462,20400311,11616759,3307828,12497558,9245178,2296058,3548874,9101150
2026-02-10,1511428102,207523,98389789,-66438356,-21761062,-46762471,-26648528,49640917,-102744055,-361996,46563469,-7422473,-26501355,-30777541,-6902502,,7156461,-6030606,425839,-264168,1875349,-6729993,4853134,-1139826,8354427
2026-02-11,-3991464919,-425364371,-16593050,-214728884,-288238998,-184343875,-46415493,-29335140,-52768737,-29256967,-46393367,-57011111,-11716941,-92087090,-29379737,,-39499518,-20717768,-23898351,-4245316,-13991691,-14413030,-8566049,922752,18700952
2026-02-12,-2471613976,-262433309,-512360072,-115251224,-293895448,-368519328,-136781773,-11444748,-67214133,-4353452,-83369334,-43813235,-84841984,-68049578,-20002793,,-38153975,-23475764,-14431582,-7477800,-7532005,-12725807,-9328632,-4177241,-10954526
2026-02-13,-229037254,-203878946,-37318064,-193871901,-124701114,-83700864,-105147907,37183720,7683624,-15096818,-65058998,175444,13757966,-6876673,-15695572,,-5647544,-14705604,-9372617,-1530908,-12733719,-6398713,-1748307,-5875740,-1254568
2026-02-14,3393476592,328588092,367329198,354240797,480190118,133148780,101455635,101054820,119188415,52950717,155498974,68362839,18379973,55201403,42499686,,69211513,41028398,37009030,-1007651,21337835,23053102,14302397,2939364,16965715
2026-02-15,2356098024,254580559,257962466,156234626,181343115,57680744,41430958,44097663,151692730,41753478,52493553,74611350,96177441,23103421,28015017,,28075915,14710682,21877595,6304667,7762487,19767833,11301011,3199342,16278317
2026-02-16,-1055231566,-508007166,-348098076,-280580560,-254375872,-89023554,-111044843,-53619230,-139838137,-31372847,-57371656,-76795561,-15797383,-30311699,-25855912,,-50164975,-14220061,-22902936,-3501394,-11935683,-12345184,-10514782,-3686136,-16176080
2026-02-17,1611571666,181595799,-18757582,352886932,38724454,62121691,8794728,33872858,39108859,31134915,31224432,47793133,31151288,-4559683,11382662,,38612897,596636,2171914,-3527397,5726511,2345613,3813637,1226543,22620940
2026-02-18,-1272591037,-232349536,-81164987,-174400547,-193697455,-98684734,-76312186,-33222107,1113424,-15442888,-57436303,-28214249,-46381934,-21533392,-18603024,,-2321087,-20609391,-11506060,-5875040,-9022243,-9180989,-7254118,-3354087,-16028595
2026-02-19,-1709394441,-267443242,-306012776,-197560135,-235902208,-157796314,-150654955,-62042257,-58563821,-19944135,-59415480,-58024040,-84175879,-16684962,-26530502,,-10695978,-19851456,-12178430,-4903556,-11156438,-14347161,-9293789,2948454,-15063703
2026-02-20,7198986,223747182,201085016,16847310,132391148,37775038,31696341,89181470,-21160101,10309613,35128376,21073066,-30096116,14814267,15030849,,19598433,11753495,5682256,1709018,6542224,3514264,3491564,412743,1647738
2026-02-21,1921702194,17762655,227412837,42581965,95548007,62713178,46338197,-60512447,38857976,21472249,24232872,41921496,75729645,9371974,16950911,,-33678273,13268865,7184519,4151668,6556856,7427347,8351084,1128633,4927554
2026-02-22,213073120,81360127,-255440133,29567458,31012993,-7239218,14975935,33807636,55296342,-3739185,-1547770,-4029854,1863122,6313584,-5045282,,-8743433,-510478,7108453,-362180,2344210,670296,-3589475,951681,8518619
2026-02-23,-1268083923,-167988339,-130824265,-170550965,-95178190,-45808489,-57575370,43314652,-50044389,-23792143,-26963056,-45115489,-8149558,-4837651,-11706890,,-373166,-6596714,-14052127,-1912050,-8344564,-8230806,-9652996,-5705987,-5542142
2026-02-24,-3754570415,-467590867,-530480269,-279421346,-484946605,-129231331,-164152111,-136556787,-124792434,-40349382,-153942536,-43135393,-48573536,45736967,-37989192,,-52653730,-32724010,-32074684,-8573441,-20629822,-20915241,-6672207,-5516728,-14626255
2026-02-25,-804409814,-46649039,252460824,-118195423,-143842755,-141887141,-55463376,-52837423,-32321907,-6836023,-27175593,-17806366,-39068198,-18230308,-6312462,,-6538491,-9689959,-3146511,-2044187,-4583798,-5017726,-1555545,1195513,-5654909
2026-02-26,6321981976,627634117,855955686,583275500,819529758,241558415,312983373,121456287,186835236,112186047,225123952,135361061,146616641,59313915,75082677,,101792305,60436159,53710370,14743678,48128765,38438422,25105325,13194510,20085194
2026-02-27,-1322907265,111349853,-125827562,-83744308,-180097353,-102594879,-85053951,-43834770,-28189845,-22434561,-40952471,-32237888,-54583051,-43768257,-22564250,,-17298859,-16910175,-11169156,-10740012,-12805856,-10888862,-7072787,-3523896,-2061079
2026-02-28,-2569734240,-319901602,-201546035,-269752560,-266255435,-412837927,-113508069,-71209699,-123676514,-30722145,-97586444,-45699161,-73324247,-66695208,-29072768,,-36788671,-22358196,-26360806,-6340851,-14377553,-12786159,-9803388,-8107365,-7927587
2026-03-01,1295559820,513566671,379188650,51110645,128674632,35795555,62975399,-59190046,35454409,28935111,81141768,43018402,15735473,27257113,21332751,31316048,15031306,14873252,15003539,4411006,10074977,8371800,5407686,1635756,7720430
2026-03-02,-1301422366,26682181,-61237506,-75895366,-141025861,-66253692,-68738640,-27739078,-15391932,-7661199,-54363785,-92274671,-22618134,-11887700,-17886236,-15658751,-11901081,-16994543,-15633399,-4184902,-9447151,-9865003,-6161909,-2399879,-8810924
2026-03-03,3856121514,222111389,560493878,398103089,533307660,70895940,198257943,108388309,113575584,51630134,174123817,39898952,70812599,68606454,50041627,49196481,62744181,47404784,34333290,10636382,24812542,25974155,12742375,8224795,6050539
2026-03-04,98129595,-111301282,-47152725,-3743703,-178926974,-26916825,-50867225,-44344768,-89712315,-7617403,-58826058,-2109800,-99876456,-25942901,-15984084,-18283993,-30366762,-10327316,-8234239,-6778562,-9847581,-9688633,-4631595,-6683634,-4232061
2026-03-05,4962796884,444712857,-1041445193,444972308,830640900,234681587,330698934,143794567,183997316,87286470,241791803,119332224,159120050,96896499,71505675,77400201,60235653,61946459,44137002,13674942,33940875,34488603,22794180,6841169,13758908
2026-03-06,-2970419564,-432203794,-303353373,-26099703,-321333061,54524405,-129423181,-89654134,-42030196,-38465414,-85473646,-27417570,-68837285,-30481534,-23103544,-29530564,-33572198,-32324552,-14331857,-5315859,-13834610,-14174381,-8073649,-5289860,-14600752
2026-03-07,-3395231046,-461955145,-442427216,-329738428,-484666663,-138547628,-221363920,-25235017,-116273892,-45453791,-83928766,-89852905,-41879239,-60040314,-45768953,-46593197,-45597312,-42660194,-28701807,-7630932,-24414529,-21970849,-15142949,1626511,-3719630
2026-03-08,-1237127881,-18519806,-143502950,-138140885,-170359837,-47948448,-114327589,-8297101,-16483075,-26140401,-63288456,-36780005,-49693725,-10192637,-22585345,-20300029,-9563152,-14484893,-9911680,-2681847,-7668057,-7990410,-5840825,-2427637,-1008453
2026-03-09,-1107470822,87688425,-135528428,-150489323,-211953353,-35026783,-97390079,23416642,-26601739,-11319990,-70576812,22450896,-26747149,-13953863,-12491562,-7381767,-10456301,-9411731,-8234001,-2513896,-10103393,-9643289,-5073118,-2662283,1500453
2026-03-10,3430010262,141026442,346770958,313649830,510988705,150223052,160513618,-107393110,132363223,30614935,124313586,34993254,87507136,54593128,55288239,39923713,29346813,30964633,26709155,4091748,19502613,23552813,13538831,4929587,7182054
2026-03-11,627741320,131446084,302190359,136474261,166877254,26811202,92214691,123348403,7472195,29154005,48559197,24677638,19966447,-14880191,16329934,17038576,21935061,17701649,9790680,-7560786,14416871,8010281,5664244,1552296,4097436
2026-03-12,743128861,59238319,-15656202,39248902,80686034,-49538387,30949081,-9282043,16406897,4299401,33738572,-27050014,-23009327,-1571122,-2826291,2139405,8958467,1931434,5257452,637059,4895294,2520909,2485080,178393,245734
2026-03-13,1110525496,198398801,61839164,121731439,293445899,76158648,106046355,24024946,66692006,-10989411,88657421,45524037,65501629,15776201,20313951,29164814,51097906,20483447,18710053,472150,14655374,-190386092,9254582,2843266,3667407
2026-03-14,-646711773,-49595731,-60494680,-92547284,-148032002,-120098616,-45652896,-42173633,-30390302,16130350,-4939026,-6825755,-71123329,-9084647,-13766065,-10918712,-6048788,-15539867,-6408150,2680844,-9159723,-3479696,-5447186,-2299373,-6025597
2026-03-15,119948020,-174138712,-47936839,214294409,22369212,19688272,14158524,-1037318,29424843,8109390,1523999,68584499,20597863,-135290,-361912,2449498,4026356,7014991,997588,445778,1193882,789318,672270,-1466857,1016164
2026-03-16,2285733542,282936015,223601686,158259893,311934498,89961863,129928036,41101596,83661903,23159044,73629111,52209641,60074370,37237889,31785604,30162335,41926724,23540499,28138764,3386132,15413934,9546120,9602630,3087185,3494235
2026-03-17,3647252733,619400840,590936964,455393188,570909253,134186462,228990216,-14306125,137869367,57834942,137781887,138928318,80541775,71133874,58644242,64346685,82666563,25507394,38758654,10880148,25570614,14721177,12986389,4485653,8521431
2026-03-18,-1025352133,-166475400,-255925738,-236221991,-183062050,-74630356,-53646464,38067497,-26274213,-17421246,-46976291,769893,-26616139,-24591099,-5861032,-17343315,-104291863,-24265598,-14855923,15826140,-2304921,-3446302,-7067081,13689160,-1736970
2026-03-19,-3917206513,-496106616,-408870231,-398185173,-572170868,-201633904,-226053859,-921600,-230100182,-52446876,-126590180,-69105836,-121760403,-57212704,-55895034,-55366486,-47918467,-54168734,-37448903,-9486124,-29179149,-15091186,-16166293,-9577832,-5435868
2026-03-20,-1385955561,-256680527,-69097176,-176855588,-193673507,-72036062,-160019513,-12917100,-42758225,-19476911,-34069694,-31795882,19731396,-9987320,-19158300,-19755352,-11342338,-13989556,-12964495,-3400239,-9480900,-6202271,-2352682,-6052199,-4375273
2026-03-21,-70313138,175803314,72409716,-30993528,48066442,-31527746,8616308,655020,34769906,10758752,38478873,24712361,10665000,637301,4684393,3127465,2443606,4100608,-2034545,880405,-589975,712878,3881017,-1202952,5914177
2026-03-22,-2472051855,-400800015,-212278649,-264708348,-379420394,-89218549,-170706285,-310372375,-88132267,-39088497,-117102126,-31415117,-54355218,-31886170,-35361800,-33515467,-28520942,-31572037,-21796420,-11526931,-19481312,-13868872,-12210014,-5155975,-6233351
2026-03-23,-845783775,-4754935711,-49892067,-101087570,-104298595,-58578654,-42380692,6367390,-81690912,-7325650,-24054328,-14195189,-16292704,-8476259,-9741762,-13586796,-22123338,-3292763,-14571988,-2575076,-6692795,-1868259,-3538315,-4695913,-7409840
2026-03-24,3085737022,128426636,416915329,172715777,517153194,111550489,191337190,15996598,92103441,41986567,154393475,74735272,86182227,57046060,40300792,46610123,47541870,51547963,33833745,9513659,25980792,16904176,13859730,9094552,10709471
2026-03-25,88189228,330242364,-73748596,24993704,688958,-26248439,43972631,-41577985,28793362,945851,-37314618,23556035,-7298102,-11396479,749886,1442630,2197551,84205,-3200636,-3622530,876692,177733,2614199,-1855539,-2781714
2026-03-26,86734881,1435555,110831833,105941844,101176312,28850079,8222828,108834340,26297022,11252738,28512413,2051185,21761805,7144416,15248794,8254386,4230936,9446596,4377709,2434857,9226966,4172202,748109,-347186,4205098
2026-03-27,-7159835988,-510024563,-393329821,-589460794,-527191469,-350599911,-197592949,-77149800,-249354346,-56253709,-146133763,-59749670,-51773635,-93183916,-53893538,-51565298,-38742095,-40190545,-32805654,-12449952,-23412050,-16786958,-11944456,-10017975,-16360842
2026-03-28,9416988,-217390447,-324491413,-42781466,-397646163,-119148654,-157029443,-61928498,-20972637,-27293411,-163474376,-47816494,-119343308,3306707,-36682570,-39572422,-47382509,-35762026,-21979323,-12664017,-20464775,-12132398,-11449998,-11089219,-11198148
2026-03-29,96101400,136518076,20421107,4243439,11161825,-160360243,-3986717,41998009,23143138,5869134,-2440201,22440587,34103088,2693278,-616176,4570030,1136622,-1425010,-1333427,694554,4773,-341833,-478276,2484335,4242088
2026-03-30,338190308,-111020644,146758470,-3895345,35355898,2005904,12395590,-161391615,-6361120,-9357636,1645394,11963586,-9448850,7034086,4588415,-11388887,6149214,-5820705,-8063985,-1263420,1545759,-3036443,-4788689,-516793,477023
