date,Block Size (Mean)
2022-09-03,1193150.55782313
2022-09-04,861416.26785714
2022-09-05,1166262.18300654
2022-09-06,1258158.72535211
2022-09-07,1281344.52739726
2022-09-08,1380804.21259843
2022-09-09,1377290.92517007
2022-09-10,1051505.77707006
2022-09-11,876390.95628415
2022-09-12,1222385.61437909
2022-09-13,1280894.94160584
2022-09-14,1470922.41732283
2022-09-15,1239618.27210884
2022-09-16,1286414.21875
2022-09-17,1038760.31176471
2022-09-18,945075.82467532
2022-09-19,1253221.25384615
2022-09-20,1275621.57236842
2022-09-21,1217900.43971631
2022-09-22,1225528.484375
2022-09-23,1380416.99259259
2022-09-24,1043804.05479452
2022-09-25,953861.28571429
2022-09-26,1179956.42
2022-09-27,1460768.3875969
2022-09-28,1113080.17333333
2022-09-29,1215810.68531469
2022-09-30,1137219.81065089
2022-10-01,931414.38674033
2022-10-02,983753.2866242
2022-10-03,1245323.56493506
2022-10-04,1111434.74846626
2022-10-05,977979.75428571
2022-10-06,1140855.39622642
2022-10-07,1151927.02339181
2022-10-08,855713.12571429
2022-10-09,883335.44936709
2022-10-10,1050634.6547619
2022-10-11,1111307.59872611
2022-10-12,1211656.73722628
2022-10-13,1348097.41258741
2022-10-14,1320485.75
2022-10-15,1064861.71710526
2022-10-16,959875.84722222
2022-10-17,1142144.32666667
2022-10-18,1300711.35211268
2022-10-19,1373442.43708609
2022-10-20,1220903.55862069
2022-10-21,1140868.5
2022-10-22,1121854.98529412
2022-10-23,927848.83225806
2022-10-24,1287803.55147059
2022-10-25,1197666.8442623
2022-10-26,1378651.13548387
2022-10-27,1274635.54074074
2022-10-28,1149426.20125786
2022-10-29,1132976.03496504
2022-10-30,1138961.67407407
2022-10-31,1080200.8150289
2022-11-01,1308074.74305556
2022-11-02,1252918.75409836
2022-11-03,1178928.98170732
2022-11-04,1351270.28682171
2022-11-05,1165122.8807947
2022-11-06,1072657.19708029
2022-11-07,1182003.86111111
2022-11-08,1224523.80981595
2022-11-09,1310950.06040268
2022-11-10,1321115.01360544
2022-11-11,1311679.44776119
2022-11-12,1077008.74850299
2022-11-13,1210634.91472868
2022-11-14,1294296.97560976
2022-11-15,1335959.69032258
2022-11-16,1309563.02
2022-11-17,1302199.93478261
2022-11-18,1369823.79136691
2022-11-19,1496934.9047619
2022-11-20,1424174.74496644
2022-11-21,1422428.72868217
2022-11-22,1423033.53174603
2022-11-23,1474427.06382979
2022-11-24,1571701.41860465
2022-11-25,1506700.53658537
2022-11-26,1519975.98165138
2022-11-27,1150471.61029412
2022-11-28,1336178.18705036
2022-11-29,1361236.1221374
2022-11-30,1248211.29710145
2022-12-01,1255363.39215686
2022-12-02,1392480.88
2022-12-03,1318575.21374046
2022-12-04,1086377.7
2022-12-05,1246357.90410959
2022-12-06,1328943.72592593
2022-12-07,1029506.19767442
2022-12-08,1004454.65269461
2022-12-09,1180113.15789474
2022-12-10,1285053.25974026
2022-12-11,972099.44217687
2022-12-12,1200833.18881119
2022-12-13,1119508.52121212
2022-12-14,1205358.43243243
2022-12-15,1235629.72661871
2022-12-16,1183964.85384615
2022-12-17,1289653.97826087
2022-12-18,980154.4137931
2022-12-19,1322322.29411765
2022-12-20,1314352.82857143
2022-12-21,1220129.61538462
2022-12-22,1244494.0
2022-12-23,1262014.58333333
2022-12-24,1449313.05617978
2022-12-25,987936.9787234
2022-12-26,1119263.51162791
2022-12-27,1376405.05217391
2022-12-28,1026325.125
2022-12-29,1263212.18439716
2022-12-30,1356429.81012658
2022-12-31,1071710.84615385
2023-01-01,842700.49032258
2023-01-02,1021220.49358974
2023-01-03,1248256.37012987
2023-01-04,1224450.16783217
2023-01-05,1155025.21656051
2023-01-06,1052704.28888889
2023-01-07,956566.36363636
2023-01-08,905175.45098039
2023-01-09,1235484.38815789
2023-01-10,1378499.24852071
2023-01-11,1295226.95918367
2023-01-12,1350650.01986755
2023-01-13,1278143.05660377
2023-01-14,1113400.66081871
2023-01-15,876146.73006135
2023-01-16,1260744.61904762
2023-01-17,1242123.35897436
2023-01-18,1339286.90714286
2023-01-19,1295968.88965517
2023-01-20,1293477.09848485
2023-01-21,1177075.24637681
2023-01-22,1101524.79470199
2023-01-23,1100509.61392405
2023-01-24,1342045.42635659
2023-01-25,1000924.25714286
2023-01-26,1106107.8
2023-01-27,1141640.57792208
2023-01-28,960155.41666667
2023-01-29,989034.05590062
2023-01-30,1331806.33333333
2023-01-31,1539453.6
2023-02-01,1575890.37956204
2023-02-02,1426083.60689655
2023-02-03,1461705.55639098
2023-02-04,1758863.77205882
2023-02-05,1629097.05921053
2023-02-06,2203473.16891892
2023-02-07,2142792.67605634
2023-02-08,2108701.76086957
2023-02-09,2143936.53703704
2023-02-10,2064632.88435374
2023-02-11,2358842.83108108
2023-02-12,2517537.57407407
2023-02-13,2162067.40384615
2023-02-14,2336343.97402597
2023-02-15,2190209.36196319
2023-02-16,2106646.05027933
2023-02-17,2048259.18181818
2023-02-18,2114063.75
2023-02-19,2263326.35802469
2023-02-20,2145953.93877551
2023-02-21,2044759.93413174
2023-02-22,1894046.93571429
2023-02-23,2014352.07602339
2023-02-24,1841840.67407407
2023-02-25,1846932.24299065
2023-02-26,2082147.67261905
2023-02-27,1633578.38571429
2023-02-28,1856715.79562044
2023-03-01,2110520.58235294
2023-03-02,2024497.09722222
2023-03-03,2004600.75595238
2023-03-04,2145609.51973684
2023-03-05,1933650.96129032
2023-03-06,1809956.72727273
2023-03-07,2018768.61818182
2023-03-08,1980563.30827068
2023-03-09,1825581.81481481
2023-03-10,1836066.52941176
2023-03-11,2271631.20606061
2023-03-12,2356654.63975155
2023-03-13,2066050.20382166
2023-03-14,1813072.82191781
2023-03-15,1952574.42176871
2023-03-16,1985878.8358209
2023-03-17,1900525.9047619
2023-03-18,2262015.48148148
2023-03-19,2320146.46621622
2023-03-20,2003264.45454545
2023-03-21,1988930.35172414
2023-03-22,2161154.0754717
2023-03-23,2493021.70491803
2023-03-24,2430091.22839506
2023-03-25,2090348.03448276
2023-03-26,2280120.70833333
2023-03-27,1882243.08783784
2023-03-28,1815144.14179104
2023-03-29,2014914.57823129
2023-03-30,2052353.40645161
2023-03-31,1793979.78014184
2023-04-01,1813156.08571429
2023-04-02,1876088.88590604
2023-04-03,1737822.99236641
2023-04-04,1782377.78395062
2023-04-05,1829118.74100719
2023-04-06,1957578.5125
2023-04-07,1880772.73239437
2023-04-08,2217774.39455782
2023-04-09,1984282.88356164
2023-04-10,1622220.61788618
2023-04-11,1666888.2012987
2023-04-12,1937240.79375
2023-04-13,1792668.51408451
2023-04-14,1777183.56428571
2023-04-15,1835977.87974684
2023-04-16,1870822.87903226
2023-04-17,1789871.30967742
2023-04-18,1774748.19879518
2023-04-19,1789357.91366906
2023-04-20,1683680.5037594
2023-04-21,1773189.49655172
2023-04-22,1686116.48993289
2023-04-23,1601784.00680272
2023-04-24,1715576.67375887
2023-04-25,1597077.464
2023-04-26,1607471.75384615
2023-04-27,1559151.01538462
2023-04-28,1608638.08163265
2023-04-29,1604319.55474453
2023-04-30,1647023.35135135
2023-05-01,1664010.84615385
2023-05-02,1644593.85271318
2023-05-03,1597977.26241135
2023-05-04,1596318.59589041
2023-05-05,1604926.42016807
2023-05-06,1666302.33557047
2023-05-07,1684206.98561151
2023-05-08,1703124.15328467
2023-05-09,1660357.87417219
2023-05-10,1681128.86470588
2023-05-11,1737399.1986755
2023-05-12,1670210.17730496
2023-05-13,1706875.24827586
2023-05-14,1719132.20689655
2023-05-15,1751037.72108844
2023-05-16,1714052.30718954
2023-05-17,1672989.21875
2023-05-18,1642504.04255319
2023-05-19,1726897.64
2023-05-20,1709835.94656489
2023-05-21,1849795.53642384
2023-05-22,1707516.4375
2023-05-23,1793346.53896104
2023-05-24,1793709.71631206
2023-05-25,1717907.89403974
2023-05-26,1670583.11764706
2023-05-27,1794709.2
2023-05-28,1696633.0125
2023-05-29,1724601.77160494
2023-05-30,1698502.2987013
2023-05-31,1680761.34751773
2023-06-01,1599280.77272727
2023-06-02,1638168.12195122
2023-06-03,1687837.93076923
2023-06-04,1796594.02702703
2023-06-05,1597624.51449275
2023-06-06,1692034.20529801
2023-06-07,1621679.76296296
2023-06-08,1693495.03246753
2023-06-09,1630917.82840237
2023-06-10,1897741.27922078
2023-06-11,1998654.04907975
2023-06-12,1696170.64968153
2023-06-13,1798182.59863946
2023-06-14,1615091.11570248
2023-06-15,1773660.50675676
2023-06-16,1654360.05228758
2023-06-17,1713229.11428571
2023-06-18,1984185.08609272
2023-06-19,1766902.06338028
2023-06-20,1681460.16911765
2023-06-21,1608081.89256198
2023-06-22,1640141.27007299
2023-06-23,1664020.184
2023-06-24,1781937.3630137
2023-06-25,1868063.87581699
2023-06-26,1723111.20547945
2023-06-27,1717011.07857143
2023-06-28,1680819.19444444
2023-06-29,1676636.45890411
2023-06-30,1656886.91772152
2023-07-01,1656755.06766917
2023-07-02,1816713.39766082
2023-07-03,1780203.02189781
2023-07-04,1727264.90070922
2023-07-05,1691748.98717949
2023-07-06,1652073.51798561
2023-07-07,1799449.01142857
2023-07-08,1751515.25280899
2023-07-09,1763557.14792899
2023-07-10,1663702.85064935
2023-07-11,1714983.80740741
2023-07-12,1703309.84722222
2023-07-13,1601404.93333333
2023-07-14,1602543.22463768
2023-07-15,1683448.05797101
2023-07-16,1731302.96774194
2023-07-17,1615517.28676471
2023-07-18,1725549.08024691
2023-07-19,1738754.10135135
2023-07-20,1575706.03125
2023-07-21,1583604.49107143
2023-07-22,1668878.26119403
2023-07-23,1730404.27891156
2023-07-24,1700942.12
2023-07-25,1683894.38405797
2023-07-26,1682859.46527778
2023-07-27,1653487.94202899
2023-07-28,1629710.54285714
2023-07-29,1616703.18181818
2023-07-30,1721756.16071429
2023-07-31,1678803.66666667
2023-08-01,1650291.07913669
2023-08-02,1570630.44805195
2023-08-03,1690188.31125828
2023-08-04,1594248.97520661
2023-08-05,1692858.77922078
2023-08-06,1709818.17682927
2023-08-07,1700017.34931507
2023-08-08,1562834.176
2023-08-09,1655576.91358025
2023-08-10,1558921.78740158
2023-08-11,1640799.45033113
2023-08-12,1594641.20958084
2023-08-13,1700896.59259259
2023-08-14,1712082.26900585
2023-08-15,1655428.85964912
2023-08-16,1685414.93251534
2023-08-17,1644293.8525641
2023-08-18,1630965.75539568
2023-08-19,1698904.57142857
2023-08-20,1721834.01234568
2023-08-21,1633983.24848485
2023-08-22,1728887.42657343
2023-08-23,1687615.45774648
2023-08-24,1570589.34532374
2023-08-25,1627875.1037037
2023-08-26,1663669.53284672
2023-08-27,1694263.77586207
2023-08-28,1583304.44915254
2023-08-29,1658418.79746835
2023-08-30,1623768.07142857
2023-08-31,1648730.83333333
2023-09-01,1688032.74834437
2023-09-02,1706112.84210526
2023-09-03,1683306.56962025
2023-09-04,1629390.29530201
2023-09-05,1541140.12903226
2023-09-06,1545213.8
2023-09-07,1653818.0
2023-09-08,1614360.57142857
2023-09-09,1696613.26490066
2023-09-10,1658724.15646259
2023-09-11,1538914.20754717
2023-09-12,1613062.39007092
2023-09-13,1672407.01360544
2023-09-14,1684738.49382716
2023-09-15,1699829.18085106
2023-09-16,1684559.47741936
2023-09-17,1722460.59060403
2023-09-18,1743559.13461538
2023-09-19,1671012.70503597
2023-09-20,1656908.21917808
2023-09-21,1641259.50724638
2023-09-22,1631603.40310078
2023-09-23,1666335.30128205
2023-09-24,1679160.39726027
2023-09-25,1731199.34482759
2023-09-26,1722585.74264706
2023-09-27,1696628.2866242
2023-09-28,1717577.34931507
2023-09-29,1713152.45578231
2023-09-30,1738484.65942029
2023-10-01,1766710.85106383
2023-10-02,1795309.76433121
2023-10-03,1868119.74390244
2023-10-04,1738857.89312977
2023-10-05,1518329.73049645
2023-10-06,1454646.5375
2023-10-07,1586042.42105263
2023-10-08,1845773.27702703
2023-10-09,1811959.88461538
2023-10-10,1771297.75925926
2023-10-11,1471176.84375
2023-10-12,1375921.57575758
2023-10-13,1520630.96376812
2023-10-14,1765662.2260274
2023-10-15,1880928.98203593
2023-10-16,1676824.65248227
2023-10-17,1692141.91358025
2023-10-18,1608191.64827586
2023-10-19,1707656.75
2023-10-20,1526025.73880597
2023-10-21,1506811.54666667
2023-10-22,1652683.61437909
2023-10-23,1915865.45859873
2023-10-24,1576735.26984127
2023-10-25,1595374.18055556
2023-10-26,1664096.8
2023-10-27,1656251.75974026
2023-10-28,1669111.64375
2023-10-29,1657909.2919708
2023-10-30,1692527.95512821
2023-10-31,1679830.35483871
2023-11-01,1594948.94630872
2023-11-02,1628937.53472222
2023-11-03,1598543.75
2023-11-04,1686741.14285714
2023-11-05,1724448.6196319
2023-11-06,1675654.36220472
2023-11-07,1593190.96240602
2023-11-08,1653791.73154362
2023-11-09,1663591.4965035
2023-11-10,1621323.01948052
2023-11-11,1661074.225
2023-11-12,1738508.9689441
2023-11-13,1671679.48760331
2023-11-14,1643354.69565217
2023-11-15,1620298.94594595
2023-11-16,1681076.30405405
2023-11-17,1621066.93333333
2023-11-18,1687164.97986577
2023-11-19,1721115.19411765
2023-11-20,1717741.93975904
2023-11-21,1811776.88815789
2023-11-22,1673500.03521127
2023-11-23,1670689.3537415
2023-11-24,1751372.08333333
2023-11-25,1828529.23899371
2023-11-26,1826353.80821918
2023-11-27,1780404.25384615
2023-11-28,1717509.01360544
2023-11-29,1589347.23529412
2023-11-30,1753480.43283582
2023-12-01,1870515.60946746
2023-12-02,1682123.73228346
2023-12-03,1721297.0
2023-12-04,1679885.03870968
2023-12-05,1603854.21014493
2023-12-06,1517801.34558824
2023-12-07,1651154.16521739
2023-12-08,1780275.28148148
2023-12-09,1725131.98089172
2023-12-10,1763149.57142857
2023-12-11,1787631.8164557
2023-12-12,1623659.28472222
2023-12-13,1540925.41610738
2023-12-14,1507396.00684932
2023-12-15,1637462.04294479
2023-12-16,1669096.09210526
2023-12-17,1664704.06
2023-12-18,1665772.11904762
2023-12-19,1693282.40123457
2023-12-20,1663966.74482759
2023-12-21,1702804.56164384
2023-12-22,1701326.25
2023-12-23,1769881.34375
2023-12-24,1791090.44444444
2023-12-25,1843725.0647482
2023-12-26,1765703.94244604
2023-12-27,1675622.70542636
2023-12-28,1699395.58677686
2023-12-29,1681139.25165563
2023-12-30,1625426.92413793
2023-12-31,1699324.29487179
2024-01-01,1653640.29032258
2024-01-02,1718455.48091603
2024-01-03,1771465.75316456
2024-01-04,1782401.74117647
2024-01-05,1774551.16666667
2024-01-06,1847959.2
2024-01-07,1776827.23728814
2024-01-08,1650238.92682927
2024-01-09,1754116.30263158
2024-01-10,1792414.33082707
2024-01-11,1576814.0982659
2024-01-12,1649432.64285714
2024-01-13,1733099.26415094
2024-01-14,1743322.875
2024-01-15,1730983.37719298
2024-01-16,1705319.72
2024-01-17,1718500.39669421
2024-01-18,1747136.93661972
2024-01-19,1668630.72727273
2024-01-20,1692320.93006993
2024-01-21,1691078.45714286
2024-01-22,1701846.1875
2024-01-23,1537962.21428571
2024-01-24,1758379.66
2024-01-25,1671776.89502762
2024-01-26,1631785.75657895
2024-01-27,1740003.56725146
2024-01-28,1777822.425
2024-01-29,1720092.73076923
2024-01-30,1692841.25
2024-01-31,1678990.3740458
2024-02-01,1710286.82352941
2024-02-02,1702339.21808511
2024-02-03,1690524.27152318
2024-02-04,1582979.7483871
2024-02-05,1413415.93589744
2024-02-06,1384202.85294118
2024-02-07,1574571.0625
2024-02-08,1523349.01449275
2024-02-09,1593128.13253012
2024-02-10,1620540.90131579
2024-02-11,1799000.31386861
2024-02-12,1871392.46368715
2024-02-13,1708664.2
2024-02-14,2264783.87769784
2024-02-15,2080268.3566879
2024-02-16,1807967.67164179
2024-02-17,1848949.79333333
2024-02-18,1848168.04132231
2024-02-19,1692326.63970588
2024-02-20,1687660.85106383
2024-02-21,1993191.37681159
2024-02-22,1812799.22222222
2024-02-23,1717863.80503145
2024-02-24,1637703.82481752
2024-02-25,1847371.46341463
2024-02-26,1732764.65413534
2024-02-27,1664895.62015504
2024-02-28,1806319.48322148
2024-02-29,1678043.81954887
2024-03-01,1715404.29220779
2024-03-02,1713607.98425197
2024-03-03,1934863.90322581
2024-03-04,1740203.39534884
2024-03-05,1725852.1257485
2024-03-06,1795174.77857143
2024-03-07,1900112.07777778
2024-03-08,1745010.19480519
2024-03-09,1614488.55214724
2024-03-10,1715487.83916084
2024-03-11,1734871.78235294
2024-03-12,1712962.67375887
2024-03-13,1788118.9625
2024-03-14,1677289.97163121
2024-03-15,1635719.48818898
2024-03-16,1734020.02777778
2024-03-17,1761533.70547945
2024-03-18,1773374.63194444
2024-03-19,1742939.43312102
2024-03-20,1808886.7114094
2024-03-21,1849836.94166667
2024-03-22,1748697.45925926
2024-03-23,1786932.96153846
2024-03-24,1735729.44705882
2024-03-25,1913881.92424242
2024-03-26,2015178.17910448
2024-03-27,1840430.25735294
2024-03-28,1659517.73026316
2024-03-29,1690707.23611111
2024-03-30,1800900.49032258
2024-03-31,2292706.60583942
2024-04-01,2049854.89333333
2024-04-02,1800677.46621622
2024-04-03,1759155.08450704
2024-04-04,1724585.36956522
2024-04-05,1781674.64189189
2024-04-06,1722604.65806452
2024-04-07,1884625.36470588
2024-04-08,1937859.56962025
2024-04-09,1803056.10958904
2024-04-10,1719400.0
2024-04-11,1725664.0530303
2024-04-12,1772481.77941176
2024-04-13,1853496.40853659
2024-04-14,1933188.0955414
2024-04-15,1686045.21985816
2024-04-16,1936371.86060606
2024-04-17,2018377.40145985
2024-04-18,1926395.3862069
2024-04-19,1776053.04635762
2024-04-20,1452106.76153846
2024-04-21,1478085.53571429
2024-04-22,1522667.76973684
2024-04-23,1432550.93452381
2024-04-24,1568990.94193548
2024-04-25,1566181.67832168
2024-04-26,1575728.32330827
2024-04-27,1556770.71428571
2024-04-28,1664185.3
2024-04-29,1654593.53435115
2024-04-30,1591544.95035461
2024-05-01,1614335.62121212
2024-05-02,1632212.83448276
2024-05-03,1608862.0620155
2024-05-04,1492956.46099291
2024-05-05,1461377.70503597
2024-05-06,1561740.59016393
2024-05-07,1768426.82786885
2024-05-08,1702058.90551181
2024-05-09,1839527.09655172
2024-05-10,1538856.37931034
2024-05-11,1606500.62893082
2024-05-12,1726513.54545455
2024-05-13,1648835.65306122
2024-05-14,1616100.01470588
2024-05-15,1626940.85815603
2024-05-16,1628413.26760563
2024-05-17,1533187.06451613
2024-05-18,1453582.125
2024-05-19,1583084.43506494
2024-05-20,1767408.58974359
2024-05-21,1651607.02898551
2024-05-22,1660516.32679739
2024-05-23,1584221.39053254
2024-05-24,1642964.46875
2024-05-25,1566291.88125
2024-05-26,1665902.26190476
2024-05-27,1598298.05691057
2024-05-28,1572531.12686567
2024-05-29,1505085.67153285
2024-05-30,1519309.16260163
2024-05-31,1496344.76351351
2024-06-01,1501787.46808511
2024-06-02,1516947.77142857
2024-06-03,1542151.20382166
2024-06-04,1575356.01492537
2024-06-05,1544365.82926829
2024-06-06,1584500.59398496
2024-06-07,1328911.87323944
2024-06-08,1425803.6627907
2024-06-09,1533861.2745098
2024-06-10,1559873.42446043
2024-06-11,1573228.91056911
2024-06-12,1551412.56849315
2024-06-13,1550126.84827586
2024-06-14,1472245.265625
2024-06-15,1473827.3358209
2024-06-16,1572709.16564417
2024-06-17,1587256.94285714
2024-06-18,1583614.82894737
2024-06-19,1608051.87591241
2024-06-20,1620019.60902256
2024-06-21,1614374.06428571
2024-06-22,1613912.58552632
2024-06-23,1659104.86607143
2024-06-24,1608571.44736842
2024-06-25,1568532.06451613
2024-06-26,1619558.01652893
2024-06-27,1666994.11538462
2024-06-28,1626965.65925926
2024-06-29,1638790.64968153
2024-06-30,1587947.66115702
2024-07-01,1653771.65248227
2024-07-02,1638245.81756757
2024-07-03,1648893.09655172
2024-07-04,1540278.08571429
2024-07-05,1592418.13223141
2024-07-06,1518416.01212121
2024-07-07,1571419.12765957
2024-07-08,1609362.20125786
2024-07-09,1564930.71428571
2024-07-10,1550128.76470588
2024-07-11,1590616.17857143
2024-07-12,1572185.36666667
2024-07-13,1557888.03246753
2024-07-14,1655121.90419162
2024-07-15,1633728.54248366
2024-07-16,1578336.31292517
2024-07-17,1603771.14465409
2024-07-18,1653377.52713178
2024-07-19,1582488.8707483
2024-07-20,1600337.8969697
2024-07-21,1580112.4852071
2024-07-22,1599160.57541899
2024-07-23,1591590.28994083
2024-07-24,1606471.89285714
2024-07-25,1592445.19631902
2024-07-26,1772434.59375
2024-07-27,1768343.53246753
2024-07-28,1628477.41891892
2024-07-29,1621344.43258427
2024-07-30,1727032.84
2024-07-31,1671133.42553192
2024-08-01,1647649.08571429
2024-08-02,1623253.176
2024-08-03,1630010.56296296
2024-08-04,1586410.21678322
2024-08-05,1635567.76923077
2024-08-06,1621725.77857143
2024-08-07,1642792.17213115
2024-08-08,1585968.03100775
2024-08-09,1842825.42307692
2024-08-10,1605718.75968992
2024-08-11,1541161.59006211
2024-08-12,1672700.43065693
2024-08-13,1603523.54362416
2024-08-14,1626691.07575758
2024-08-15,1571723.85
2024-08-16,1611705.76056338
2024-08-17,1565858.89932886
2024-08-18,1678853.14102564
2024-08-19,1672389.96153846
2024-08-20,1620614.2
2024-08-21,1600996.7414966
2024-08-22,1588139.5375
2024-08-23,1641721.11585366
2024-08-24,1598629.60130719
2024-08-25,1613048.87969925
2024-08-26,1669892.85074627
2024-08-27,1608522.72535211
2024-08-28,1659849.17391304
2024-08-29,1602930.33333333
2024-08-30,1653585.32394366
2024-08-31,1623522.97959184
2024-09-01,1696484.18309859
2024-09-02,1730503.1497006
2024-09-03,1752698.57718121
2024-09-04,1655527.89403974
2024-09-05,1666892.93548387
2024-09-06,1624362.88965517
2024-09-07,1634313.08860759
2024-09-08,1657237.96407186
2024-09-09,1697745.93103448
2024-09-10,1618473.43065693
2024-09-11,1636213.73148148
2024-09-12,1562302.07894737
2024-09-13,1648040.32520325
2024-09-14,1666151.6618705
2024-09-15,1627577.31788079
2024-09-16,1675311.712
2024-09-17,1850085.77333333
2024-09-18,1673340.1884058
2024-09-19,1624399.10655738
2024-09-20,1661256.97931035
2024-09-21,1654005.62962963
2024-09-22,1651272.70588235
2024-09-23,1669087.94520548
2024-09-24,1728119.57931034
2024-09-25,1714965.01388889
2024-09-26,1597736.11538462
2024-09-27,1736522.87591241
2024-09-28,1775521.8372093
2024-09-29,1641796.67096774
2024-09-30,1637883.57664234
2024-10-01,1612238.63057325
2024-10-02,1645308.2
2024-10-03,1647164.97468354
2024-10-04,1740484.81065089
2024-10-05,1533021.21192053
2024-10-06,1573013.84868421
2024-10-07,1593140.52903226
2024-10-08,1595826.31137725
2024-10-09,1575953.49606299
2024-10-10,1561843.76774194
2024-10-11,1624266.12142857
2024-10-12,1537605.94405594
2024-10-13,1537622.99275362
2024-10-14,1576203.25899281
2024-10-15,1612333.82692308
2024-10-16,1532007.86524823
2024-10-17,1618090.64968153
2024-10-18,1512212.79411765
2024-10-19,1687283.20231214
2024-10-20,1581188.44508671
2024-10-21,1579282.14035088
2024-10-22,1576744.99275362
2024-10-23,1604572.75496689
2024-10-24,1580098.32653061
2024-10-25,1748851.07189542
2024-10-26,1719949.82876712
2024-10-27,1730560.73291925
2024-10-28,1703211.86309524
2024-10-29,1705674.52866242
2024-10-30,1723988.72189349
2024-10-31,1729589.98101266
2024-11-01,1764261.4379085
2024-11-02,1736121.53900709
2024-11-03,1779220.40909091
2024-11-04,1785635.93377483
2024-11-05,1742826.1294964
2024-11-06,1665464.77777778
2024-11-07,1697452.63461538
2024-11-08,1626071.63380282
2024-11-09,1550832.4028777
2024-11-10,1637452.54054054
2024-11-11,1628185.29411765
2024-11-12,1605913.64383562
2024-11-13,1564433.89855072
2024-11-14,1571146.7007874
2024-11-15,1606008.70666667
2024-11-16,1670356.76433121
2024-11-17,1704733.70666667
2024-11-18,1598452.01282051
2024-11-19,1575986.8
2024-11-20,1543573.9047619
2024-11-21,1592671.03472222
2024-11-22,1584046.2027972
2024-11-23,1598747.37681159
2024-11-24,1631773.29104478
2024-11-25,1656095.72189349
2024-11-26,1546172.48920863
2024-11-27,1640345.63909774
2024-11-28,1639523.20422535
2024-11-29,1504183.6446281
2024-11-30,1634260.10365854
2024-12-01,1574708.92405063
2024-12-02,1533307.19685039
2024-12-03,1547664.21019108
2024-12-04,1557698.91836735
2024-12-05,1597057.84516129
2024-12-06,1555760.30147059
2024-12-07,1475381.6971831
2024-12-08,1582743.37671233
2024-12-09,1512851.32335329
2024-12-10,1600045.46103896
2024-12-11,1571591.71126761
2024-12-12,1580802.65540541
2024-12-13,1603435.25882353
2024-12-14,1555422.65408805
2024-12-15,1501376.27007299
2024-12-16,1599290.22972973
2024-12-17,1613485.88970588
2024-12-18,1591547.45138889
2024-12-19,1557361.87586207
2024-12-20,1546212.21854305
2024-12-21,1618850.30344828
2024-12-22,1641078.14193548
2024-12-23,1673251.79136691
2024-12-24,1561172.40909091
2024-12-25,1618173.0794702
2024-12-26,1620958.12977099
2024-12-27,1546255.50632911
2024-12-28,1685794.07692308
2024-12-29,1715176.08860759
2024-12-30,1759092.6918239
2024-12-31,1730569.52713178
2025-01-01,1811645.07857143
2025-01-02,1709505.95209581
2025-01-03,1735134.47887324
2025-01-04,1813876.77181208
2025-01-05,1718800.26282051
2025-01-06,1676814.54887218
2025-01-07,1679765.89552239
2025-01-08,1642777.16
2025-01-09,1722752.99342105
2025-01-10,1724822.69014085
2025-01-11,1736207.34057971
2025-01-12,1843145.72674419
2025-01-13,1729551.34375
2025-01-14,1824409.24675325
2025-01-15,1653275.67625899
2025-01-16,1602753.09375
2025-01-17,1685580.06
2025-01-18,1677435.75384615
2025-01-19,1690273.53333333
2025-01-20,1992158.32236842
2025-01-21,1804724.4887218
2025-01-22,1759953.66
2025-01-23,1695963.96323529
2025-01-24,1698197.27857143
2025-01-25,1715218.0859375
2025-01-26,1776783.60583942
2025-01-27,1779641.77564103
2025-01-28,1912346.69594595
2025-01-29,1788314.16129032
2025-01-30,1743947.53793103
2025-01-31,1734562.784
2025-02-01,1875695.68478261
2025-02-02,1678031.40935673
2025-02-03,1689621.8627451
2025-02-04,1840725.90839695
2025-02-05,1908117.56944444
2025-02-06,1765418.15172414
2025-02-07,1734883.20231214
2025-02-08,1798565.3
2025-02-09,1848405.07692308
2025-02-10,1684057.61151079
2025-02-11,1667480.52419355
2025-02-12,1689297.16541353
2025-02-13,1788107.24050633
2025-02-14,1771815.77631579
2025-02-15,1844033.975
2025-02-16,1403935.41059603
2025-02-17,1730832.03649635
2025-02-18,1786366.22142857
2025-02-19,1723415.13492064
2025-02-20,1694488.43076923
2025-02-21,1701388.62790698
2025-02-22,1750254.76978417
2025-02-23,1732582.02325581
2025-02-24,1708059.42307692
2025-02-25,1621320.76190476
2025-02-26,1470600.24203822
2025-02-27,1603039.54666667
2025-02-28,1712243.46794872
2025-03-01,1753849.03472222
2025-03-02,1760054.3015873
2025-03-03,1758022.79333333
2025-03-04,1764280.21232877
2025-03-05,1793840.44029851
2025-03-06,1697800.47058824
2025-03-07,1555394.6056338
2025-03-08,1641952.98540146
2025-03-09,1705446.70440252
2025-03-10,1597854.32467532
2025-03-11,1572736.46376812
2025-03-12,1726359.1503268
2025-03-13,1620096.22012579
2025-03-14,1649419.48591549
2025-03-15,1640687.07575758
2025-03-16,1647783.69655172
2025-03-17,1647960.8
2025-03-18,1601982.84507042
2025-03-19,1607669.26973684
2025-03-20,1615526.97887324
2025-03-21,1653123.15172414
2025-03-22,1676042.31333333
2025-03-23,1652725.32692308
2025-03-24,1610556.03246753
2025-03-25,1533343.93959732
2025-03-26,1619910.03947368
2025-03-27,1626665.17567568
2025-03-28,1556606.54545455
2025-03-29,1642428.82978723
2025-03-30,1557498.37226277
2025-03-31,1481442.04054054
2025-04-01,1572151.48148148
