date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2020-12-31,2020-12-31T00:00:00Z,103627476,8196554,2911959,804146,147172,20736,1938,50
2021-01-01,2021-01-01T00:00:00Z,103471445,8160006,2913189,805172,147035,20766,1948,50
2021-01-02,2021-01-02T00:00:00Z,103379004,8155556,2912476,806273,146697,20566,1948,50
2021-01-03,2021-01-03T00:00:00Z,103435075,8145991,2910334,807256,146191,20609,1955,50
2021-01-04,2021-01-04T00:00:00Z,103441750,8139538,2909755,807729,145963,20701,1958,50
2021-01-05,2021-01-05T00:00:00Z,103525899,8160191,2914912,807405,145550,20673,1990,50
2021-01-06,2021-01-06T00:00:00Z,103611843,8147056,2911177,807140,145737,20667,2003,50
2021-01-07,2021-01-07T00:00:00Z,103779815,8164439,2913020,807087,145210,20683,2029,50
2021-01-08,2021-01-08T00:00:00Z,103963440,8189072,2918400,807584,145323,20704,2052,50
2021-01-09,2021-01-09T00:00:00Z,104080110,8198081,2920848,808014,145158,20706,2065,49
2021-01-10,2021-01-10T00:00:00Z,104046368,8186181,2921457,809389,145393,20747,2070,49
2021-01-11,2021-01-11T00:00:00Z,104110746,8187877,2918950,807998,144963,20792,2079,49
2021-01-12,2021-01-12T00:00:00Z,104193306,8192386,2911214,806351,145054,20824,2069,50
2021-01-13,2021-01-13T00:00:00Z,104204225,8204036,2912581,807015,145044,20820,2068,50
2021-01-14,2021-01-14T00:00:00Z,104310444,8206026,2915746,805325,143602,20872,2084,51
2021-01-15,2021-01-15T00:00:00Z,104367873,8214562,2919051,805267,143644,20990,2085,52
2021-01-16,2021-01-16T00:00:00Z,104388308,8215116,2921577,806232,143520,20967,2083,52
2021-01-17,2021-01-17T00:00:00Z,104352604,8207286,2921017,806962,143445,20983,2084,52
2021-01-18,2021-01-18T00:00:00Z,104367502,8195787,2921260,807268,143463,20978,2082,52
2021-01-19,2021-01-19T00:00:00Z,104427409,8186328,2921398,807102,143795,21117,2097,51
2021-01-20,2021-01-20T00:00:00Z,104509375,8210333,2925361,807151,143560,21151,2106,51
2021-01-21,2021-01-21T00:00:00Z,104615224,8234118,2927882,807475,143582,21132,2106,51
2021-01-22,2021-01-22T00:00:00Z,104735993,8247728,2932282,806953,143578,21121,2115,51
2021-01-23,2021-01-23T00:00:00Z,104684494,8226979,2934388,808114,143615,21156,2110,51
2021-01-24,2021-01-24T00:00:00Z,104621318,8174342,2925852,808081,143537,21153,2108,51
2021-01-25,2021-01-25T00:00:00Z,104647333,8180639,2928157,806833,143298,21138,2117,51
2021-01-26,2021-01-26T00:00:00Z,104618999,8162137,2926102,805608,143276,21175,2118,51
2021-01-27,2021-01-27T00:00:00Z,104734258,8176393,2929557,805285,143308,21208,2105,51
2021-01-28,2021-01-28T00:00:00Z,104787419,8190737,2935093,805131,143142,21178,2108,50
2021-01-29,2021-01-29T00:00:00Z,104967462,8212074,2937011,805481,143617,21202,2104,50
2021-01-30,2021-01-30T00:00:00Z,105083564,8217251,2937151,805741,143574,21193,2104,50
2021-01-31,2021-01-31T00:00:00Z,105060923,8210488,2938460,806880,143525,21210,2103,50
2021-02-01,2021-02-01T00:00:00Z,105215234,8232068,2945232,808361,143443,21139,2105,50
2021-02-02,2021-02-02T00:00:00Z,105376815,8251427,2950364,809418,143277,21138,2106,50
2021-02-03,2021-02-03T00:00:00Z,105502870,8260854,2953060,809389,143228,21139,2105,50
2021-02-04,2021-02-04T00:00:00Z,105676125,8263365,2946072,808765,143073,21134,2100,50
2021-02-05,2021-02-05T00:00:00Z,105745676,8237524,2948758,809031,143291,21036,2097,50
2021-02-06,2021-02-06T00:00:00Z,105773210,8225623,2948552,808467,143421,21034,2099,50
2021-02-07,2021-02-07T00:00:00Z,105677685,8210553,2948846,809261,143420,20981,2101,50
2021-02-08,2021-02-08T00:00:00Z,105705002,8207392,2940721,809893,143389,21004,2098,50
2021-02-09,2021-02-09T00:00:00Z,105965038,8242853,2944583,802884,143440,21053,2111,50
2021-02-10,2021-02-10T00:00:00Z,106186794,8245240,2947111,803767,143476,21123,2085,51
2021-02-11,2021-02-11T00:00:00Z,106412640,8270205,2952715,803926,143529,21207,2074,51
2021-02-12,2021-02-12T00:00:00Z,106638950,8297143,2955466,802929,143163,21126,2091,51
2021-02-13,2021-02-13T00:00:00Z,106645177,8282745,2959645,803282,143239,21112,2092,51
2021-02-14,2021-02-14T00:00:00Z,106569032,8260248,2961052,803587,143322,21094,2091,51
2021-02-15,2021-02-15T00:00:00Z,106596981,8260232,2961564,804025,143210,21094,2090,50
2021-02-16,2021-02-16T00:00:00Z,106790939,8281096,2964292,804069,143370,21094,2091,50
2021-02-17,2021-02-17T00:00:00Z,106975084,8297721,2967234,804806,143296,21055,2092,50
2021-02-18,2021-02-18T00:00:00Z,107158178,8314055,2968046,804957,143324,21116,2072,50
2021-02-19,2021-02-19T00:00:00Z,107325301,8328464,2971964,805678,143493,21076,2074,50
2021-02-20,2021-02-20T00:00:00Z,107461361,8331551,2974579,805889,143640,21092,2054,50
2021-02-21,2021-02-21T00:00:00Z,107502656,8296086,2940437,795582,143874,21082,2055,52
2021-02-22,2021-02-22T00:00:00Z,107592126,8320223,2945868,795804,143607,21062,2056,51
2021-02-23,2021-02-23T00:00:00Z,107799832,8352817,2946503,795900,143784,21139,2024,50
2021-02-24,2021-02-24T00:00:00Z,107935750,8371678,2949344,795452,143847,21198,2017,50
2021-02-25,2021-02-25T00:00:00Z,108014546,8381950,2950988,795316,143710,21073,2014,50
2021-02-26,2021-02-26T00:00:00Z,108205251,8398273,2951705,796017,143795,21075,2020,50
2021-02-27,2021-02-27T00:00:00Z,108213480,8383487,2954113,796803,143820,21072,2021,50
2021-02-28,2021-02-28T00:00:00Z,108146734,8373337,2954754,797140,143914,21086,2020,50
2021-03-01,2021-03-01T00:00:00Z,108242867,8407400,2960040,797309,143899,21067,2020,50
2021-03-02,2021-03-02T00:00:00Z,108387761,8416966,2963406,797896,143902,21012,2022,50
2021-03-03,2021-03-03T00:00:00Z,108493604,8434532,2965279,798494,143770,21002,2023,50
2021-03-04,2021-03-04T00:00:00Z,108655157,8452124,2969581,799345,143840,20989,2016,51
2021-03-05,2021-03-05T00:00:00Z,108760631,8460761,2974504,797922,143612,20886,2020,52
2021-03-06,2021-03-06T00:00:00Z,108663567,8441181,2976425,799536,143677,20904,2017,52
2021-03-07,2021-03-07T00:00:00Z,108526746,8435595,2980916,800075,143772,20907,2019,52
2021-03-08,2021-03-08T00:00:00Z,108423731,8443441,2982961,798598,143851,20875,2019,51
2021-03-09,2021-03-09T00:00:00Z,108552940,8457021,2985482,798531,143846,20879,2022,50
2021-03-10,2021-03-10T00:00:00Z,108697869,8460421,2987044,798493,143790,20859,2026,50
2021-03-11,2021-03-11T00:00:00Z,108876480,8454877,2989411,798585,143799,20948,1992,50
2021-03-12,2021-03-12T00:00:00Z,108999147,8460595,2991707,799072,143731,21002,1976,50
2021-03-13,2021-03-13T00:00:00Z,109103820,8426336,2973354,792142,143928,21053,1978,50
2021-03-14,2021-03-14T00:00:00Z,109043910,8409374,2974242,792800,143884,21042,1978,51
2021-03-15,2021-03-15T00:00:00Z,109069838,8430129,2978246,792753,143898,21032,1979,51
2021-03-16,2021-03-16T00:00:00Z,109196207,8444489,2982410,793864,143784,21127,1933,51
2021-03-17,2021-03-17T00:00:00Z,109368958,8470111,2987118,794853,143844,21107,1928,51
2021-03-18,2021-03-18T00:00:00Z,109598615,8471264,2987090,795933,143838,21126,1923,51
2021-03-19,2021-03-19T00:00:00Z,109761941,8471229,2987552,794992,143790,21125,1928,51
2021-03-20,2021-03-20T00:00:00Z,109744439,8460230,2986047,796024,143756,21119,1922,51
2021-03-21,2021-03-21T00:00:00Z,109390174,8441951,2988129,796876,143091,21191,1920,51
2021-03-22,2021-03-22T00:00:00Z,109411884,8454336,2991873,797627,143153,21209,1912,51
2021-03-23,2021-03-23T00:00:00Z,109390947,8467565,2995509,798616,143235,21141,1915,51
2021-03-24,2021-03-24T00:00:00Z,109384339,8482885,2999732,799069,143272,21147,1916,51
2021-03-25,2021-03-25T00:00:00Z,109503820,8489534,3002306,800216,143632,21071,1899,52
2021-03-26,2021-03-26T00:00:00Z,109663545,8509736,3006504,799795,143488,21114,1902,52
2021-03-27,2021-03-27T00:00:00Z,109561128,8510725,3010117,800886,143411,21148,1882,52
2021-03-28,2021-03-28T00:00:00Z,109312140,8503430,3012659,802009,143531,21123,1883,52
2021-03-29,2021-03-29T00:00:00Z,109349182,8515977,3016309,802331,143513,21149,1887,51
2021-03-30,2021-03-30T00:00:00Z,109513106,8515980,3014126,802386,143326,21129,1889,51
2021-03-31,2021-03-31T00:00:00Z,109695562,8515029,3011198,801987,143198,21120,1889,51
2021-04-01,2021-04-01T00:00:00Z,109823550,8527084,3012821,802392,143343,21086,1890,50
2021-04-02,2021-04-02T00:00:00Z,109978806,8535168,3015216,802837,143184,21111,1889,50
2021-04-03,2021-04-03T00:00:00Z,110068436,8530606,3018728,803816,143336,21092,1888,50
2021-04-04,2021-04-04T00:00:00Z,109910996,8516338,3022195,804289,143077,21067,1888,51
2021-04-05,2021-04-05T00:00:00Z,109821650,8521293,3023557,804113,143110,21091,1888,51
2021-04-06,2021-04-06T00:00:00Z,109994605,8542476,3027633,803386,143312,21019,1893,52
2021-04-07,2021-04-07T00:00:00Z,110123774,8538367,3030242,804358,143359,21018,1890,52
2021-04-08,2021-04-08T00:00:00Z,110259182,8547104,3030785,802762,143381,21041,1890,51
2021-04-09,2021-04-09T00:00:00Z,110405324,8552714,3032549,802880,143452,21078,1891,51
2021-04-10,2021-04-10T00:00:00Z,110407867,8539829,3031848,799684,143431,21027,1901,51
2021-04-11,2021-04-11T00:00:00Z,110267017,8531249,3034075,801042,143555,20951,1900,51
2021-04-12,2021-04-12T00:00:00Z,110324521,8545734,3027213,801264,143460,20952,1907,51
2021-04-13,2021-04-13T00:00:00Z,110501035,8555516,3031217,802312,143510,20974,1906,51
2021-04-14,2021-04-14T00:00:00Z,110742464,8572239,3033108,802116,143548,21005,1895,51
2021-04-15,2021-04-15T00:00:00Z,110885284,8560437,3029610,800666,143386,21048,1891,51
2021-04-16,2021-04-16T00:00:00Z,111151193,8603600,3036068,800873,143344,21048,1892,52
2021-04-17,2021-04-17T00:00:00Z,111317286,8626776,3041462,799665,143436,20991,1890,53
2021-04-18,2021-04-18T00:00:00Z,111493818,8638447,3041562,800050,143527,20936,1885,53
2021-04-19,2021-04-19T00:00:00Z,111724134,8671457,3048334,799842,143589,20927,1887,54
2021-04-20,2021-04-20T00:00:00Z,111949228,8698721,3047903,799642,143532,20937,1887,54
2021-04-21,2021-04-21T00:00:00Z,112205861,8727014,3051711,799885,143772,21010,1881,54
2021-04-22,2021-04-22T00:00:00Z,112259780,8722174,3054068,799871,143876,21017,1875,54
2021-04-23,2021-04-23T00:00:00Z,112396197,8741104,3052761,797796,144158,20878,1886,54
2021-04-24,2021-04-24T00:00:00Z,112368191,8731800,3052126,798505,144229,20887,1883,54
2021-04-25,2021-04-25T00:00:00Z,112228838,8682899,3036060,794639,144207,20885,1895,54
2021-04-26,2021-04-26T00:00:00Z,112345134,8700482,3038646,794910,143661,20913,1894,54
2021-04-27,2021-04-27T00:00:00Z,112378641,8704271,3038702,795519,143511,20924,1892,54
2021-04-28,2021-04-28T00:00:00Z,112372753,8713061,3042109,796692,143482,20946,1892,54
2021-04-29,2021-04-29T00:00:00Z,112499793,8702507,3041906,796361,143276,20965,1898,54
2021-04-30,2021-04-30T00:00:00Z,112522389,8690658,3028078,796127,143571,20960,1894,54
2021-05-01,2021-05-01T00:00:00Z,112483508,8673461,3028978,796972,143673,20915,1894,54
2021-05-02,2021-05-02T00:00:00Z,111897744,8646309,3029118,798220,143628,20923,1894,54
2021-05-03,2021-05-03T00:00:00Z,111600005,8638546,3033532,798593,143556,20917,1896,54
2021-05-04,2021-05-04T00:00:00Z,111412789,8589865,3024596,797506,143282,20892,1908,54
2021-05-05,2021-05-05T00:00:00Z,111388862,8598380,3029435,797154,143217,20883,1910,54
2021-05-06,2021-05-06T00:00:00Z,111353709,8606571,3027556,796182,143108,20904,1910,54
2021-05-07,2021-05-07T00:00:00Z,111329033,8585619,3024693,796004,143257,20938,1874,54
2021-05-08,2021-05-08T00:00:00Z,111274423,8507394,3007817,796218,143431,20982,1863,54
2021-05-09,2021-05-09T00:00:00Z,110968977,8445980,2994752,797256,143600,20998,1861,54
2021-05-10,2021-05-10T00:00:00Z,110790486,8450560,2996456,797442,143303,21034,1862,54
2021-05-11,2021-05-11T00:00:00Z,110764890,8454305,2997991,797405,143046,20959,1867,55
2021-05-12,2021-05-12T00:00:00Z,110739173,8450104,2996961,793815,142839,20923,1867,55
2021-05-13,2021-05-13T00:00:00Z,110750886,8424995,2999561,791774,143108,20903,1873,56
2021-05-14,2021-05-14T00:00:00Z,110875565,8420573,2997764,789682,143226,20981,1868,55
2021-05-15,2021-05-15T00:00:00Z,110901899,8411040,2999140,789692,143210,20991,1868,55
2021-05-16,2021-05-16T00:00:00Z,110802903,8391359,2999775,790104,143479,20933,1863,56
2021-05-17,2021-05-17T00:00:00Z,110882681,8409577,3002177,789627,143597,21025,1866,56
2021-05-18,2021-05-18T00:00:00Z,111009868,8431461,3006267,788771,143771,21053,1861,55
2021-05-19,2021-05-19T00:00:00Z,111132286,8468351,3004549,787457,143890,21086,1865,54
2021-05-20,2021-05-20T00:00:00Z,111295323,8500003,3002110,787250,143692,20900,1827,56
2021-05-21,2021-05-21T00:00:00Z,111475124,8523295,3004267,787557,143372,20891,1829,56
2021-05-22,2021-05-22T00:00:00Z,111526308,8501608,3004188,786329,143522,20929,1828,56
2021-05-23,2021-05-23T00:00:00Z,111431327,8490591,3002946,783296,143557,21032,1829,56
2021-05-24,2021-05-24T00:00:00Z,111397595,8496978,3006228,784611,143517,21056,1823,56
2021-05-25,2021-05-25T00:00:00Z,111382693,8510376,3008934,785254,143581,21056,1815,56
2021-05-26,2021-05-26T00:00:00Z,111397993,8524222,3010379,786023,143777,21053,1814,56
2021-05-27,2021-05-27T00:00:00Z,111437659,8518653,3013329,787211,143584,21058,1814,57
2021-05-28,2021-05-28T00:00:00Z,111428807,8531375,3014785,787876,143564,21118,1818,57
2021-05-29,2021-05-29T00:00:00Z,111392987,8500155,3009153,787272,143424,21068,1828,57
2021-05-30,2021-05-30T00:00:00Z,111014167,8470233,3010724,787044,143405,21109,1824,57
2021-05-31,2021-05-31T00:00:00Z,110883847,8427571,3012789,786168,143272,21119,1829,56
2021-06-01,2021-06-01T00:00:00Z,110818288,8415404,3015048,784414,143447,20976,1816,56
2021-06-02,2021-06-02T00:00:00Z,110647397,8401214,3003418,785043,143363,20987,1823,55
2021-06-03,2021-06-03T00:00:00Z,110643840,8398252,2974323,784389,143244,21003,1824,55
2021-06-04,2021-06-04T00:00:00Z,110664284,8407709,2952035,784215,143174,20992,1825,55
2021-06-05,2021-06-05T00:00:00Z,110717140,8408794,2935024,784671,143094,21019,1826,55
2021-06-06,2021-06-06T00:00:00Z,110663892,8413178,2920396,784672,143159,21036,1842,54
2021-06-07,2021-06-07T00:00:00Z,110649714,8422882,2920525,778657,143299,21025,1840,55
2021-06-08,2021-06-08T00:00:00Z,110582203,8434663,2924944,778860,143340,21041,1840,55
2021-06-09,2021-06-09T00:00:00Z,110688131,8460122,2930896,778849,143608,21050,1834,55
2021-06-10,2021-06-10T00:00:00Z,110801767,8463679,2928309,778829,143699,21129,1830,54
2021-06-11,2021-06-11T00:00:00Z,110899169,8474568,2927580,779811,143498,21118,1826,55
2021-06-12,2021-06-12T00:00:00Z,110821328,8407143,2907606,780776,143906,21130,1823,55
2021-06-13,2021-06-13T00:00:00Z,110735874,8398760,2908442,781635,144072,21125,1822,55
2021-06-14,2021-06-14T00:00:00Z,110728282,8406323,2909742,770644,143995,21157,1831,55
2021-06-15,2021-06-15T00:00:00Z,110780016,8418229,2909710,760998,143856,21177,1835,55
2021-06-16,2021-06-16T00:00:00Z,110806018,8424480,2910875,761569,143910,21218,1832,55
2021-06-17,2021-06-17T00:00:00Z,110839133,8434653,2914752,761439,144035,21257,1829,55
2021-06-18,2021-06-18T00:00:00Z,110870677,8445342,2916528,760432,144065,21348,1823,55
2021-06-19,2021-06-19T00:00:00Z,110886079,8457976,2919080,760472,144165,21373,1824,55
2021-06-20,2021-06-20T00:00:00Z,110744453,8466397,2920716,760870,144152,21389,1824,55
2021-06-21,2021-06-21T00:00:00Z,110702079,8493900,2925567,759965,144421,21402,1824,55
2021-06-22,2021-06-22T00:00:00Z,110765020,8519788,2930364,760524,144718,21363,1824,55
2021-06-23,2021-06-23T00:00:00Z,110846696,8526433,2931035,760991,144443,21441,1817,55
2021-06-24,2021-06-24T00:00:00Z,110905636,8522482,2930951,760738,144651,21437,1822,55
2021-06-25,2021-06-25T00:00:00Z,110887313,8510185,2929011,761663,144976,21420,1827,53
2021-06-26,2021-06-26T00:00:00Z,110890692,8517009,2931583,763155,145115,21400,1824,53
2021-06-27,2021-06-27T00:00:00Z,110980872,8511597,2933715,764061,144957,21369,1824,53
2021-06-28,2021-06-28T00:00:00Z,111117858,8542943,2938874,764705,145041,21344,1825,53
2021-06-29,2021-06-29T00:00:00Z,111228958,8557023,2941648,765050,144740,21356,1822,53
2021-06-30,2021-06-30T00:00:00Z,111351743,8574203,2942751,765154,144669,21304,1825,53
2021-07-01,2021-07-01T00:00:00Z,111486487,8592712,2944001,764967,144709,21266,1823,53
2021-07-02,2021-07-02T00:00:00Z,111531063,8617607,2946075,765401,144807,21219,1820,53
2021-07-03,2021-07-03T00:00:00Z,111399281,8577655,2942793,766319,145028,21205,1821,53
2021-07-04,2021-07-04T00:00:00Z,111188872,8543739,2937267,766113,145092,21209,1820,53
2021-07-05,2021-07-05T00:00:00Z,111032803,8538219,2932309,766449,145058,21226,1820,53
2021-07-06,2021-07-06T00:00:00Z,111009312,8535576,2933629,766820,145131,21237,1820,53
2021-07-07,2021-07-07T00:00:00Z,111032008,8539825,2934512,766939,145202,21181,1824,53
2021-07-08,2021-07-08T00:00:00Z,111092257,8555268,2936565,767269,145331,21083,1819,54
2021-07-09,2021-07-09T00:00:00Z,111084021,8545860,2936775,767643,145449,21091,1817,54
2021-07-10,2021-07-10T00:00:00Z,111121757,8536055,2935852,768820,145470,21107,1816,54
2021-07-11,2021-07-11T00:00:00Z,111010137,8509432,2937654,769633,145490,21083,1816,54
2021-07-12,2021-07-12T00:00:00Z,111026610,8512799,2934524,770998,145677,21030,1820,54
2021-07-13,2021-07-13T00:00:00Z,110957024,8519934,2937364,771413,145792,21027,1818,54
2021-07-14,2021-07-14T00:00:00Z,110978550,8526234,2939098,771744,145741,21036,1814,54
2021-07-15,2021-07-15T00:00:00Z,110958447,8527048,2938796,771442,145925,21070,1816,54
2021-07-16,2021-07-16T00:00:00Z,111013285,8533092,2940138,771632,146017,21040,1816,54
2021-07-17,2021-07-17T00:00:00Z,111069291,8541667,2941532,771345,147277,21036,1806,54
2021-07-18,2021-07-18T00:00:00Z,111037905,8538118,2942669,771486,147238,21019,1807,54
2021-07-19,2021-07-19T00:00:00Z,110992737,8536691,2942806,770114,147265,21010,1812,54
2021-07-20,2021-07-20T00:00:00Z,110983854,8545516,2942252,769458,147319,20988,1816,54
2021-07-21,2021-07-21T00:00:00Z,110938196,8552881,2943754,769306,147464,21029,1818,54
2021-07-22,2021-07-22T00:00:00Z,110992464,8556208,2942986,769438,147471,21058,1819,54
2021-07-23,2021-07-23T00:00:00Z,111077995,8557148,2941787,770410,147368,21046,1816,53
2021-07-24,2021-07-24T00:00:00Z,111087326,8560634,2942150,771001,147489,21039,1814,53
2021-07-25,2021-07-25T00:00:00Z,111059492,8559417,2942764,771175,147188,21019,1817,53
2021-07-26,2021-07-26T00:00:00Z,111045295,8554927,2944275,767821,147293,20996,1813,55
2021-07-27,2021-07-27T00:00:00Z,110995116,8534756,2937581,767303,146452,20896,1831,57
2021-07-28,2021-07-28T00:00:00Z,111029099,8539650,2938854,766083,146586,20779,1844,54
2021-07-29,2021-07-29T00:00:00Z,111085139,8543122,2940837,764907,146556,20526,1839,56
2021-07-30,2021-07-30T00:00:00Z,111184171,8552374,2942388,765354,146624,20507,1835,56
2021-07-31,2021-07-31T00:00:00Z,111244861,8558559,2943673,766240,146595,20507,1830,56
2021-08-01,2021-08-01T00:00:00Z,111265429,8569085,2947032,766824,146713,20513,1830,56
2021-08-02,2021-08-02T00:00:00Z,111140688,8571799,2948907,766942,146643,20551,1831,55
2021-08-03,2021-08-03T00:00:00Z,111173220,8577505,2951655,767716,146867,20505,1834,55
2021-08-04,2021-08-04T00:00:00Z,111179496,8566803,2950957,767648,146731,20553,1831,55
2021-08-05,2021-08-05T00:00:00Z,111244019,8567897,2952659,768284,146778,20565,1833,55
2021-08-06,2021-08-06T00:00:00Z,111286659,8567051,2952243,767648,146780,20615,1829,55
2021-08-07,2021-08-07T00:00:00Z,111337397,8568857,2954867,767841,146936,20576,1830,55
2021-08-08,2021-08-08T00:00:00Z,111338017,8564464,2954411,768005,146896,20551,1830,55
2021-08-09,2021-08-09T00:00:00Z,111298099,8564299,2955639,768097,147106,20547,1840,55
2021-08-10,2021-08-10T00:00:00Z,111329721,8566386,2955942,768104,147117,20550,1843,55
2021-08-11,2021-08-11T00:00:00Z,111377989,8571535,2958637,768784,146788,20527,1844,56
2021-08-12,2021-08-12T00:00:00Z,111423288,8570509,2960938,769676,146931,20522,1847,56
2021-08-13,2021-08-13T00:00:00Z,111387511,8579996,2963237,770529,146904,20545,1844,56
2021-08-14,2021-08-14T00:00:00Z,111464020,8594638,2964511,770942,146703,20560,1844,57
2021-08-15,2021-08-15T00:00:00Z,111341111,8583534,2965990,771925,146783,20556,1847,56
2021-08-16,2021-08-16T00:00:00Z,111278565,8586273,2967076,771603,146755,20552,1848,56
2021-08-17,2021-08-17T00:00:00Z,111134393,8593915,2968797,771384,147008,20523,1845,56
2021-08-18,2021-08-18T00:00:00Z,111118232,8592106,2970066,771871,146891,20560,1843,56
2021-08-19,2021-08-19T00:00:00Z,111089155,8596680,2972803,772151,146800,20566,1842,55
2021-08-20,2021-08-20T00:00:00Z,111086488,8595679,2973045,772248,146730,20586,1842,55
2021-08-21,2021-08-21T00:00:00Z,111120456,8586977,2973822,772490,146644,20704,1842,55
2021-08-22,2021-08-22T00:00:00Z,111063568,8585455,2975202,772997,146622,20710,1840,55
2021-08-23,2021-08-23T00:00:00Z,111012043,8585377,2974646,772917,146727,20680,1836,56
2021-08-24,2021-08-24T00:00:00Z,110985065,8592326,2976346,772901,146500,20709,1836,56
2021-08-25,2021-08-25T00:00:00Z,111069100,8603403,2978721,774062,147054,20542,1837,56
2021-08-26,2021-08-26T00:00:00Z,111176974,8613642,2979474,774906,147198,20508,1840,57
2021-08-27,2021-08-27T00:00:00Z,111267622,8624572,2981934,775777,147240,20504,1837,57
2021-08-28,2021-08-28T00:00:00Z,111339295,8630712,2982864,776750,147281,20493,1838,57
2021-08-29,2021-08-29T00:00:00Z,111295074,8635892,2984673,777412,147340,20492,1839,56
2021-08-30,2021-08-30T00:00:00Z,111296657,8641269,2987336,777109,147575,20490,1834,56
2021-08-31,2021-08-31T00:00:00Z,111378348,8648834,2982131,776954,147334,20517,1835,56
2021-09-01,2021-09-01T00:00:00Z,111431929,8644529,2981843,776629,147328,20558,1836,56
2021-09-02,2021-09-02T00:00:00Z,111457006,8630733,2979768,776799,147166,20602,1830,56
2021-09-03,2021-09-03T00:00:00Z,111458960,8618467,2975848,775545,147017,20665,1830,55
2021-09-04,2021-09-04T00:00:00Z,111550871,8618014,2977178,775520,147057,20664,1829,55
2021-09-05,2021-09-05T00:00:00Z,111554048,8617528,2977235,776106,147001,20666,1831,55
2021-09-06,2021-09-06T00:00:00Z,111457438,8612928,2976638,775086,146975,20618,1834,55
2021-09-07,2021-09-07T00:00:00Z,111479491,8622378,2977557,776026,146927,20598,1837,55
2021-09-08,2021-09-08T00:00:00Z,111558530,8636129,2979761,776606,147084,20598,1833,55
2021-09-09,2021-09-09T00:00:00Z,111683663,8645582,2981167,777352,146785,20561,1824,56
2021-09-10,2021-09-10T00:00:00Z,111741358,8647607,2981250,778194,145571,20569,1827,56
2021-09-11,2021-09-11T00:00:00Z,111674812,8649087,2982533,778806,145532,20550,1829,56
2021-09-12,2021-09-12T00:00:00Z,111709431,8655544,2984486,779659,145516,20532,1829,56
2021-09-13,2021-09-13T00:00:00Z,111670267,8661585,2986134,779826,145603,20534,1828,56
2021-09-14,2021-09-14T00:00:00Z,111670063,8672605,2988442,780572,145482,20545,1842,55
2021-09-15,2021-09-15T00:00:00Z,111653947,8667437,2990351,780134,145576,20547,1840,55
2021-09-16,2021-09-16T00:00:00Z,111598820,8646689,2989778,780678,145825,20543,1834,56
2021-09-17,2021-09-17T00:00:00Z,111607456,8636458,2988246,781042,145687,20556,1832,56
2021-09-18,2021-09-18T00:00:00Z,111624697,8643875,2990404,781800,145700,20531,1830,56
2021-09-19,2021-09-19T00:00:00Z,111688708,8650285,2990719,782364,145774,20531,1831,56
2021-09-20,2021-09-20T00:00:00Z,111553692,8651453,2993016,783040,145945,20532,1827,56
2021-09-21,2021-09-21T00:00:00Z,111596897,8662870,2995522,784105,146093,20553,1825,56
2021-09-22,2021-09-22T00:00:00Z,111660649,8665077,2995666,784162,146228,20552,1826,56
2021-09-23,2021-09-23T00:00:00Z,111735895,8668940,2995148,784514,146251,20571,1826,56
2021-09-24,2021-09-24T00:00:00Z,111778012,8672493,2997395,784073,146154,20560,1829,56
2021-09-25,2021-09-25T00:00:00Z,111893029,8684740,2999803,784616,146201,20559,1827,56
2021-09-26,2021-09-26T00:00:00Z,111907804,8690956,3001495,785456,146297,20628,1833,54
2021-09-27,2021-09-27T00:00:00Z,111920262,8692064,3003314,786795,146405,20620,1837,54
2021-09-28,2021-09-28T00:00:00Z,111876003,8697752,3005384,787699,146460,20643,1834,54
2021-09-29,2021-09-29T00:00:00Z,111924355,8705063,3007653,787921,146442,20665,1832,54
2021-09-30,2021-09-30T00:00:00Z,111802627,8692193,3002873,788125,146618,20690,1825,54
2021-10-01,2021-10-01T00:00:00Z,111894555,8699909,3004276,788049,146686,20674,1823,54
2021-10-02,2021-10-02T00:00:00Z,111867606,8684694,3004062,788939,146615,20701,1823,54
2021-10-03,2021-10-03T00:00:00Z,111906443,8691036,3005537,789624,146650,20713,1821,54
2021-10-04,2021-10-04T00:00:00Z,111843403,8693222,3007543,789496,146742,20734,1821,54
2021-10-05,2021-10-05T00:00:00Z,111802881,8673551,3005233,788341,146700,20767,1819,54
2021-10-06,2021-10-06T00:00:00Z,111892181,8682241,3008432,788345,146854,20715,1794,55
2021-10-07,2021-10-07T00:00:00Z,111935289,8664434,3005719,788311,146794,20741,1793,56
2021-10-08,2021-10-08T00:00:00Z,111988457,8664552,3006302,788792,146604,20762,1794,56
2021-10-09,2021-10-09T00:00:00Z,111847886,8654319,3006443,789468,146670,20787,1794,56
2021-10-10,2021-10-10T00:00:00Z,111846402,8657099,3005110,790155,146682,20803,1795,56
2021-10-11,2021-10-11T00:00:00Z,111835201,8633895,3003431,790478,146762,20829,1797,55
2021-10-12,2021-10-12T00:00:00Z,111895327,8643232,3004644,791884,146756,20813,1798,55
2021-10-13,2021-10-13T00:00:00Z,111889354,8644670,3004370,792509,146696,20832,1796,55
2021-10-14,2021-10-14T00:00:00Z,111903303,8638359,3003748,793240,146633,20810,1800,55
2021-10-15,2021-10-15T00:00:00Z,111989771,8644828,3003082,793653,146789,20811,1799,55
