date,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2021-04-12,0.48073554,1.7377908,3.79464922,6.33129576,4.77124876,7.24444805,10.78165209,18.68372241,18.44208614,14.70243317,8.7589371,4.21965191,0.05134904
2021-04-13,0.5481456,1.69906144,3.83479494,6.35482775,4.78446013,7.21708392,10.72744261,18.61198053,18.51847006,14.68476734,8.75018778,4.21737465,0.05140325
2021-04-14,0.54258602,1.77112641,3.88259565,6.37135532,4.80376962,7.19266182,10.66080614,18.55332036,18.55384018,14.66731062,8.73560685,4.21361094,0.05141007
2021-04-15,0.57782032,1.79763549,3.83687818,6.38078566,4.84011402,7.17073045,10.60143591,18.52821813,18.60662162,14.66384525,8.73128164,4.21313395,0.05149938
2021-04-16,0.49271672,1.95914041,3.90429179,6.39195301,4.8744409,7.13314641,10.53191624,18.4828103,18.61990559,14.63107678,8.72097702,4.20599419,0.05163063
2021-04-17,0.40587568,2.03154384,3.94956951,6.43377495,4.90419097,7.1221096,10.45966625,18.42189002,18.680334,14.61879455,8.71769326,4.20278144,0.05177593
2021-04-18,0.49687974,2.00284083,3.94931055,6.44945162,4.92950671,7.09902243,10.3897213,18.37315724,18.74115604,14.60416546,8.70168208,4.21125171,0.0518543
2021-04-19,0.44544155,2.08788192,4.01468267,6.47280412,4.95743296,7.07061345,10.32381813,18.3084743,18.78572937,14.58399416,8.6914488,4.20580736,0.0518712
2021-04-20,0.5137751,2.03210546,4.11782889,6.4698067,4.98456451,7.04522092,10.25063235,18.18775137,18.90039962,14.56224125,8.68038628,4.20335018,0.05193736
2021-04-21,0.46119746,2.07156255,4.24234547,6.49838925,5.00833264,7.01486289,10.20711384,18.10060034,18.93940391,14.5409324,8.66533375,4.19793309,0.05199239
2021-04-22,0.45291398,1.91289467,4.35809142,6.52619381,5.04255045,7.00736331,10.17892037,18.08296352,18.96617842,14.54992153,8.66956631,4.20025122,0.052191
2021-04-23,0.48104489,1.87409196,4.41848626,6.53089573,5.07358293,6.99079571,10.14288064,18.01223963,19.00966202,14.54537577,8.66481207,4.20374513,0.05238725
2021-04-24,0.45733424,1.8573627,4.35843916,6.56457709,5.1042434,6.98112198,10.12087838,17.95806046,19.10370396,14.55886289,8.6747342,4.20800699,0.05267456
2021-04-25,0.3856761,1.78125945,4.30802433,6.57921644,5.15036148,6.97436691,10.11049408,17.9359928,19.21350434,14.59338765,8.68473667,4.22994759,0.05303216
2021-04-26,0.41712456,1.74358767,4.33252397,6.58604216,5.19882404,6.95020352,10.07590621,17.83394922,19.30503467,14.5903897,8.68304916,4.23008602,0.05327909
2021-04-27,0.43486309,1.63384501,4.39261017,6.58102387,5.24522642,6.9359801,10.04648113,17.72669988,19.41194506,14.61940561,8.68596897,4.23236472,0.05358598
2021-04-28,0.43489946,1.62376151,4.35426773,6.57223963,5.29301395,6.918025,10.02555249,17.6828327,19.48396379,14.62902949,8.69363782,4.23487068,0.05390575
2021-04-29,0.41830836,1.63343955,4.3494891,6.58882654,5.34275271,6.89750221,10.00396054,17.64184506,19.51467738,14.62923222,8.69049754,4.23539962,0.05406916
2021-04-30,0.42964041,1.55681667,4.303575,6.63657796,5.38892605,6.89157082,9.96883264,17.55455354,19.62496137,14.65036417,8.7003492,4.23951568,0.05431647
2021-05-01,0.39876445,1.52695457,4.2619808,6.64709459,5.43877282,6.8816787,9.93089329,17.47360916,19.7646515,14.66486223,8.71162984,4.24453069,0.05457736
2021-05-02,0.34474032,1.4663336,3.94407748,6.63046443,5.48679681,6.90734041,9.95051903,17.51089052,19.93097854,14.74723134,8.74508903,4.28041366,0.05512482
2021-05-03,0.41871755,1.35913742,3.77282793,6.61184695,5.52450626,6.88970971,9.95050973,17.49288224,20.0650541,14.79285618,8.77194604,4.29453107,0.05547483
2021-05-04,0.4303155,1.37033887,3.72145871,6.47734454,5.52665308,6.88628758,9.94575838,17.46947882,20.18446591,14.83248881,8.79161446,4.30798612,0.05580921
2021-05-05,0.45588044,1.40752414,3.70892823,6.41489304,5.52348615,6.87546311,9.9240039,17.41661292,20.26720606,14.84154795,8.79580788,4.3125602,0.05608599
2021-05-06,0.4730148,1.45438405,3.65699673,6.39444156,5.50620173,6.86062111,9.90458539,17.40165645,20.31783182,14.85396069,8.80238834,4.31750477,0.05641256
2021-05-07,0.45367017,1.49230797,3.6210496,6.39621623,5.49826675,6.84690651,9.87450241,17.37061122,20.37939073,14.87522152,8.810789,4.3243903,0.0566776
2021-05-08,0.42330467,1.55664353,3.57048319,6.27151141,5.51587244,6.85996301,9.82254459,17.3913951,20.47083757,14.89414393,8.83326302,4.33299257,0.05704497
2021-05-09,0.38861702,1.59307576,3.46000982,6.15408825,5.5157105,6.85165254,9.79060637,17.45091894,20.57578291,14.94237779,8.8578879,4.36177812,0.05749406
2021-05-10,0.4623097,1.48017987,3.40255529,6.13031005,5.51070087,6.85538134,9.76550034,17.46838791,20.6456087,14.97179977,8.87763593,4.37152485,0.05810538
2021-05-11,0.48351398,1.50793779,3.38369348,6.09146076,5.49323141,6.84959686,9.74570251,17.43425467,20.70253054,14.9867163,8.88701694,4.37578311,0.05856165
2021-05-12,0.48244381,1.53353477,3.35939124,6.07779571,5.48574213,6.8372999,9.68959031,17.43404013,20.77242706,14.99327748,8.89502967,4.38042732,0.05900047
2021-05-13,0.46216399,1.57789315,3.35128321,6.0470147,5.47648614,6.83883266,9.65417467,17.42082677,20.82489292,14.99684485,8.904956,4.38381007,0.06082086
2021-05-14,0.46310222,1.60897903,3.37416273,6.0413601,5.4873579,6.83625006,9.60984576,17.37921493,20.86063362,14.98984384,8.90420946,4.3832993,0.06174107
2021-05-15,0.37487484,1.63135586,3.37744475,6.06737884,5.51045341,6.84083382,9.56922777,17.34551744,20.92730161,14.98662934,8.92110425,4.38493244,0.06294562
2021-05-16,0.34321586,1.57159239,3.42148263,6.0133987,5.52372106,6.84352475,9.54018144,17.3355665,21.01016795,15.00384214,8.92618969,4.40248311,0.06463379
2021-05-17,0.4117245,1.49420612,3.49766345,5.98515659,5.52856501,6.8535887,9.4927887,17.28478893,21.05346671,15.00147562,8.92833095,4.40257699,0.06566772
2021-05-18,0.38818708,1.50305818,3.54192648,5.99842381,5.56138373,6.84976225,9.43576981,17.20719537,21.13464358,14.98744922,8.92378569,4.40237685,0.06603795
2021-05-19,0.47110934,1.45247895,3.6108158,5.9772362,5.56671355,6.85458508,9.34642069,17.16099951,21.20284701,14.96927838,8.91994889,4.40095588,0.06661072
2021-05-20,0.43651228,1.52213386,3.64100797,5.9795718,5.58724167,6.86850385,9.27433326,17.10862448,21.24974638,14.9519409,8.91483226,4.39828086,0.06727042
2021-05-21,0.44760303,1.56988162,3.66916244,5.96582044,5.60848298,6.87908671,9.21453552,17.02459696,21.31682226,14.93243341,8.90866233,4.39454634,0.06836597
2021-05-22,0.38242255,1.59708311,3.66690144,5.97561479,5.62810905,6.88540942,9.17305089,16.95821544,21.41216711,14.93881718,8.91664342,4.39555856,0.07000703
2021-05-23,0.35243487,1.53560583,3.60880881,5.99586516,5.66428679,6.89590199,9.14803411,16.90597995,21.52809491,14.95404821,8.92659275,4.413642,0.07070462
2021-05-24,0.37180486,1.41177503,3.63620034,6.01216283,5.68436936,6.90328542,9.12836315,16.83121017,21.62844329,14.96720878,8.93502294,4.41893721,0.07121662
2021-05-25,0.3853834,1.36344392,3.624453,5.99034834,5.72472734,6.91038193,9.10104831,16.72480072,21.76948838,14.97166736,8.93897485,4.4231941,0.07208836
2021-05-26,0.3834238,1.33255933,3.65358309,5.94804344,5.75951968,6.91940757,9.06265902,16.65129142,21.87504263,14.97144056,8.94480554,4.42540563,0.07281831
2021-05-27,0.37966418,1.34369886,3.64079077,5.91697466,5.78589467,6.92474114,9.03873681,16.59292709,21.94684275,14.97940275,8.94917507,4.42710046,0.0740508
2021-05-28,0.37490493,1.31391469,3.59433802,5.91963768,5.83590317,6.93071602,9.01422753,16.52548573,22.03826609,14.9903066,8.95677747,4.43038713,0.07513495
2021-05-29,0.32487762,1.30632428,3.54198768,5.92980742,5.86564755,6.93121265,8.99100423,16.48180451,22.13478458,15.00576254,8.97355835,4.43735468,0.07587389
2021-05-30,0.28443869,1.26337914,3.47475196,5.89350192,5.80398696,6.90936838,8.99915183,16.52506528,22.2428238,15.06398058,8.99921339,4.46361837,0.0767197
2021-05-31,0.34632771,1.12041752,3.42605628,5.87775222,5.8181784,6.90160544,8.99211956,16.51787109,22.32370689,15.10738182,9.01847585,4.47252448,0.07758274
2021-06-01,0.35248005,1.1109707,3.38240597,5.84953984,5.82259477,6.89374325,8.96209733,16.49079219,22.42232639,15.12204897,9.03353688,4.47833062,0.07913304
2021-06-02,0.37743343,1.06341268,3.28789583,5.83043952,5.81694184,6.89973844,8.94824197,16.49398614,22.50975251,15.15116041,9.05500715,4.48585117,0.08013892
2021-06-03,0.36928076,1.10842376,3.20555027,5.82351589,5.82293848,6.90235341,8.91643592,16.46590105,22.58286404,15.16388499,9.0666768,4.49084091,0.08133371
2021-06-04,0.35689954,1.15015872,3.13680019,5.83656173,5.8325331,6.89391318,8.88562663,16.42372103,22.65865993,15.17334511,9.07436875,4.4953034,0.08210871
2021-06-05,0.32232174,1.20862908,3.08723512,5.85894566,5.83564459,6.88070522,8.85179932,16.38261111,22.73106057,15.17976055,9.08123627,4.49678087,0.08326991
2021-06-06,0.28582485,1.22291463,3.02459278,5.86429462,5.84420821,6.87451699,8.84201803,16.35151446,22.81115498,15.19828044,9.0838301,4.51191842,0.08493147
2021-06-07,0.34675063,1.14017006,3.00038823,5.85937736,5.86658532,6.86745415,8.82205662,16.31675918,22.87415325,15.21530515,9.08923664,4.51544037,0.08632303
2021-06-08,0.38046416,1.17850677,2.95387705,5.83932696,5.86530055,6.80847526,8.80619691,16.24612236,22.98350209,15.22860918,9.10075138,4.52099397,0.08787335
2021-06-09,0.39120263,1.22607329,2.9281337,5.86801263,5.8710097,6.79192074,8.78020097,16.1850474,23.02840525,15.22537278,9.09575663,4.51948378,0.08938049
2021-06-10,0.41139195,1.23860838,2.89507153,5.88666323,5.90398651,6.77522377,8.75151018,16.14350231,23.06199336,15.22912536,9.09347501,4.51833532,0.09111309
2021-06-11,0.40891744,1.30850125,2.8172894,5.92078279,5.91807026,6.76884084,8.71707387,16.11095358,23.09393765,15.22607728,9.09852611,4.5175323,0.09349724
2021-06-12,0.35896435,1.26434773,2.73897686,5.91123273,5.95921153,6.77298816,8.71441695,16.09475718,23.17892994,15.26371527,9.12061262,4.52643101,0.09541568
2021-06-13,0.2917446,1.28989834,2.71185332,5.89385168,5.97665287,6.75245532,8.70065378,16.07494451,23.25367288,15.29319511,9.11942281,4.54442935,0.09722543
2021-06-14,0.37611968,1.21029103,2.70557459,5.85627411,5.98997081,6.72454029,8.70268817,16.02536985,23.32247534,15.31156675,9.12799241,4.54817585,0.0989611
2021-06-15,0.41812477,1.17964058,2.70214793,5.84315355,6.00821133,6.71794851,8.67810166,15.98456063,23.37351151,15.30994861,9.13429149,4.54875533,0.1016041
2021-06-16,0.37213911,1.23763975,2.68234721,5.8223977,6.02997978,6.72148938,8.64651734,15.9589829,23.42081602,15.31462135,9.13955789,4.54937925,0.10413232
2021-06-17,0.34706079,1.28412152,2.68862865,5.79345474,6.03018819,6.72375175,8.60734827,15.91947217,23.48420035,15.31955044,9.14562975,4.55011454,0.10647884
2021-06-18,0.34006913,1.28982513,2.68129221,5.79202081,6.05144253,6.72104942,8.56328521,15.86857893,23.56557799,15.31900127,9.14919489,4.54940416,0.10925832
2021-06-19,0.29562795,1.3224345,2.70143846,5.78034576,6.04794549,6.71883019,8.51774917,15.8556175,23.61229278,15.32538935,9.15991483,4.55015994,0.1122541
2021-06-20,0.26906331,1.3437319,2.68600023,5.72262296,6.00447075,6.71894961,8.51320614,15.84307153,23.68899624,15.35624049,9.17015239,4.56854137,0.11495308
2021-06-21,0.34935904,1.2388386,2.69806936,5.68115858,6.0138684,6.71491572,8.50578514,15.81026843,23.74337742,15.37965603,9.17556823,4.57208576,0.11704927
2021-06-22,0.35376061,1.20945804,2.7684457,5.67212778,6.02514614,6.69298544,8.47527973,15.72503993,23.82985682,15.37938072,9.17784884,4.57223518,0.11843507
2021-06-23,0.36997544,1.17009424,2.81176952,5.65206979,6.05283926,6.68873219,8.43368557,15.66401509,23.90218979,15.38432156,9.17791062,4.57213655,0.12026038
2021-06-24,0.34848612,1.15374072,2.83804665,5.64587102,6.07640316,6.68864532,8.3949153,15.63103648,23.95245112,15.39175336,9.18394142,4.57107858,0.12363075
2021-06-25,0.33358994,1.09188483,2.83884507,5.65001674,6.08601645,6.70551674,8.36109585,15.60709343,24.02119373,15.40747788,9.19706337,4.5746136,0.12559237
2021-06-26,0.3004917,1.12250144,2.81353133,5.64174713,6.09664518,6.70923597,8.3300001,15.57629283,24.08294462,15.41320527,9.20884289,4.57640243,0.12815911
2021-06-27,0.27485791,1.17173011,2.80695746,5.63436015,6.10694101,6.71129716,8.29533684,15.53462858,24.13381227,15.41283999,9.19913059,4.58830501,0.12980293
2021-06-28,0.3746289,1.12419108,2.83598929,5.60654651,6.11969044,6.71094776,8.26429864,15.44566645,24.20017983,15.40543512,9.19539926,4.57988385,0.13714287
2021-06-29,0.37582128,1.16075454,2.85230125,5.55858951,6.15428102,6.71965297,8.22116056,15.3694668,24.27794393,15.39954537,9.19307931,4.56777885,0.14962462
2021-06-30,0.3812672,1.21206325,2.85343033,5.5451623,6.16488971,6.72414725,8.17193236,15.33341029,24.31207353,15.3940288,9.19075371,4.56416088,0.15268039
2021-07-01,0.39480043,1.24611737,2.86415606,5.53303653,6.17091593,6.73530772,8.1323898,15.29142297,24.32818918,15.39995253,9.18686364,4.56165084,0.15519701
2021-07-02,0.35636226,1.2878558,2.83709348,5.54514933,6.16857224,6.75797742,8.09804428,15.23245999,24.40028287,15.40580132,9.18893017,4.56447883,0.15699201
2021-07-03,0.35732204,1.14833696,2.80280143,5.5457359,6.16598486,6.79462302,8.07015941,15.21704107,24.51051062,15.44229166,9.21142085,4.57335829,0.16041389
2021-07-04,0.27914243,1.13932139,2.6870089,5.53415743,6.16685918,6.81788702,8.07325003,15.17596072,24.65206125,15.48736053,9.22405689,4.59916514,0.1637691
2021-07-05,0.31215701,1.02684203,2.6232398,5.5065802,6.1718175,6.84188899,8.05387783,15.1360219,24.77288217,15.53664686,9.23677001,4.61297359,0.1683021
2021-07-06,0.32666894,1.03959161,2.6113444,5.47044131,6.16358909,6.87404921,8.03404042,15.05192675,24.84237743,15.55098663,9.23775291,4.62437929,0.17285201
2021-07-07,0.32461903,1.07445416,2.56796985,5.45648541,6.15285115,6.8950103,8.01084265,14.99450141,24.91788402,15.55957184,9.2449653,4.61859079,0.1822541
2021-07-08,0.32342361,1.09211828,2.55373713,5.4492851,6.16828302,6.90698622,7.98109132,14.95392778,24.95678727,15.56264687,9.25033855,4.61586879,0.18550606
2021-07-09,0.3175448,1.1064132,2.48988963,5.42709845,6.1893948,6.92112875,7.95351656,14.94929095,24.99877225,15.57914808,9.26150117,4.61671718,0.18958419
2021-07-10,0.2936061,1.12422054,2.46917043,5.42348661,6.18418319,6.94165455,7.92133917,14.93483991,25.04064597,15.58747295,9.25944842,4.62462409,0.19530807
2021-07-11,0.25691228,1.07921782,2.45562729,5.39627957,6.17282966,6.94702463,7.92493664,14.90306247,25.1410679,15.61497724,9.26538474,4.63964103,0.20303872
2021-07-12,0.31504194,1.01735072,2.43563259,5.37436235,6.19292929,6.94610876,7.91993833,14.84260714,25.20956216,15.62899247,9.2712267,4.63784293,0.20840463
2021-07-13,0.31137931,0.98827498,2.42809721,5.33326178,6.19224437,6.96792733,7.89840493,14.78806627,25.31156496,15.64546475,9.28241762,4.6402688,0.21262769
2021-07-14,0.31942525,1.00743538,2.40805205,5.30094065,6.19425355,6.98834026,7.8599543,14.73888275,25.39058261,15.64950238,9.28644394,4.63817536,0.21801151
2021-07-15,0.31881715,1.0031416,2.34247875,5.3198867,6.18915109,7.01336767,7.83655717,14.68218739,25.4731021,15.66235478,9.29718561,4.63946951,0.22230049
2021-07-16,0.31224121,1.02967345,2.32251765,5.34182382,6.17567483,7.02966074,7.80143314,14.64008985,25.51232219,15.66746956,9.30315493,4.63744431,0.22649431
2021-07-17,0.26504772,1.0875017,2.31352615,5.32038839,6.19603396,7.05404806,7.76121609,14.60558958,25.54648023,15.67603072,9.30795455,4.63484811,0.23133472
2021-07-18,0.23456178,1.05332639,2.30606108,5.31226047,6.20986548,7.08253524,7.7235876,14.6048321,25.58671913,15.69572337,9.30564595,4.64742873,0.23745269
2021-07-19,0.29687473,0.95971132,2.30758161,5.2527016,6.22648657,7.10426881,7.70098648,14.55276748,25.67290097,15.71805228,9.3156289,4.65017475,0.2418645
2021-07-20,0.31840408,0.95833443,2.30613309,5.22188295,6.22400511,7.11345917,7.66247064,14.50484812,25.74866208,15.72070744,9.32497018,4.6499019,0.24622081
2021-07-21,0.32057562,0.9726963,2.27466807,5.15949118,6.23115972,7.14209382,7.62182569,14.48433199,25.82332282,15.73249082,9.33414129,4.65207996,0.25112273
2021-07-22,0.31295111,0.98933178,2.28225853,5.11791485,6.25490482,7.15901615,7.59007032,14.44425191,25.86844448,15.73912312,9.33491217,4.6504286,0.25639215
2021-07-23,0.327486,1.01478495,2.28713294,5.07677062,6.27809617,7.17227526,7.54257535,14.4157276,25.88911626,15.75060906,9.33626333,4.64871307,0.26044937
2021-07-24,0.28347823,1.07426681,2.27033457,5.0539547,6.28044012,7.1793881,7.51666187,14.38535177,25.92768341,15.77160556,9.34360331,4.64790565,0.26532591
2021-07-25,0.24706724,1.07500048,2.25870118,5.03546994,6.28688652,7.20602582,7.50527513,14.34019563,25.9801061,15.79122538,9.34192861,4.6608836,0.27123436
2021-07-26,0.35842766,0.99278888,2.22634632,4.98265139,6.29154781,7.22680819,7.49105059,14.29596713,26.03512317,15.81265456,9.34882897,4.66157373,0.27623159
2021-07-27,0.33066684,1.01951199,2.2127363,4.88265866,6.31352911,7.24891187,7.46561384,14.26099526,26.12323796,15.83401628,9.36258612,4.66445911,0.28107666
2021-07-28,0.33420965,1.03721542,2.22783856,4.8453614,6.30786024,7.26075263,7.43050857,14.21296996,26.18236152,15.84777176,9.36483552,4.66172403,0.28659075
2021-07-29,0.36462895,1.04244572,2.2204041,4.81840654,6.31471798,7.26987513,7.39845816,14.18026227,26.2168858,15.85482052,9.36827605,4.65945552,0.29136324
2021-07-30,0.35502665,1.11092784,2.23477872,4.77820631,6.31880197,7.28045478,7.36566558,14.12227151,26.2554249,15.86082888,9.36593905,4.65842919,0.29324462
2021-07-31,0.30590706,1.19325739,2.23563317,4.74816737,6.33135178,7.28803228,7.33359747,14.08775607,26.28448903,15.86816511,9.36981402,4.65986289,0.29396635
2021-08-01,0.28087446,1.25678708,2.250229,4.69903144,6.34691672,7.31249978,7.30161086,14.0352875,26.34083328,15.84283113,9.36420626,4.67387966,0.29501284
2021-08-02,0.31679826,1.12250182,2.26756562,4.67245715,6.35174845,7.32977185,7.29981623,13.98103358,26.43103524,15.86736113,9.38088078,4.6793459,0.299684
2021-08-03,0.32449604,1.13068659,2.2913979,4.62321888,6.3522694,7.34068374,7.26812649,13.92496874,26.50224402,15.87580392,9.38296648,4.67926621,0.30387159
2021-08-04,0.32042108,1.1131841,2.29206044,4.59423093,6.35866813,7.35417806,7.24787495,13.89663888,26.55564441,15.88935978,9.38838905,4.68129267,0.30805753
2021-08-05,0.33812076,1.07951395,2.34104124,4.55507266,6.37084791,7.37146375,7.22619407,13.84111235,26.60148034,15.89548819,9.38803608,4.67973643,0.31189226
2021-08-06,0.34389026,1.07671342,2.37020934,4.50651294,6.3819014,7.37784759,7.18825393,13.726937,26.73468769,15.90534398,9.39367679,4.67865284,0.31537282
2021-08-07,0.2981652,1.12523011,2.38503078,4.47336171,6.39184567,7.39526999,7.14146889,13.71224841,26.76472382,15.91692524,9.39865562,4.68072025,0.31635432
2021-08-08,0.27024955,1.15907177,2.3881203,4.42069637,6.39792694,7.41051393,7.11995816,13.66909563,26.82173051,15.93548847,9.39319326,4.69651908,0.31743604
2021-08-09,0.32961078,1.07910466,2.40604549,4.35089512,6.41601275,7.42031728,7.1064607,13.6209453,26.89564239,15.94865371,9.40411848,4.70388912,0.31830422
2021-08-10,0.34389346,1.08486771,2.43812224,4.26428087,6.4563865,7.42801444,7.08553149,13.56935262,26.95153414,15.94173999,9.40871424,4.70710301,0.32045931
2021-08-11,0.34483007,1.11862511,2.45034586,4.21140302,6.46601494,7.43804227,7.06728311,13.49088984,27.02873402,15.94202138,9.41131896,4.70649603,0.32399538
2021-08-12,0.33246324,1.12740752,2.48445413,4.17812092,6.4668001,7.44083265,7.04699279,13.3965946,27.12896507,15.94495746,9.41786961,4.70969113,0.32485079
2021-08-13,0.37822796,1.12051616,2.48279995,4.08631773,6.46256709,7.45751937,7.02738937,13.35019095,27.2033535,15.96080156,9.42968057,4.71467398,0.32596182
2021-08-14,0.32833599,1.19864931,2.50834207,4.06740178,6.4553602,7.46359608,6.9947052,13.29389401,27.23254717,15.98766802,9.42849663,4.71277081,0.32823273
2021-08-15,0.2818621,1.17163256,2.4773996,4.04190216,6.47743293,7.47527171,6.98190603,13.25869971,27.32734575,16.01045337,9.42954319,4.73450191,0.33204897
2021-08-16,0.33789875,1.07818862,2.50192739,4.01863194,6.45905158,7.4814916,6.9775986,13.21808908,27.39845085,16.01402267,9.43895658,4.73888514,0.33680719
2021-08-17,0.34244002,1.08233759,2.52604617,3.96355983,6.46676911,7.49933048,6.95176616,13.17168356,27.46762301,15.98851297,9.45397168,4.74441237,0.34154706
2021-08-18,0.33535184,1.10239014,2.52180213,3.942053,6.45081082,7.52896239,6.93079321,13.11764445,27.52314863,15.99361784,9.46192658,4.74486227,0.34663669
2021-08-19,0.33924548,1.12321928,2.51952707,3.92105108,6.43379311,7.54585664,6.89545167,13.08008109,27.57567052,15.99456362,9.47312813,4.7452448,0.35316751
2021-08-20,0.37761968,1.10606848,2.52803667,3.90303501,6.41653272,7.55132149,6.86067366,13.05843103,27.62332271,15.98992722,9.48189106,4.74475483,0.35838544
2021-08-21,0.32985956,1.18258803,2.52716332,3.88278793,6.40268696,7.56808984,6.82136019,13.03872112,27.66710167,15.98440235,9.48836033,4.74411788,0.36276082
2021-08-22,0.2679695,1.21716396,2.50293729,3.87584758,6.39101438,7.58910691,6.78662038,13.00902848,27.75251903,15.99163981,9.48825982,4.75946353,0.36842933
2021-08-23,0.35011999,1.1087133,2.50894954,3.85424839,6.36580339,7.60358757,6.76617613,12.97247297,27.83647413,15.99347964,9.50522509,4.76265508,0.37209479
2021-08-24,0.34792544,1.11518144,2.53068652,3.82107166,6.32538948,7.61422795,6.75501472,12.90995874,27.92851291,15.99209789,9.51996749,4.76377349,0.37619225
2021-08-25,0.35302004,1.14796608,2.53956727,3.83572477,6.30119229,7.62961369,6.71779345,12.8653311,27.96811073,15.97972168,9.52091489,4.76069007,0.38035394
2021-08-26,0.35293112,1.17793898,2.56718428,3.8419376,6.27647614,7.64470616,6.67192202,12.83483012,28.00015624,15.97053929,9.51523359,4.76399664,0.38214785
2021-08-27,0.35698606,1.19949359,2.6057797,3.84062444,6.25195827,7.65512521,6.63163869,12.78052536,28.05051488,15.96697984,9.51405468,4.76383145,0.38248784
2021-08-28,0.31809123,1.23810839,2.63413806,3.85641203,6.23421779,7.6604804,6.58232081,12.74248939,28.10327355,15.96933185,9.51117217,4.76694937,0.38301494
2021-08-29,0.28915585,1.25672019,2.60151938,3.85921165,6.22964728,7.67402331,6.55011557,12.68617027,28.19433639,15.97676923,9.51446461,4.78402385,0.38384242
2021-08-30,0.3544347,1.16278447,2.62771721,3.86158722,6.19918998,7.68495139,6.5293076,12.60928084,28.29222657,15.97981982,9.52025761,4.79390962,0.38453295
2021-08-31,0.39226196,1.14944855,2.64920309,3.84974185,6.19545572,7.68985896,6.49621888,12.5552501,28.34145332,15.98212202,9.5190121,4.79507484,0.38489859
2021-09-01,0.38713698,1.14997224,2.66758549,3.8453795,6.18122396,7.70272109,6.47116339,12.50544949,28.40301733,15.97840733,9.525602,4.73895423,0.44338696
2021-09-02,0.39735652,1.14357804,2.64987408,3.84589416,6.17054663,7.71520027,6.45827749,12.44866987,28.46848352,15.98582829,9.53046509,4.74032232,0.44550372
2021-09-03,0.37448915,1.13879564,2.64775199,3.84219239,6.16283263,7.73017822,6.42641454,12.42950116,28.5222429,15.99444885,9.53448583,4.75037553,0.44629118
2021-09-04,0.32985858,1.20892109,2.64462912,3.86163731,6.15185159,7.74129591,6.38553049,12.37869844,28.57314523,15.99068734,9.53565452,4.75136979,0.44672059
2021-09-05,0.29328281,1.2557303,2.63014966,3.86348246,6.14420528,7.76097739,6.34364394,12.31707851,28.64397224,15.99809712,9.51910118,4.78291835,0.44736076
2021-09-06,0.33833581,1.13340062,2.61844572,3.85138591,6.14017658,7.77782735,6.33619652,12.26914875,28.73349884,16.02330663,9.53581506,4.79387439,0.44858781
2021-09-07,0.36060263,1.11750451,2.6290425,3.82987216,6.13325715,7.77543517,6.33772066,12.20680304,28.80000383,16.01940381,9.5421502,4.79907256,0.44913178
2021-09-08,0.36724869,1.15328902,2.63675573,3.82936445,6.11292207,7.7804047,6.32462179,12.15771588,28.83370636,16.01566249,9.53574472,4.80325179,0.44931231
2021-09-09,0.38488707,1.18246352,2.65930069,3.83749064,6.09013001,7.78326098,6.31502969,12.09249182,28.86506639,16.00534525,9.53159656,4.80330946,0.44962793
2021-09-10,0.36646502,1.20949409,2.65836543,3.84120636,6.07202564,7.80482434,6.29919648,12.04479838,28.90900286,16.00216594,9.5379617,4.80447589,0.45001788
2021-09-11,0.30791116,1.18626381,2.66474925,3.84851645,6.05857531,7.83923099,6.27769747,12.00099066,28.9819078,16.01977717,9.55009429,4.8132959,0.45098975
2021-09-12,0.29076851,1.2252814,2.65662457,3.84853465,6.0425716,7.85043835,6.26536328,11.96018056,29.01713916,16.02297699,9.52646835,4.84217266,0.45147993
2021-09-13,0.33154295,1.16633258,2.64464769,3.82396342,6.0375487,7.85847539,6.27094752,11.91249707,29.08193589,16.03594675,9.536606,4.84729874,0.45225729
2021-09-14,0.35016967,1.14845074,2.65869216,3.80270516,6.01178199,7.87668715,6.27995441,11.84864693,29.13501463,16.04111945,9.54280639,4.8512733,0.45269801
2021-09-15,0.36162517,1.14974925,2.64319121,3.77989795,5.98594521,7.89393569,6.27595646,11.7816883,29.21762698,16.05056787,9.54822648,4.85816768,0.45342174
2021-09-16,0.37375569,1.10515412,2.63381771,3.75893969,5.95201239,7.92048685,6.28222225,11.7302739,29.29007541,16.06866344,9.56477016,4.86530093,0.45452747
2021-09-17,0.35806025,1.12010728,2.63040405,3.75600592,5.92760126,7.91910388,6.28998842,11.66181986,29.35859938,16.07566637,9.57949819,4.86451279,0.45863235
2021-09-18,0.32668796,1.17783184,2.63454164,3.76612301,5.86894811,7.92964016,6.28094482,11.60201993,29.40676104,16.09585615,9.58282166,4.8687126,0.45911108
2021-09-19,0.29770225,1.22929525,2.62765276,3.78498693,5.84028318,7.95014368,6.2736984,11.52892668,29.44732597,16.10569467,9.56957048,4.88259413,0.46212562
2021-09-20,0.35123257,1.10668584,2.59539491,3.79366573,5.81718734,7.96232741,6.28187372,11.46829847,29.53743849,16.14516345,9.58168955,4.8910455,0.46799702
2021-09-21,0.34201222,1.12016307,2.61332549,3.79486864,5.78402647,7.98383271,6.28296625,11.35979336,29.62077633,16.1534586,9.58211081,4.88962898,0.47303706
