Datetime,Miner Depositing Addresses
2017-10-12T00:00:00Z,7464
2017-10-11T00:00:00Z,12940
2017-10-10T00:00:00Z,7136
2017-10-09T00:00:00Z,7457
2017-10-08T00:00:00Z,7712
2017-10-07T00:00:00Z,6164
2017-10-06T00:00:00Z,6553
2017-10-05T00:00:00Z,5935
2017-10-04T00:00:00Z,6149
2017-10-03T00:00:00Z,6900
2017-10-02T00:00:00Z,6541
2017-10-01T00:00:00Z,5288
2017-09-30T00:00:00Z,6552
2017-09-29T00:00:00Z,6852
2017-09-28T00:00:00Z,7471
2017-09-27T00:00:00Z,6752
2017-09-26T00:00:00Z,8078
2017-09-25T00:00:00Z,6043
2017-09-24T00:00:00Z,6335
2017-09-23T00:00:00Z,5601
2017-09-22T00:00:00Z,5849
2017-09-21T00:00:00Z,6699
2017-09-20T00:00:00Z,5553
2017-09-19T00:00:00Z,6309
2017-09-18T00:00:00Z,6388
2017-09-17T00:00:00Z,6772
2017-09-16T00:00:00Z,6917
2017-09-15T00:00:00Z,7072
2017-09-14T00:00:00Z,6525
2017-09-13T00:00:00Z,6226
2017-09-12T00:00:00Z,6329
2017-09-11T00:00:00Z,6085
2017-09-10T00:00:00Z,5327
2017-09-09T00:00:00Z,5106
2017-09-08T00:00:00Z,6417
2017-09-07T00:00:00Z,5170
2017-09-06T00:00:00Z,5516
2017-09-05T00:00:00Z,6825
2017-09-04T00:00:00Z,5445
2017-09-03T00:00:00Z,5201
2017-09-02T00:00:00Z,5396
2017-09-01T00:00:00Z,5547
2017-08-31T00:00:00Z,5483
2017-08-30T00:00:00Z,5263
2017-08-29T00:00:00Z,5293
2017-08-28T00:00:00Z,5453
2017-08-27T00:00:00Z,5694
2017-08-26T00:00:00Z,4050
2017-08-25T00:00:00Z,3705
2017-08-24T00:00:00Z,3665
2017-08-23T00:00:00Z,5028
2017-08-22T00:00:00Z,3713
2017-08-21T00:00:00Z,4890
2017-08-20T00:00:00Z,5431
2017-08-19T00:00:00Z,5328
2017-08-18T00:00:00Z,6106
2017-08-17T00:00:00Z,7807
2017-08-16T00:00:00Z,7337
2017-08-15T00:00:00Z,5701
2017-08-14T00:00:00Z,5114
2017-08-13T00:00:00Z,5297
2017-08-12T00:00:00Z,5733
2017-08-11T00:00:00Z,9136
2017-08-10T00:00:00Z,5010
2017-08-09T00:00:00Z,4891
2017-08-08T00:00:00Z,5848
2017-08-07T00:00:00Z,4917
2017-08-06T00:00:00Z,4957
2017-08-05T00:00:00Z,5266
2017-08-04T00:00:00Z,5649
2017-08-03T00:00:00Z,5287
2017-08-02T00:00:00Z,4264
2017-08-01T00:00:00Z,2579
2017-07-31T00:00:00Z,4151
2017-07-30T00:00:00Z,4399
2017-07-29T00:00:00Z,4776
2017-07-28T00:00:00Z,5033
2017-07-27T00:00:00Z,4799
2017-07-26T00:00:00Z,4720
2017-07-25T00:00:00Z,5320
2017-07-24T00:00:00Z,5102
2017-07-23T00:00:00Z,4659
2017-07-22T00:00:00Z,4805
2017-07-21T00:00:00Z,5556
2017-07-20T00:00:00Z,4793
2017-07-19T00:00:00Z,5389
2017-07-18T00:00:00Z,5522
2017-07-17T00:00:00Z,5608
2017-07-16T00:00:00Z,5203
2017-07-15T00:00:00Z,5633
2017-07-14T00:00:00Z,5358
2017-07-13T00:00:00Z,5329
2017-07-12T00:00:00Z,5609
2017-07-11T00:00:00Z,5920
2017-07-10T00:00:00Z,6547
2017-07-09T00:00:00Z,5190
2017-07-08T00:00:00Z,5298
2017-07-07T00:00:00Z,5896
2017-07-06T00:00:00Z,4954
2017-07-05T00:00:00Z,5252
2017-07-04T00:00:00Z,5505
2017-07-03T00:00:00Z,5464
2017-07-02T00:00:00Z,5308
2017-07-01T00:00:00Z,4707
2017-06-30T00:00:00Z,5220
2017-06-29T00:00:00Z,4536
2017-06-28T00:00:00Z,5211
2017-06-27T00:00:00Z,5276
2017-06-26T00:00:00Z,5333
2017-06-25T00:00:00Z,4450
2017-06-24T00:00:00Z,5107
2017-06-23T00:00:00Z,5088
2017-06-22T00:00:00Z,5630
2017-06-21T00:00:00Z,5174
2017-06-20T00:00:00Z,4996
2017-06-19T00:00:00Z,5107
2017-06-18T00:00:00Z,5032
2017-06-17T00:00:00Z,4968
2017-06-16T00:00:00Z,5270
2017-06-15T00:00:00Z,5485
2017-06-14T00:00:00Z,5390
2017-06-13T00:00:00Z,5512
2017-06-12T00:00:00Z,5426
2017-06-11T00:00:00Z,5174
2017-06-10T00:00:00Z,5261
2017-06-09T00:00:00Z,5748
2017-06-08T00:00:00Z,5736
2017-06-07T00:00:00Z,5887
2017-06-06T00:00:00Z,5239
2017-06-05T00:00:00Z,5433
2017-06-04T00:00:00Z,5269
2017-06-03T00:00:00Z,5544
2017-06-02T00:00:00Z,4851
2017-06-01T00:00:00Z,5303
2017-05-31T00:00:00Z,5497
2017-05-30T00:00:00Z,4968
2017-05-29T00:00:00Z,5159
2017-05-28T00:00:00Z,5385
2017-05-27T00:00:00Z,5562
2017-05-26T00:00:00Z,5165
2017-05-25T00:00:00Z,5769
2017-05-24T00:00:00Z,5581
2017-05-23T00:00:00Z,5795
2017-05-22T00:00:00Z,5022
2017-05-21T00:00:00Z,5116
2017-05-20T00:00:00Z,4750
2017-05-19T00:00:00Z,4906
2017-05-18T00:00:00Z,4690
2017-05-17T00:00:00Z,4998
2017-05-16T00:00:00Z,4470
2017-05-15T00:00:00Z,5752
2017-05-14T00:00:00Z,5012
2017-05-13T00:00:00Z,5070
2017-05-12T00:00:00Z,5069
2017-05-11T00:00:00Z,5221
2017-05-10T00:00:00Z,5314
2017-05-09T00:00:00Z,5161
2017-05-08T00:00:00Z,5569
2017-05-07T00:00:00Z,5087
2017-05-06T00:00:00Z,5474
2017-05-05T00:00:00Z,4762
2017-05-04T00:00:00Z,5555
2017-05-03T00:00:00Z,4620
2017-05-02T00:00:00Z,4968
2017-05-01T00:00:00Z,4591
2017-04-30T00:00:00Z,4815
2017-04-29T00:00:00Z,5266
2017-04-28T00:00:00Z,4864
2017-04-27T00:00:00Z,4614
2017-04-26T00:00:00Z,4809
2017-04-25T00:00:00Z,4616
2017-04-24T00:00:00Z,4066
2017-04-23T00:00:00Z,4504
2017-04-22T00:00:00Z,4664
2017-04-21T00:00:00Z,4779
2017-04-20T00:00:00Z,4379
2017-04-19T00:00:00Z,4625
2017-04-18T00:00:00Z,4601
2017-04-17T00:00:00Z,4083
2017-04-16T00:00:00Z,4300
2017-04-15T00:00:00Z,4648
2017-04-14T00:00:00Z,4709
2017-04-13T00:00:00Z,3644
2017-04-12T00:00:00Z,4369
2017-04-11T00:00:00Z,4595
2017-04-10T00:00:00Z,3978
2017-04-09T00:00:00Z,4560
2017-04-08T00:00:00Z,3929
2017-04-07T00:00:00Z,4356
2017-04-06T00:00:00Z,4365
2017-04-05T00:00:00Z,4060
2017-04-04T00:00:00Z,3910
2017-04-03T00:00:00Z,4282
2017-04-02T00:00:00Z,4503
2017-04-01T00:00:00Z,4040
2017-03-31T00:00:00Z,3670
2017-03-30T00:00:00Z,4334
2017-03-29T00:00:00Z,4147
2017-03-28T00:00:00Z,4358
2017-03-27T00:00:00Z,3756
2017-03-26T00:00:00Z,4362
2017-03-25T00:00:00Z,4387
2017-03-24T00:00:00Z,4637
2017-03-23T00:00:00Z,4359
2017-03-22T00:00:00Z,4573
2017-03-21T00:00:00Z,4609
2017-03-20T00:00:00Z,4179
2017-03-19T00:00:00Z,4636
2017-03-18T00:00:00Z,4738
2017-03-17T00:00:00Z,4042
2017-03-16T00:00:00Z,4657
2017-03-15T00:00:00Z,4233
2017-03-14T00:00:00Z,4603
2017-03-13T00:00:00Z,4301
2017-03-12T00:00:00Z,3869
2017-03-11T00:00:00Z,4534
2017-03-10T00:00:00Z,4742
2017-03-09T00:00:00Z,4033
2017-03-08T00:00:00Z,4625
2017-03-07T00:00:00Z,4325
2017-03-06T00:00:00Z,4100
2017-03-05T00:00:00Z,4543
2017-03-04T00:00:00Z,3881
2017-03-03T00:00:00Z,4457
2017-03-02T00:00:00Z,4042
2017-03-01T00:00:00Z,4005
2017-02-28T00:00:00Z,3689
2017-02-27T00:00:00Z,3602
2017-02-26T00:00:00Z,3833
2017-02-25T00:00:00Z,4654
2017-02-24T00:00:00Z,4560
2017-02-23T00:00:00Z,4003
2017-02-22T00:00:00Z,3793
2017-02-21T00:00:00Z,3852
2017-02-20T00:00:00Z,3923
2017-02-19T00:00:00Z,4091
2017-02-18T00:00:00Z,4624
2017-02-17T00:00:00Z,3842
2017-02-16T00:00:00Z,3733
2017-02-15T00:00:00Z,3585
2017-02-14T00:00:00Z,3790
2017-02-13T00:00:00Z,3442
2017-02-12T00:00:00Z,3363
2017-02-11T00:00:00Z,3881
2017-02-10T00:00:00Z,3663
2017-02-09T00:00:00Z,3970
2017-02-08T00:00:00Z,3734
2017-02-07T00:00:00Z,3517
2017-02-06T00:00:00Z,3463
2017-02-05T00:00:00Z,3627
2017-02-04T00:00:00Z,3687
2017-02-03T00:00:00Z,3533
2017-02-02T00:00:00Z,3519
2017-02-01T00:00:00Z,3656
2017-01-31T00:00:00Z,3316
2017-01-30T00:00:00Z,3091
2017-01-29T00:00:00Z,3872
2017-01-28T00:00:00Z,3441
2017-01-27T00:00:00Z,3198
2017-01-26T00:00:00Z,3445
2017-01-25T00:00:00Z,3934
2017-01-24T00:00:00Z,3351
2017-01-23T00:00:00Z,2889
2017-01-22T00:00:00Z,3435
2017-01-21T00:00:00Z,3813
2017-01-20T00:00:00Z,3507
2017-01-19T00:00:00Z,3802
2017-01-18T00:00:00Z,3647
2017-01-17T00:00:00Z,4176
2017-01-16T00:00:00Z,3613
2017-01-15T00:00:00Z,3428
2017-01-14T00:00:00Z,4028
2017-01-13T00:00:00Z,3921
2017-01-12T00:00:00Z,3743
2017-01-11T00:00:00Z,3813
2017-01-10T00:00:00Z,4030
2017-01-09T00:00:00Z,3120
2017-01-08T00:00:00Z,3438
2017-01-07T00:00:00Z,3857
2017-01-06T00:00:00Z,3872
2017-01-05T00:00:00Z,3352
2017-01-04T00:00:00Z,3667
2017-01-03T00:00:00Z,3666
2017-01-02T00:00:00Z,3830
2017-01-01T00:00:00Z,3665
2016-12-31T00:00:00Z,3112
2016-12-30T00:00:00Z,3423
2016-12-29T00:00:00Z,3336
2016-12-28T00:00:00Z,3650
2016-12-27T00:00:00Z,3558
2016-12-26T00:00:00Z,3461
2016-12-25T00:00:00Z,3189
2016-12-24T00:00:00Z,3365
2016-12-23T00:00:00Z,3893
2016-12-22T00:00:00Z,3659
2016-12-21T00:00:00Z,3571
2016-12-20T00:00:00Z,3566
2016-12-19T00:00:00Z,3604
2016-12-18T00:00:00Z,3205
2016-12-17T00:00:00Z,3663
2016-12-16T00:00:00Z,3706
2016-12-15T00:00:00Z,3318
2016-12-14T00:00:00Z,3265
2016-12-13T00:00:00Z,3359
2016-12-12T00:00:00Z,3557
2016-12-11T00:00:00Z,3533
2016-12-10T00:00:00Z,3238
2016-12-09T00:00:00Z,3158
2016-12-08T00:00:00Z,3733
2016-12-07T00:00:00Z,3551
2016-12-06T00:00:00Z,3784
2016-12-05T00:00:00Z,3391
2016-12-04T00:00:00Z,3393
2016-12-03T00:00:00Z,3736
2016-12-02T00:00:00Z,3927
2016-12-01T00:00:00Z,2957
2016-11-30T00:00:00Z,3652
2016-11-29T00:00:00Z,3583
2016-11-28T00:00:00Z,3661
2016-11-27T00:00:00Z,3475
2016-11-26T00:00:00Z,3923
2016-11-25T00:00:00Z,3558
2016-11-24T00:00:00Z,3709
2016-11-23T00:00:00Z,3313
2016-11-22T00:00:00Z,3219
2016-11-21T00:00:00Z,3284
2016-11-20T00:00:00Z,3564
2016-11-19T00:00:00Z,3594
2016-11-18T00:00:00Z,3621
2016-11-17T00:00:00Z,3367
2016-11-16T00:00:00Z,3648
2016-11-15T00:00:00Z,3903
2016-11-14T00:00:00Z,3726
2016-11-13T00:00:00Z,3637
2016-11-12T00:00:00Z,3546
2016-11-11T00:00:00Z,3572
2016-11-10T00:00:00Z,3769
2016-11-09T00:00:00Z,3937
2016-11-08T00:00:00Z,4081
2016-11-07T00:00:00Z,3857
2016-11-06T00:00:00Z,3670
2016-11-05T00:00:00Z,3498
2016-11-04T00:00:00Z,2998
2016-11-03T00:00:00Z,3700
2016-11-02T00:00:00Z,3381
2016-11-01T00:00:00Z,3569
2016-10-31T00:00:00Z,4434
2016-10-30T00:00:00Z,3634
2016-10-29T00:00:00Z,3733
2016-10-28T00:00:00Z,3631
2016-10-27T00:00:00Z,4442
2016-10-26T00:00:00Z,3189
2016-10-25T00:00:00Z,3501
2016-10-24T00:00:00Z,3331
2016-10-23T00:00:00Z,3901
2016-10-22T00:00:00Z,3402
2016-10-21T00:00:00Z,3443
2016-10-20T00:00:00Z,3753
2016-10-19T00:00:00Z,2764
2016-10-18T00:00:00Z,3635
2016-10-17T00:00:00Z,2993
2016-10-16T00:00:00Z,3577
2016-10-15T00:00:00Z,3138
2016-10-14T00:00:00Z,3261
2016-10-13T00:00:00Z,3108
2016-10-12T00:00:00Z,3524
2016-10-11T00:00:00Z,3683
2016-10-10T00:00:00Z,2900
2016-10-09T00:00:00Z,3539
2016-10-08T00:00:00Z,2956
2016-10-07T00:00:00Z,3205
2016-10-06T00:00:00Z,3294
2016-10-05T00:00:00Z,3290
2016-10-04T00:00:00Z,3171
2016-10-03T00:00:00Z,3722
2016-10-02T00:00:00Z,3176
2016-10-01T00:00:00Z,3087
2016-09-30T00:00:00Z,3124
2016-09-29T00:00:00Z,3136
2016-09-28T00:00:00Z,3190
2016-09-27T00:00:00Z,3209
2016-09-26T00:00:00Z,3231
2016-09-25T00:00:00Z,3580
2016-09-24T00:00:00Z,2939
2016-09-23T00:00:00Z,2906
2016-09-22T00:00:00Z,3084
2016-09-21T00:00:00Z,3149
2016-09-20T00:00:00Z,3214
2016-09-19T00:00:00Z,3121
2016-09-18T00:00:00Z,3635
2016-09-17T00:00:00Z,3036
2016-09-16T00:00:00Z,2780
2016-09-15T00:00:00Z,3176
2016-09-14T00:00:00Z,3043
2016-09-13T00:00:00Z,3208
2016-09-12T00:00:00Z,3400
2016-09-11T00:00:00Z,3907
2016-09-10T00:00:00Z,2863
2016-09-09T00:00:00Z,2931
2016-09-08T00:00:00Z,3115
2016-09-07T00:00:00Z,2978
2016-09-06T00:00:00Z,3210
2016-09-05T00:00:00Z,3655
2016-09-04T00:00:00Z,3885
2016-09-03T00:00:00Z,2917
2016-09-02T00:00:00Z,3027
2016-09-01T00:00:00Z,3031
2016-08-31T00:00:00Z,3173
2016-08-30T00:00:00Z,3437
2016-08-29T00:00:00Z,2944
2016-08-28T00:00:00Z,3415
2016-08-27T00:00:00Z,3248
2016-08-26T00:00:00Z,2992
2016-08-25T00:00:00Z,3264
2016-08-24T00:00:00Z,3214
2016-08-23T00:00:00Z,3163
2016-08-22T00:00:00Z,3615
2016-08-21T00:00:00Z,3891
2016-08-20T00:00:00Z,3432
2016-08-19T00:00:00Z,3386
2016-08-18T00:00:00Z,3300
2016-08-17T00:00:00Z,3519
2016-08-16T00:00:00Z,3804
2016-08-15T00:00:00Z,3318
2016-08-14T00:00:00Z,4065
2016-08-13T00:00:00Z,3564
2016-08-12T00:00:00Z,3458
2016-08-11T00:00:00Z,4207
2016-08-10T00:00:00Z,4245
2016-08-09T00:00:00Z,3767
2016-08-08T00:00:00Z,3945
2016-08-07T00:00:00Z,4009
2016-08-06T00:00:00Z,3070
2016-08-05T00:00:00Z,3172
2016-08-04T00:00:00Z,3361
2016-08-03T00:00:00Z,3662
2016-08-02T00:00:00Z,3197
2016-08-01T00:00:00Z,3728
2016-07-31T00:00:00Z,4420
2016-07-30T00:00:00Z,3607
2016-07-29T00:00:00Z,3296
2016-07-28T00:00:00Z,3577
2016-07-27T00:00:00Z,3335
2016-07-26T00:00:00Z,3636
2016-07-25T00:00:00Z,3469
2016-07-24T00:00:00Z,5129
2016-07-23T00:00:00Z,3224
2016-07-22T00:00:00Z,3470
2016-07-21T00:00:00Z,3504
2016-07-20T00:00:00Z,3744
2016-07-19T00:00:00Z,3248
2016-07-18T00:00:00Z,3725
2016-07-17T00:00:00Z,6795
2016-07-16T00:00:00Z,5865
2016-07-15T00:00:00Z,4802
2016-07-14T00:00:00Z,4029
2016-07-13T00:00:00Z,4326
2016-07-12T00:00:00Z,4079
2016-07-11T00:00:00Z,4034
2016-07-10T00:00:00Z,4689
2016-07-09T00:00:00Z,3775
2016-07-08T00:00:00Z,3780
2016-07-07T00:00:00Z,3673
2016-07-06T00:00:00Z,4069
2016-07-05T00:00:00Z,3793
2016-07-04T00:00:00Z,4692
2016-07-03T00:00:00Z,7555
2016-07-02T00:00:00Z,5719
2016-07-01T00:00:00Z,5565
2016-06-30T00:00:00Z,5383
2016-06-29T00:00:00Z,5350
2016-06-28T00:00:00Z,4586
2016-06-27T00:00:00Z,4191
2016-06-26T00:00:00Z,5366
2016-06-25T00:00:00Z,4984
2016-06-24T00:00:00Z,4720
2016-06-23T00:00:00Z,5127
2016-06-22T00:00:00Z,5727
2016-06-21T00:00:00Z,5251
2016-06-20T00:00:00Z,6031
2016-06-19T00:00:00Z,5534
2016-06-18T00:00:00Z,5136
2016-06-17T00:00:00Z,5944
2016-06-16T00:00:00Z,6641
2016-06-15T00:00:00Z,6266
2016-06-14T00:00:00Z,4847
2016-06-13T00:00:00Z,5670
2016-06-12T00:00:00Z,8649
2016-06-11T00:00:00Z,7227
2016-06-10T00:00:00Z,7324
2016-06-09T00:00:00Z,6460
2016-06-08T00:00:00Z,5258
2016-06-07T00:00:00Z,5967
2016-06-06T00:00:00Z,6133
2016-06-05T00:00:00Z,8873
2016-06-04T00:00:00Z,4938
2016-06-03T00:00:00Z,4261
2016-06-02T00:00:00Z,4245
2016-06-01T00:00:00Z,4414
2016-05-31T00:00:00Z,4276
2016-05-30T00:00:00Z,6705
2016-05-29T00:00:00Z,8847
2016-05-28T00:00:00Z,10480
2016-05-27T00:00:00Z,10818
2016-05-26T00:00:00Z,7892
2016-05-25T00:00:00Z,6941
2016-05-24T00:00:00Z,5809
2016-05-23T00:00:00Z,4919
2016-05-22T00:00:00Z,4979
2016-05-21T00:00:00Z,4334
2016-05-20T00:00:00Z,4119
2016-05-19T00:00:00Z,4163
2016-05-18T00:00:00Z,4421
2016-05-17T00:00:00Z,4377
2016-05-16T00:00:00Z,4979
2016-05-15T00:00:00Z,5013
2016-05-14T00:00:00Z,4501
2016-05-13T00:00:00Z,4278
2016-05-12T00:00:00Z,3937
2016-05-11T00:00:00Z,4654
2016-05-10T00:00:00Z,4656
2016-05-09T00:00:00Z,4820
2016-05-08T00:00:00Z,5031
2016-05-07T00:00:00Z,4391
2016-05-06T00:00:00Z,4328
2016-05-05T00:00:00Z,4277
2016-05-04T00:00:00Z,4324
2016-05-03T00:00:00Z,4357
2016-05-02T00:00:00Z,4535
2016-05-01T00:00:00Z,5701
2016-04-30T00:00:00Z,10116
2016-04-29T00:00:00Z,6148
2016-04-28T00:00:00Z,4767
2016-04-27T00:00:00Z,17491
2016-04-26T00:00:00Z,21175
2016-04-25T00:00:00Z,19523
2016-04-24T00:00:00Z,17726
2016-04-23T00:00:00Z,16940
2016-04-22T00:00:00Z,21187
2016-04-21T00:00:00Z,24445
2016-04-20T00:00:00Z,22544
2016-04-19T00:00:00Z,22606
2016-04-18T00:00:00Z,19070
2016-04-17T00:00:00Z,23835
2016-04-16T00:00:00Z,17465
2016-04-15T00:00:00Z,18583
2016-04-14T00:00:00Z,21103
2016-04-13T00:00:00Z,23905
2016-04-12T00:00:00Z,25503
2016-04-11T00:00:00Z,17020
2016-04-10T00:00:00Z,20209
2016-04-09T00:00:00Z,22713
2016-04-08T00:00:00Z,20052
2016-04-07T00:00:00Z,20722
2016-04-06T00:00:00Z,23529
2016-04-05T00:00:00Z,25408
2016-04-04T00:00:00Z,24948
2016-04-03T00:00:00Z,19803
2016-04-02T00:00:00Z,20715
2016-04-01T00:00:00Z,17353
2016-03-31T00:00:00Z,20369
2016-03-30T00:00:00Z,23802
2016-03-29T00:00:00Z,18679
2016-03-28T00:00:00Z,22974
2016-03-27T00:00:00Z,17554
2016-03-26T00:00:00Z,18040
2016-03-25T00:00:00Z,19529
2016-03-24T00:00:00Z,23110
2016-03-23T00:00:00Z,20409
2016-03-22T00:00:00Z,24927
2016-03-21T00:00:00Z,19084
2016-03-20T00:00:00Z,19619
2016-03-19T00:00:00Z,19200
2016-03-18T00:00:00Z,24036
2016-03-17T00:00:00Z,23759
2016-03-16T00:00:00Z,27225
2016-03-15T00:00:00Z,22450
2016-03-14T00:00:00Z,23563
2016-03-13T00:00:00Z,18826
2016-03-12T00:00:00Z,17671
2016-03-11T00:00:00Z,22782
2016-03-10T00:00:00Z,24566
2016-03-09T00:00:00Z,22123
2016-03-08T00:00:00Z,26362
2016-03-07T00:00:00Z,21318
2016-03-06T00:00:00Z,19979
2016-03-05T00:00:00Z,27377
2016-03-04T00:00:00Z,26961
2016-03-03T00:00:00Z,27993
2016-03-02T00:00:00Z,34738
2016-03-01T00:00:00Z,13266
2016-02-29T00:00:00Z,18465
2016-02-28T00:00:00Z,15919
2016-02-27T00:00:00Z,25726
2016-02-26T00:00:00Z,20930
2016-02-25T00:00:00Z,27585
2016-02-24T00:00:00Z,17346
2016-02-23T00:00:00Z,28174
2016-02-22T00:00:00Z,26141
2016-02-21T00:00:00Z,23530
2016-02-20T00:00:00Z,23902
2016-02-19T00:00:00Z,23910
2016-02-18T00:00:00Z,23543
2016-02-17T00:00:00Z,27892
2016-02-16T00:00:00Z,18341
2016-02-15T00:00:00Z,26684
2016-02-14T00:00:00Z,21065
2016-02-13T00:00:00Z,21846
2016-02-12T00:00:00Z,20858
2016-02-11T00:00:00Z,21128
2016-02-10T00:00:00Z,17980
2016-02-09T00:00:00Z,17234
2016-02-08T00:00:00Z,18559
2016-02-07T00:00:00Z,17785
2016-02-06T00:00:00Z,22001
2016-02-05T00:00:00Z,25268
2016-02-04T00:00:00Z,22663
2016-02-03T00:00:00Z,17209
2016-02-02T00:00:00Z,21748
2016-02-01T00:00:00Z,14770
2016-01-31T00:00:00Z,15946
2016-01-30T00:00:00Z,22131
2016-01-29T00:00:00Z,18967
2016-01-28T00:00:00Z,19752
2016-01-27T00:00:00Z,25090
2016-01-26T00:00:00Z,24911
2016-01-25T00:00:00Z,20498
2016-01-24T00:00:00Z,19389
2016-01-23T00:00:00Z,20865
2016-01-22T00:00:00Z,23474
2016-01-21T00:00:00Z,29013
2016-01-20T00:00:00Z,27904
2016-01-19T00:00:00Z,20055
2016-01-18T00:00:00Z,23470
2016-01-17T00:00:00Z,22664
2016-01-16T00:00:00Z,24060
2016-01-15T00:00:00Z,20179
2016-01-14T00:00:00Z,22197
2016-01-13T00:00:00Z,25573
2016-01-12T00:00:00Z,24310
2016-01-11T00:00:00Z,28072
2016-01-10T00:00:00Z,28086
2016-01-09T00:00:00Z,20488
2016-01-08T00:00:00Z,21414
2016-01-07T00:00:00Z,23432
2016-01-06T00:00:00Z,22558
2016-01-05T00:00:00Z,21795
2016-01-04T00:00:00Z,22699
2016-01-03T00:00:00Z,17827
2016-01-02T00:00:00Z,19843
2016-01-01T00:00:00Z,13232
2015-12-31T00:00:00Z,18400
2015-12-30T00:00:00Z,24554
2015-12-29T00:00:00Z,24939
2015-12-28T00:00:00Z,23010
2015-12-27T00:00:00Z,17961
2015-12-26T00:00:00Z,20714
2015-12-25T00:00:00Z,21851
2015-12-24T00:00:00Z,24891
2015-12-23T00:00:00Z,28176
2015-12-22T00:00:00Z,25332
2015-12-21T00:00:00Z,30233
2015-12-20T00:00:00Z,26926
2015-12-19T00:00:00Z,26424
2015-12-18T00:00:00Z,27103
2015-12-17T00:00:00Z,27878
2015-12-16T00:00:00Z,28327
2015-12-15T00:00:00Z,29421
2015-12-14T00:00:00Z,28912
2015-12-13T00:00:00Z,28106
2015-12-12T00:00:00Z,40500
2015-12-11T00:00:00Z,32195
2015-12-10T00:00:00Z,50267
2015-12-09T00:00:00Z,41824
2015-12-08T00:00:00Z,30838
2015-12-07T00:00:00Z,29289
2015-12-06T00:00:00Z,26279
2015-12-05T00:00:00Z,24570
2015-12-04T00:00:00Z,13532
2015-12-03T00:00:00Z,16189
2015-12-02T00:00:00Z,30953
2015-12-01T00:00:00Z,28353
2015-11-30T00:00:00Z,35171
2015-11-29T00:00:00Z,12506
2015-11-28T00:00:00Z,21808
2015-11-27T00:00:00Z,21185
2015-11-26T00:00:00Z,24514
2015-11-25T00:00:00Z,24475
2015-11-24T00:00:00Z,24741
2015-11-23T00:00:00Z,22162
2015-11-22T00:00:00Z,19287
2015-11-21T00:00:00Z,20257
2015-11-20T00:00:00Z,23665
2015-11-19T00:00:00Z,24170
2015-11-18T00:00:00Z,27867
2015-11-17T00:00:00Z,23392
2015-11-16T00:00:00Z,24129
2015-11-15T00:00:00Z,20154
2015-11-14T00:00:00Z,18329
2015-11-13T00:00:00Z,23416
2015-11-12T00:00:00Z,23557
2015-11-11T00:00:00Z,27354
2015-11-10T00:00:00Z,25104
2015-11-09T00:00:00Z,23644
2015-11-08T00:00:00Z,20508
2015-11-07T00:00:00Z,22491
2015-11-06T00:00:00Z,25539
2015-11-05T00:00:00Z,30682
2015-11-04T00:00:00Z,37531
2015-11-03T00:00:00Z,28923
2015-11-02T00:00:00Z,21804
2015-11-01T00:00:00Z,7318
2015-10-31T00:00:00Z,6909
2015-10-30T00:00:00Z,7271
2015-10-29T00:00:00Z,7041
2015-10-28T00:00:00Z,6845
2015-10-27T00:00:00Z,7028
2015-10-26T00:00:00Z,14821
2015-10-25T00:00:00Z,24696
2015-10-24T00:00:00Z,19853
2015-10-23T00:00:00Z,21576
2015-10-22T00:00:00Z,24360
2015-10-21T00:00:00Z,26633
2015-10-20T00:00:00Z,25981
2015-10-19T00:00:00Z,23780
2015-10-18T00:00:00Z,22275
2015-10-17T00:00:00Z,19386
2015-10-16T00:00:00Z,25587
2015-10-15T00:00:00Z,36182
2015-10-14T00:00:00Z,22551
2015-10-13T00:00:00Z,6603
2015-10-12T00:00:00Z,6138
2015-10-11T00:00:00Z,6225
2015-10-10T00:00:00Z,6718
2015-10-09T00:00:00Z,6605
2015-10-08T00:00:00Z,32816
2015-10-07T00:00:00Z,19167
2015-10-06T00:00:00Z,6713
2015-10-05T00:00:00Z,6541
2015-10-04T00:00:00Z,7084
2015-10-03T00:00:00Z,12543
2015-10-02T00:00:00Z,24240
2015-10-01T00:00:00Z,22927
2015-09-30T00:00:00Z,22275
2015-09-29T00:00:00Z,30206
2015-09-28T00:00:00Z,26062
2015-09-27T00:00:00Z,19506
2015-09-26T00:00:00Z,20235
2015-09-25T00:00:00Z,27150
2015-09-24T00:00:00Z,26798
2015-09-23T00:00:00Z,27848
2015-09-22T00:00:00Z,27804
2015-09-21T00:00:00Z,26847
2015-09-20T00:00:00Z,19121
2015-09-19T00:00:00Z,20632
2015-09-18T00:00:00Z,26922
2015-09-17T00:00:00Z,27818
2015-09-16T00:00:00Z,26893
2015-09-15T00:00:00Z,29156
2015-09-14T00:00:00Z,28997
2015-09-13T00:00:00Z,22050
2015-09-12T00:00:00Z,20816
2015-09-11T00:00:00Z,26223
2015-09-10T00:00:00Z,24002
2015-09-09T00:00:00Z,23617
2015-09-08T00:00:00Z,24515
2015-09-07T00:00:00Z,24442
2015-09-06T00:00:00Z,21576
2015-09-05T00:00:00Z,22809
2015-09-04T00:00:00Z,16667
2015-09-03T00:00:00Z,23944
2015-09-02T00:00:00Z,18840
2015-09-01T00:00:00Z,26494
2015-08-31T00:00:00Z,26474
2015-08-30T00:00:00Z,20641
2015-08-29T00:00:00Z,18962
