Datetime,Miner In-House Transactions
2015-05-09T00:00:00Z,2536
2015-05-08T00:00:00Z,3130
2015-05-07T00:00:00Z,3185
2015-05-06T00:00:00Z,3149
2015-05-05T00:00:00Z,3305
2015-05-04T00:00:00Z,3065
2015-05-03T00:00:00Z,2477
2015-05-02T00:00:00Z,2621
2015-05-01T00:00:00Z,3083
2015-04-30T00:00:00Z,3417
2015-04-29T00:00:00Z,3019
2015-04-28T00:00:00Z,3216
2015-04-27T00:00:00Z,3032
2015-04-26T00:00:00Z,2412
2015-04-25T00:00:00Z,2827
2015-04-24T00:00:00Z,2909
2015-04-23T00:00:00Z,2725
2015-04-22T00:00:00Z,3377
2015-04-21T00:00:00Z,3135
2015-04-20T00:00:00Z,2893
2015-04-19T00:00:00Z,3055
2015-04-18T00:00:00Z,2966
2015-04-17T00:00:00Z,2954
2015-04-16T00:00:00Z,2876
2015-04-15T00:00:00Z,3051
2015-04-14T00:00:00Z,3146
2015-04-13T00:00:00Z,3627
2015-04-12T00:00:00Z,2599
2015-04-11T00:00:00Z,3362
2015-04-10T00:00:00Z,3521
2015-04-09T00:00:00Z,4288
2015-04-08T00:00:00Z,3052
2015-04-07T00:00:00Z,3160
2015-04-06T00:00:00Z,2951
2015-04-05T00:00:00Z,2208
2015-04-04T00:00:00Z,2582
2015-04-03T00:00:00Z,2736
2015-04-02T00:00:00Z,2938
2015-04-01T00:00:00Z,3686
2015-03-31T00:00:00Z,4175
2015-03-30T00:00:00Z,4816
2015-03-29T00:00:00Z,3929
2015-03-28T00:00:00Z,2789
2015-03-27T00:00:00Z,3226
2015-03-26T00:00:00Z,3153
2015-03-25T00:00:00Z,3036
2015-03-24T00:00:00Z,3146
2015-03-23T00:00:00Z,4064
2015-03-22T00:00:00Z,3133
2015-03-21T00:00:00Z,3536
2015-03-20T00:00:00Z,3981
2015-03-19T00:00:00Z,3164
2015-03-18T00:00:00Z,4147
2015-03-17T00:00:00Z,4858
2015-03-16T00:00:00Z,3323
2015-03-15T00:00:00Z,3119
2015-03-14T00:00:00Z,4037
2015-03-13T00:00:00Z,3140
2015-03-12T00:00:00Z,3633
2015-03-11T00:00:00Z,4491
2015-03-10T00:00:00Z,4866
2015-03-09T00:00:00Z,3882
2015-03-08T00:00:00Z,3126
2015-03-07T00:00:00Z,3489
2015-03-06T00:00:00Z,4115
2015-03-05T00:00:00Z,4157
2015-03-04T00:00:00Z,3711
2015-03-03T00:00:00Z,3856
2015-03-02T00:00:00Z,3019
2015-03-01T00:00:00Z,2850
2015-02-28T00:00:00Z,2463
2015-02-27T00:00:00Z,2754
2015-02-26T00:00:00Z,3359
2015-02-25T00:00:00Z,3142
2015-02-24T00:00:00Z,3829
2015-02-23T00:00:00Z,3088
2015-02-22T00:00:00Z,2622
2015-02-21T00:00:00Z,2490
2015-02-20T00:00:00Z,2751
2015-02-19T00:00:00Z,3140
2015-02-18T00:00:00Z,2935
2015-02-17T00:00:00Z,3170
2015-02-16T00:00:00Z,3224
2015-02-15T00:00:00Z,2332
2015-02-14T00:00:00Z,2511
2015-02-13T00:00:00Z,3020
2015-02-12T00:00:00Z,2359
2015-02-11T00:00:00Z,2603
2015-02-10T00:00:00Z,3490
2015-02-09T00:00:00Z,3312
2015-02-08T00:00:00Z,1949
2015-02-07T00:00:00Z,2120
2015-02-06T00:00:00Z,2537
2015-02-05T00:00:00Z,2558
2015-02-04T00:00:00Z,2722
2015-02-03T00:00:00Z,2474
2015-02-02T00:00:00Z,2605
2015-02-01T00:00:00Z,2068
2015-01-31T00:00:00Z,2793
2015-01-30T00:00:00Z,3174
2015-01-29T00:00:00Z,2240
2015-01-28T00:00:00Z,1787
2015-01-27T00:00:00Z,2452
2015-01-26T00:00:00Z,2310
2015-01-25T00:00:00Z,1537
2015-01-24T00:00:00Z,2391
2015-01-23T00:00:00Z,3121
2015-01-22T00:00:00Z,2838
2015-01-21T00:00:00Z,2523
2015-01-20T00:00:00Z,2249
2015-01-19T00:00:00Z,2287
2015-01-18T00:00:00Z,2072
2015-01-17T00:00:00Z,3439
2015-01-16T00:00:00Z,2613
2015-01-15T00:00:00Z,4174
2015-01-14T00:00:00Z,3791
2015-01-13T00:00:00Z,3092
2015-01-12T00:00:00Z,1774
2015-01-11T00:00:00Z,2646
2015-01-10T00:00:00Z,2097
2015-01-09T00:00:00Z,2797
2015-01-08T00:00:00Z,3242
2015-01-07T00:00:00Z,2611
2015-01-06T00:00:00Z,1969
2015-01-05T00:00:00Z,2935
2015-01-04T00:00:00Z,1782
2015-01-03T00:00:00Z,2115
2015-01-02T00:00:00Z,2467
2015-01-01T00:00:00Z,1392
2014-12-31T00:00:00Z,2320
2014-12-30T00:00:00Z,2493
2014-12-29T00:00:00Z,2158
2014-12-28T00:00:00Z,2019
2014-12-27T00:00:00Z,2933
2014-12-26T00:00:00Z,2229
2014-12-25T00:00:00Z,1896
2014-12-24T00:00:00Z,2619
2014-12-23T00:00:00Z,4180
2014-12-22T00:00:00Z,3671
2014-12-21T00:00:00Z,2961
2014-12-20T00:00:00Z,3918
2014-12-19T00:00:00Z,3909
2014-12-18T00:00:00Z,2599
2014-12-17T00:00:00Z,2948
2014-12-16T00:00:00Z,3323
2014-12-15T00:00:00Z,3007
2014-12-14T00:00:00Z,2380
2014-12-13T00:00:00Z,1842
2014-12-12T00:00:00Z,2183
2014-12-11T00:00:00Z,2795
2014-12-10T00:00:00Z,2540
2014-12-09T00:00:00Z,2933
2014-12-08T00:00:00Z,4214
2014-12-07T00:00:00Z,2468
2014-12-06T00:00:00Z,2434
2014-12-05T00:00:00Z,2943
2014-12-04T00:00:00Z,2784
2014-12-03T00:00:00Z,2652
2014-12-02T00:00:00Z,2913
2014-12-01T00:00:00Z,3193
2014-11-30T00:00:00Z,3072
2014-11-29T00:00:00Z,2086
2014-11-28T00:00:00Z,2701
2014-11-27T00:00:00Z,2502
2014-11-26T00:00:00Z,2749
2014-11-25T00:00:00Z,3030
2014-11-24T00:00:00Z,2653
2014-11-23T00:00:00Z,2671
2014-11-22T00:00:00Z,2396
2014-11-21T00:00:00Z,2978
2014-11-20T00:00:00Z,3691
2014-11-19T00:00:00Z,3198
2014-11-18T00:00:00Z,3009
2014-11-17T00:00:00Z,2659
2014-11-16T00:00:00Z,2318
2014-11-15T00:00:00Z,2346
2014-11-14T00:00:00Z,2814
2014-11-13T00:00:00Z,2657
2014-11-12T00:00:00Z,3216
2014-11-11T00:00:00Z,2649
2014-11-10T00:00:00Z,3026
2014-11-09T00:00:00Z,2094
2014-11-08T00:00:00Z,2570
2014-11-07T00:00:00Z,3053
2014-11-06T00:00:00Z,3810
2014-11-05T00:00:00Z,3480
2014-11-04T00:00:00Z,3747
2014-11-03T00:00:00Z,2950
2014-11-02T00:00:00Z,2518
2014-11-01T00:00:00Z,2359
2014-10-31T00:00:00Z,2548
2014-10-30T00:00:00Z,2985
2014-10-29T00:00:00Z,4290
2014-10-28T00:00:00Z,2764
2014-10-27T00:00:00Z,2306
2014-10-26T00:00:00Z,1938
2014-10-25T00:00:00Z,1923
2014-10-24T00:00:00Z,2070
2014-10-23T00:00:00Z,2342
2014-10-22T00:00:00Z,2255
2014-10-21T00:00:00Z,2695
2014-10-20T00:00:00Z,2701
2014-10-19T00:00:00Z,2001
2014-10-18T00:00:00Z,1956
2014-10-17T00:00:00Z,2372
2014-10-16T00:00:00Z,2182
2014-10-15T00:00:00Z,2270
2014-10-14T00:00:00Z,2640
2014-10-13T00:00:00Z,2286
2014-10-12T00:00:00Z,1842
2014-10-11T00:00:00Z,1956
2014-10-10T00:00:00Z,3027
2014-10-09T00:00:00Z,3385
2014-10-08T00:00:00Z,2547
2014-10-07T00:00:00Z,2334
2014-10-06T00:00:00Z,3042
2014-10-05T00:00:00Z,2539
2014-10-04T00:00:00Z,2940
2014-10-03T00:00:00Z,3153
2014-10-02T00:00:00Z,3036
2014-10-01T00:00:00Z,3555
2014-09-30T00:00:00Z,3008
2014-09-29T00:00:00Z,3274
2014-09-28T00:00:00Z,3235
2014-09-27T00:00:00Z,2593
2014-09-26T00:00:00Z,3481
2014-09-25T00:00:00Z,4656
2014-09-24T00:00:00Z,4730
2014-09-23T00:00:00Z,4117
2014-09-22T00:00:00Z,4028
2014-09-21T00:00:00Z,3858
2014-09-20T00:00:00Z,3873
2014-09-19T00:00:00Z,3699
2014-09-18T00:00:00Z,3738
2014-09-17T00:00:00Z,3517
2014-09-16T00:00:00Z,3495
2014-09-15T00:00:00Z,3886
2014-09-14T00:00:00Z,3489
2014-09-13T00:00:00Z,2776
2014-09-12T00:00:00Z,3488
2014-09-11T00:00:00Z,2643
2014-09-10T00:00:00Z,3372
2014-09-09T00:00:00Z,3372
2014-09-08T00:00:00Z,3229
2014-09-07T00:00:00Z,3084
2014-09-06T00:00:00Z,3108
2014-09-05T00:00:00Z,3239
2014-09-04T00:00:00Z,3864
2014-09-03T00:00:00Z,2862
2014-09-02T00:00:00Z,3443
2014-09-01T00:00:00Z,4439
2014-08-31T00:00:00Z,2903
2014-08-30T00:00:00Z,2813
2014-08-29T00:00:00Z,2570
2014-08-28T00:00:00Z,3041
2014-08-27T00:00:00Z,2961
2014-08-26T00:00:00Z,2975
2014-08-25T00:00:00Z,3207
2014-08-24T00:00:00Z,2183
2014-08-23T00:00:00Z,2052
2014-08-22T00:00:00Z,2201
2014-08-21T00:00:00Z,3043
2014-08-20T00:00:00Z,2831
2014-08-19T00:00:00Z,4288
2014-08-18T00:00:00Z,3930
2014-08-17T00:00:00Z,5378
2014-08-16T00:00:00Z,4670
2014-08-15T00:00:00Z,4004
2014-08-14T00:00:00Z,3635
2014-08-13T00:00:00Z,2520
2014-08-12T00:00:00Z,2654
2014-08-11T00:00:00Z,2955
2014-08-10T00:00:00Z,2310
2014-08-09T00:00:00Z,2172
2014-08-08T00:00:00Z,2064
2014-08-07T00:00:00Z,2265
2014-08-06T00:00:00Z,2904
2014-08-05T00:00:00Z,2803
2014-08-04T00:00:00Z,2166
2014-08-03T00:00:00Z,1841
2014-08-02T00:00:00Z,1624
2014-08-01T00:00:00Z,2130
2014-07-31T00:00:00Z,2991
2014-07-30T00:00:00Z,2132
2014-07-29T00:00:00Z,2311
2014-07-28T00:00:00Z,2899
2014-07-27T00:00:00Z,2305
2014-07-26T00:00:00Z,2031
2014-07-25T00:00:00Z,2363
2014-07-24T00:00:00Z,2754
2014-07-23T00:00:00Z,2453
2014-07-22T00:00:00Z,2562
2014-07-21T00:00:00Z,2903
2014-07-20T00:00:00Z,1725
2014-07-19T00:00:00Z,2001
2014-07-18T00:00:00Z,2121
2014-07-17T00:00:00Z,2352
2014-07-16T00:00:00Z,1990
2014-07-15T00:00:00Z,2806
2014-07-14T00:00:00Z,2698
2014-07-13T00:00:00Z,2050
2014-07-12T00:00:00Z,1762
2014-07-11T00:00:00Z,2032
2014-07-10T00:00:00Z,2153
2014-07-09T00:00:00Z,2911
2014-07-08T00:00:00Z,2282
2014-07-07T00:00:00Z,2420
2014-07-06T00:00:00Z,2280
2014-07-05T00:00:00Z,2019
2014-07-04T00:00:00Z,2383
2014-07-03T00:00:00Z,3332
2014-07-02T00:00:00Z,2596
2014-07-01T00:00:00Z,2905
2014-06-30T00:00:00Z,2856
2014-06-29T00:00:00Z,2622
2014-06-28T00:00:00Z,2081
2014-06-27T00:00:00Z,2122
2014-06-26T00:00:00Z,3304
2014-06-25T00:00:00Z,2597
2014-06-24T00:00:00Z,3153
2014-06-23T00:00:00Z,3679
2014-06-22T00:00:00Z,2087
2014-06-21T00:00:00Z,2140
2014-06-20T00:00:00Z,2709
2014-06-19T00:00:00Z,3412
2014-06-18T00:00:00Z,2366
2014-06-17T00:00:00Z,3151
2014-06-16T00:00:00Z,2386
2014-06-15T00:00:00Z,2245
2014-06-14T00:00:00Z,2018
2014-06-13T00:00:00Z,3027
2014-06-12T00:00:00Z,3222
2014-06-11T00:00:00Z,2363
2014-06-10T00:00:00Z,3158
2014-06-09T00:00:00Z,2941
2014-06-08T00:00:00Z,2307
2014-06-07T00:00:00Z,1982
2014-06-06T00:00:00Z,2498
2014-06-05T00:00:00Z,2329
2014-06-04T00:00:00Z,2870
2014-06-03T00:00:00Z,3246
2014-06-02T00:00:00Z,3039
2014-06-01T00:00:00Z,2277
2014-05-31T00:00:00Z,2155
2014-05-30T00:00:00Z,3343
2014-05-29T00:00:00Z,3049
2014-05-28T00:00:00Z,2790
2014-05-27T00:00:00Z,3415
2014-05-26T00:00:00Z,4007
2014-05-25T00:00:00Z,3166
2014-05-24T00:00:00Z,3694
2014-05-23T00:00:00Z,4285
2014-05-22T00:00:00Z,4536
2014-05-21T00:00:00Z,4424
2014-05-20T00:00:00Z,4371
2014-05-19T00:00:00Z,3988
2014-05-18T00:00:00Z,2798
2014-05-17T00:00:00Z,3055
2014-05-16T00:00:00Z,3915
2014-05-15T00:00:00Z,3949
2014-05-14T00:00:00Z,4057
2014-05-13T00:00:00Z,3949
2014-05-12T00:00:00Z,4666
2014-05-11T00:00:00Z,3357
2014-05-10T00:00:00Z,2522
2014-05-09T00:00:00Z,2981
2014-05-08T00:00:00Z,3090
2014-05-07T00:00:00Z,3579
2014-05-06T00:00:00Z,4011
2014-05-05T00:00:00Z,3960
2014-05-04T00:00:00Z,2787
2014-05-03T00:00:00Z,2805
2014-05-02T00:00:00Z,3494
2014-05-01T00:00:00Z,3132
2014-04-30T00:00:00Z,2816
2014-04-29T00:00:00Z,3157
2014-04-28T00:00:00Z,2702
2014-04-27T00:00:00Z,2452
2014-04-26T00:00:00Z,2278
2014-04-25T00:00:00Z,3312
2014-04-24T00:00:00Z,4210
2014-04-23T00:00:00Z,3353
2014-04-22T00:00:00Z,4195
2014-04-21T00:00:00Z,2829
2014-04-20T00:00:00Z,2653
2014-04-19T00:00:00Z,2613
2014-04-18T00:00:00Z,3314
2014-04-17T00:00:00Z,3675
2014-04-16T00:00:00Z,4385
2014-04-15T00:00:00Z,3447
2014-04-14T00:00:00Z,3398
2014-04-13T00:00:00Z,2374
2014-04-12T00:00:00Z,2145
2014-04-11T00:00:00Z,3241
2014-04-10T00:00:00Z,2804
2014-04-09T00:00:00Z,3213
2014-04-08T00:00:00Z,4265
2014-04-07T00:00:00Z,4080
2014-04-06T00:00:00Z,3341
2014-04-05T00:00:00Z,3700
2014-04-04T00:00:00Z,4341
2014-04-03T00:00:00Z,2840
2014-04-02T00:00:00Z,3085
2014-04-01T00:00:00Z,2798
2014-03-31T00:00:00Z,2870
2014-03-30T00:00:00Z,2799
2014-03-29T00:00:00Z,2957
2014-03-28T00:00:00Z,2578
2014-03-27T00:00:00Z,2551
2014-03-26T00:00:00Z,3905
2014-03-25T00:00:00Z,3445
2014-03-24T00:00:00Z,3094
2014-03-23T00:00:00Z,2108
2014-03-22T00:00:00Z,2753
2014-03-21T00:00:00Z,2351
2014-03-20T00:00:00Z,2776
2014-03-19T00:00:00Z,2306
2014-03-18T00:00:00Z,1159
2014-03-17T00:00:00Z,1724
2014-03-16T00:00:00Z,1783
2014-03-15T00:00:00Z,2067
2014-03-14T00:00:00Z,2768
2014-03-13T00:00:00Z,3747
2014-03-12T00:00:00Z,3763
2014-03-11T00:00:00Z,3852
2014-03-10T00:00:00Z,3938
2014-03-09T00:00:00Z,3399
2014-03-08T00:00:00Z,2920
2014-03-07T00:00:00Z,3304
2014-03-06T00:00:00Z,3016
2014-03-05T00:00:00Z,3075
2014-03-04T00:00:00Z,4625
2014-03-03T00:00:00Z,4135
2014-03-02T00:00:00Z,2792
2014-03-01T00:00:00Z,2356
2014-02-28T00:00:00Z,3047
2014-02-27T00:00:00Z,2918
2014-02-26T00:00:00Z,3187
2014-02-25T00:00:00Z,2913
2014-02-24T00:00:00Z,3234
2014-02-23T00:00:00Z,2445
2014-02-22T00:00:00Z,2490
2014-02-21T00:00:00Z,2904
2014-02-20T00:00:00Z,3333
2014-02-19T00:00:00Z,3812
2014-02-18T00:00:00Z,3580
2014-02-17T00:00:00Z,2460
2014-02-16T00:00:00Z,1971
2014-02-15T00:00:00Z,2887
2014-02-14T00:00:00Z,3912
2014-02-13T00:00:00Z,3532
2014-02-12T00:00:00Z,2525
2014-02-11T00:00:00Z,2619
2014-02-10T00:00:00Z,2753
2014-02-09T00:00:00Z,2989
2014-02-08T00:00:00Z,3084
2014-02-07T00:00:00Z,2911
2014-02-06T00:00:00Z,4081
2014-02-05T00:00:00Z,3903
2014-02-04T00:00:00Z,3694
2014-02-03T00:00:00Z,2745
2014-02-02T00:00:00Z,2583
2014-02-01T00:00:00Z,2123
2014-01-31T00:00:00Z,2422
2014-01-30T00:00:00Z,2501
2014-01-29T00:00:00Z,2398
2014-01-28T00:00:00Z,2173
2014-01-27T00:00:00Z,2631
2014-01-26T00:00:00Z,1874
2014-01-25T00:00:00Z,2407
2014-01-24T00:00:00Z,2699
2014-01-23T00:00:00Z,2738
2014-01-22T00:00:00Z,2527
2014-01-21T00:00:00Z,2552
2014-01-20T00:00:00Z,2756
2014-01-19T00:00:00Z,2261
2014-01-18T00:00:00Z,2061
2014-01-17T00:00:00Z,2869
2014-01-16T00:00:00Z,2309
2014-01-15T00:00:00Z,2622
2014-01-14T00:00:00Z,2095
2014-01-13T00:00:00Z,1904
2014-01-12T00:00:00Z,1456
2014-01-11T00:00:00Z,1856
2014-01-10T00:00:00Z,1490
2014-01-09T00:00:00Z,2758
2014-01-08T00:00:00Z,2382
2014-01-07T00:00:00Z,2741
2014-01-06T00:00:00Z,2024
2014-01-05T00:00:00Z,1599
2014-01-04T00:00:00Z,1486
2014-01-03T00:00:00Z,2838
2014-01-02T00:00:00Z,1615
2014-01-01T00:00:00Z,1762
2013-12-31T00:00:00Z,1641
2013-12-30T00:00:00Z,1909
2013-12-29T00:00:00Z,1478
2013-12-28T00:00:00Z,1570
2013-12-27T00:00:00Z,1607
2013-12-26T00:00:00Z,1248
2013-12-25T00:00:00Z,1341
2013-12-24T00:00:00Z,2019
2013-12-23T00:00:00Z,2171
2013-12-22T00:00:00Z,1964
2013-12-21T00:00:00Z,1485
2013-12-20T00:00:00Z,2142
2013-12-19T00:00:00Z,1708
2013-12-18T00:00:00Z,1935
2013-12-17T00:00:00Z,1696
2013-12-16T00:00:00Z,1972
2013-12-15T00:00:00Z,1265
2013-12-14T00:00:00Z,1136
2013-12-13T00:00:00Z,1571
2013-12-12T00:00:00Z,2011
2013-12-11T00:00:00Z,1595
2013-12-10T00:00:00Z,1824
2013-12-09T00:00:00Z,1901
2013-12-08T00:00:00Z,1142
2013-12-07T00:00:00Z,1309
2013-12-06T00:00:00Z,1471
2013-12-05T00:00:00Z,1607
2013-12-04T00:00:00Z,1579
2013-12-03T00:00:00Z,1591
2013-12-02T00:00:00Z,1650
2013-12-01T00:00:00Z,1659
2013-11-30T00:00:00Z,1666
2013-11-29T00:00:00Z,1489
2013-11-28T00:00:00Z,1572
2013-11-27T00:00:00Z,1651
2013-11-26T00:00:00Z,1461
2013-11-25T00:00:00Z,1575
2013-11-24T00:00:00Z,1086
2013-11-23T00:00:00Z,1261
2013-11-22T00:00:00Z,1250
2013-11-21T00:00:00Z,1379
2013-11-20T00:00:00Z,1311
2013-11-19T00:00:00Z,1425
2013-11-18T00:00:00Z,1177
2013-11-17T00:00:00Z,788
2013-11-16T00:00:00Z,886
2013-11-15T00:00:00Z,1042
2013-11-14T00:00:00Z,1221
2013-11-13T00:00:00Z,1089
2013-11-12T00:00:00Z,1119
2013-11-11T00:00:00Z,1002
2013-11-10T00:00:00Z,1122
2013-11-09T00:00:00Z,1157
2013-11-08T00:00:00Z,1288
2013-11-07T00:00:00Z,1601
2013-11-06T00:00:00Z,1166
2013-11-05T00:00:00Z,1176
2013-11-04T00:00:00Z,1387
2013-11-03T00:00:00Z,1271
2013-11-02T00:00:00Z,851
2013-11-01T00:00:00Z,904
2013-10-31T00:00:00Z,1063
2013-10-30T00:00:00Z,846
2013-10-29T00:00:00Z,728
2013-10-28T00:00:00Z,991
2013-10-27T00:00:00Z,683
2013-10-26T00:00:00Z,872
2013-10-25T00:00:00Z,1045
2013-10-24T00:00:00Z,995
2013-10-23T00:00:00Z,1047
2013-10-22T00:00:00Z,1362
2013-10-21T00:00:00Z,1284
2013-10-20T00:00:00Z,1413
2013-10-19T00:00:00Z,862
2013-10-18T00:00:00Z,909
2013-10-17T00:00:00Z,1017
2013-10-16T00:00:00Z,949
2013-10-15T00:00:00Z,752
2013-10-14T00:00:00Z,1049
2013-10-13T00:00:00Z,821
2013-10-12T00:00:00Z,970
2013-10-11T00:00:00Z,999
2013-10-10T00:00:00Z,1293
2013-10-09T00:00:00Z,1129
2013-10-08T00:00:00Z,805
2013-10-07T00:00:00Z,868
2013-10-06T00:00:00Z,629
2013-10-05T00:00:00Z,761
2013-10-04T00:00:00Z,778
2013-10-03T00:00:00Z,669
2013-10-02T00:00:00Z,777
2013-10-01T00:00:00Z,1219
2013-09-30T00:00:00Z,695
2013-09-29T00:00:00Z,599
2013-09-28T00:00:00Z,851
2013-09-27T00:00:00Z,748
2013-09-26T00:00:00Z,735
2013-09-25T00:00:00Z,706
2013-09-24T00:00:00Z,671
2013-09-23T00:00:00Z,591
2013-09-22T00:00:00Z,484
2013-09-21T00:00:00Z,436
2013-09-20T00:00:00Z,908
2013-09-19T00:00:00Z,676
2013-09-18T00:00:00Z,584
2013-09-17T00:00:00Z,671
2013-09-16T00:00:00Z,749
2013-09-15T00:00:00Z,558
2013-09-14T00:00:00Z,461
2013-09-13T00:00:00Z,626
2013-09-12T00:00:00Z,829
2013-09-11T00:00:00Z,556
2013-09-10T00:00:00Z,787
2013-09-09T00:00:00Z,1187
2013-09-08T00:00:00Z,666
2013-09-07T00:00:00Z,588
2013-09-06T00:00:00Z,861
2013-09-05T00:00:00Z,688
2013-09-04T00:00:00Z,708
2013-09-03T00:00:00Z,687
2013-09-02T00:00:00Z,786
2013-09-01T00:00:00Z,672
2013-08-31T00:00:00Z,697
2013-08-30T00:00:00Z,677
2013-08-29T00:00:00Z,528
2013-08-28T00:00:00Z,593
2013-08-27T00:00:00Z,528
2013-08-26T00:00:00Z,453
2013-08-25T00:00:00Z,458
2013-08-24T00:00:00Z,451
2013-08-23T00:00:00Z,571
2013-08-22T00:00:00Z,739
2013-08-21T00:00:00Z,672
2013-08-20T00:00:00Z,935
2013-08-19T00:00:00Z,1504
2013-08-18T00:00:00Z,697
2013-08-17T00:00:00Z,757
2013-08-16T00:00:00Z,767
2013-08-15T00:00:00Z,714
2013-08-14T00:00:00Z,628
2013-08-13T00:00:00Z,754
2013-08-12T00:00:00Z,647
2013-08-11T00:00:00Z,692
2013-08-10T00:00:00Z,503
2013-08-09T00:00:00Z,743
2013-08-08T00:00:00Z,635
2013-08-07T00:00:00Z,592
2013-08-06T00:00:00Z,492
2013-08-05T00:00:00Z,906
2013-08-04T00:00:00Z,340
2013-08-03T00:00:00Z,1233
2013-08-02T00:00:00Z,436
2013-08-01T00:00:00Z,724
2013-07-31T00:00:00Z,406
2013-07-30T00:00:00Z,475
2013-07-29T00:00:00Z,559
2013-07-28T00:00:00Z,615
2013-07-27T00:00:00Z,516
2013-07-26T00:00:00Z,540
2013-07-25T00:00:00Z,564
2013-07-24T00:00:00Z,700
2013-07-23T00:00:00Z,571
2013-07-22T00:00:00Z,688
2013-07-21T00:00:00Z,630
2013-07-20T00:00:00Z,1101
2013-07-19T00:00:00Z,847
2013-07-18T00:00:00Z,578
2013-07-17T00:00:00Z,628
2013-07-16T00:00:00Z,665
2013-07-15T00:00:00Z,703
2013-07-14T00:00:00Z,602
2013-07-13T00:00:00Z,673
2013-07-12T00:00:00Z,924
2013-07-11T00:00:00Z,819
2013-07-10T00:00:00Z,598
2013-07-09T00:00:00Z,508
2013-07-08T00:00:00Z,483
2013-07-07T00:00:00Z,474
2013-07-06T00:00:00Z,475
2013-07-05T00:00:00Z,720
2013-07-04T00:00:00Z,553
2013-07-03T00:00:00Z,536
2013-07-02T00:00:00Z,554
2013-07-01T00:00:00Z,417
2013-06-30T00:00:00Z,348
2013-06-29T00:00:00Z,350
2013-06-28T00:00:00Z,381
2013-06-27T00:00:00Z,531
2013-06-26T00:00:00Z,848
2013-06-25T00:00:00Z,491
2013-06-24T00:00:00Z,552
2013-06-23T00:00:00Z,443
2013-06-22T00:00:00Z,763
2013-06-21T00:00:00Z,638
2013-06-20T00:00:00Z,437
2013-06-19T00:00:00Z,686
2013-06-18T00:00:00Z,780
2013-06-17T00:00:00Z,717
2013-06-16T00:00:00Z,510
2013-06-15T00:00:00Z,396
2013-06-14T00:00:00Z,854
2013-06-13T00:00:00Z,777
2013-06-12T00:00:00Z,1080
2013-06-11T00:00:00Z,1167
2013-06-10T00:00:00Z,998
2013-06-09T00:00:00Z,1681
2013-06-08T00:00:00Z,3158
2013-06-07T00:00:00Z,1147
2013-06-06T00:00:00Z,1182
2013-06-05T00:00:00Z,1013
2013-06-04T00:00:00Z,959
2013-06-03T00:00:00Z,956
2013-06-02T00:00:00Z,632
2013-06-01T00:00:00Z,1606
2013-05-31T00:00:00Z,829
2013-05-30T00:00:00Z,1021
2013-05-29T00:00:00Z,1051
2013-05-28T00:00:00Z,780
2013-05-27T00:00:00Z,1511
2013-05-26T00:00:00Z,1291
2013-05-25T00:00:00Z,614
2013-05-24T00:00:00Z,756
2013-05-23T00:00:00Z,800
2013-05-22T00:00:00Z,877
2013-05-21T00:00:00Z,895
2013-05-20T00:00:00Z,686
2013-05-19T00:00:00Z,944
2013-05-18T00:00:00Z,1337
2013-05-17T00:00:00Z,739
2013-05-16T00:00:00Z,1924
2013-05-15T00:00:00Z,2020
2013-05-14T00:00:00Z,1744
2013-05-13T00:00:00Z,1602
2013-05-12T00:00:00Z,913
2013-05-11T00:00:00Z,967
2013-05-10T00:00:00Z,1043
2013-05-09T00:00:00Z,915
2013-05-08T00:00:00Z,971
2013-05-07T00:00:00Z,1109
2013-05-06T00:00:00Z,968
2013-05-05T00:00:00Z,1034
2013-05-04T00:00:00Z,689
2013-05-03T00:00:00Z,1231
2013-05-02T00:00:00Z,1037
2013-05-01T00:00:00Z,1264
2013-04-30T00:00:00Z,1136
2013-04-29T00:00:00Z,2514
2013-04-28T00:00:00Z,794
2013-04-27T00:00:00Z,908
2013-04-26T00:00:00Z,1037
2013-04-25T00:00:00Z,1260
2013-04-24T00:00:00Z,1146
2013-04-23T00:00:00Z,1034
2013-04-22T00:00:00Z,1111
2013-04-21T00:00:00Z,786
2013-04-20T00:00:00Z,1131
2013-04-19T00:00:00Z,1680
2013-04-18T00:00:00Z,1426
2013-04-17T00:00:00Z,1315
2013-04-16T00:00:00Z,2092
2013-04-15T00:00:00Z,1100
2013-04-14T00:00:00Z,637
2013-04-13T00:00:00Z,764
2013-04-12T00:00:00Z,1313
2013-04-11T00:00:00Z,2566
2013-04-10T00:00:00Z,3524
2013-04-09T00:00:00Z,1987
2013-04-08T00:00:00Z,1632
2013-04-07T00:00:00Z,1041
2013-04-06T00:00:00Z,1020
2013-04-05T00:00:00Z,1290
2013-04-04T00:00:00Z,1761
2013-04-03T00:00:00Z,1521
2013-04-02T00:00:00Z,1484
2013-04-01T00:00:00Z,1130
2013-03-31T00:00:00Z,717
2013-03-30T00:00:00Z,960
2013-03-29T00:00:00Z,1049
2013-03-28T00:00:00Z,1243
2013-03-27T00:00:00Z,1156
2013-03-26T00:00:00Z,915
2013-03-25T00:00:00Z,830
2013-03-24T00:00:00Z,738
2013-03-23T00:00:00Z,872
2013-03-22T00:00:00Z,1209
2013-03-21T00:00:00Z,1168
2013-03-20T00:00:00Z,1002
2013-03-19T00:00:00Z,899
2013-03-18T00:00:00Z,771
2013-03-17T00:00:00Z,512
2013-03-16T00:00:00Z,555
2013-03-15T00:00:00Z,859
