date,timestamp_utc,Exchange Inflow (Top10)
2026-01-05,2026-01-05T00:00:00Z,572447490.113626
2026-01-06,2026-01-06T00:00:00Z,813736811.5386031
2026-01-07,2026-01-07T00:00:00Z,542258199.503145
2026-01-08,2026-01-08T00:00:00Z,2733103148.8793964
2026-01-09,2026-01-09T00:00:00Z,2268784124.685007
2026-01-10,2026-01-10T00:00:00Z,985704220.173253
2026-01-11,2026-01-11T00:00:00Z,372249292.156608
2026-01-12,2026-01-12T00:00:00Z,782052722.722158
2026-01-13,2026-01-13T00:00:00Z,911008484.418454
2026-01-14,2026-01-14T00:00:00Z,1015260840.591558
2026-01-15,2026-01-15T00:00:00Z,1013224736.116417
2026-01-16,2026-01-16T00:00:00Z,819975128.113802
2026-01-17,2026-01-17T00:00:00Z,450306793.989191
2026-01-18,2026-01-18T00:00:00Z,331238142.058841
2026-01-19,2026-01-19T00:00:00Z,885731753.8579841
2026-01-20,2026-01-20T00:00:00Z,3139453274.9933844
2026-01-21,2026-01-21T00:00:00Z,1405930054.632786
2026-01-22,2026-01-22T00:00:00Z,3167883794.3415155
2026-01-23,2026-01-23T00:00:00Z,943044696.235234
2026-01-24,2026-01-24T00:00:00Z,643682477.441767
2026-01-25,2026-01-25T00:00:00Z,576085795.239959
2026-01-26,2026-01-26T00:00:00Z,692013563.475728
2026-01-27,2026-01-27T00:00:00Z,681293217.162943
2026-01-28,2026-01-28T00:00:00Z,913570613.437701
2026-01-29,2026-01-29T00:00:00Z,885467424.7521979
2026-01-30,2026-01-30T00:00:00Z,842222455.842928
2026-01-31,2026-01-31T00:00:00Z,1316065777.6102238
2026-02-01,2026-02-01T00:00:00Z,625503709.073813
2026-02-02,2026-02-02T00:00:00Z,1107953359.1923158
2026-02-03,2026-02-03T00:00:00Z,1555658766.37352
2026-02-04,2026-02-04T00:00:00Z,2222133568.138976
2026-02-05,2026-02-05T00:00:00Z,1768474328.222053
2026-02-06,2026-02-06T00:00:00Z,5434809117.896242
2026-02-07,2026-02-07T00:00:00Z,2430729077.2431407
2026-02-08,2026-02-08T00:00:00Z,680091603.548129
2026-02-09,2026-02-09T00:00:00Z,1703492745.7049985
2026-02-10,2026-02-10T00:00:00Z,864664030.316711
2026-02-11,2026-02-11T00:00:00Z,737488810.3711901
2026-02-12,2026-02-12T00:00:00Z,559702983.751046
2026-02-13,2026-02-13T00:00:00Z,755214876.3025839
2026-02-14,2026-02-14T00:00:00Z,698143506.638038
2026-02-15,2026-02-15T00:00:00Z,916363779.849748
2026-02-16,2026-02-16T00:00:00Z,575349880.4550589
2026-02-17,2026-02-17T00:00:00Z,490210780.14164096
2026-02-18,2026-02-18T00:00:00Z,1216436968.337616
2026-02-19,2026-02-19T00:00:00Z,725148350.3533851
2026-02-20,2026-02-20T00:00:00Z,3276202940.357677
2026-02-21,2026-02-21T00:00:00Z,1441021143.164413
2026-02-22,2026-02-22T00:00:00Z,1035044519.780126
2026-02-23,2026-02-23T00:00:00Z,822529933.563342
2026-02-24,2026-02-24T00:00:00Z,785769127.6206231
2026-02-25,2026-02-25T00:00:00Z,726923243.3643169
2026-02-26,2026-02-26T00:00:00Z,757164405.9945121
2026-02-27,2026-02-27T00:00:00Z,660138598.6045178
2026-02-28,2026-02-28T00:00:00Z,1195400021.4715142
2026-03-01,2026-03-01T00:00:00Z,609470173.7119601
2026-03-02,2026-03-02T00:00:00Z,782882592.720677
2026-03-03,2026-03-03T00:00:00Z,776061153.4029629
2026-03-04,2026-03-04T00:00:00Z,896069568.5315051
2026-03-05,2026-03-05T00:00:00Z,3268725814.975214
2026-03-06,2026-03-06T00:00:00Z,1454727013.492615
2026-03-07,2026-03-07T00:00:00Z,649724420.532451
2026-03-08,2026-03-08T00:00:00Z,592886495.15109
2026-03-09,2026-03-09T00:00:00Z,735341272.8834171
2026-03-10,2026-03-10T00:00:00Z,1240387196.836228
2026-03-11,2026-03-11T00:00:00Z,1068947201.1303948
2026-03-12,2026-03-12T00:00:00Z,754378694.7461549
2026-03-13,2026-03-13T00:00:00Z,710521692.228308
2026-03-14,2026-03-14T00:00:00Z,542272169.88966
2026-03-15,2026-03-15T00:00:00Z,645015116.6913741
2026-03-16,2026-03-16T00:00:00Z,925583595.675746
2026-03-17,2026-03-17T00:00:00Z,3241910677.584772
2026-03-18,2026-03-18T00:00:00Z,2788921899.9972744
2026-03-19,2026-03-19T00:00:00Z,707576858.5724001
2026-03-20,2026-03-20T00:00:00Z,1783606322.438424
2026-03-21,2026-03-21T00:00:00Z,2058770521.864937
2026-03-22,2026-03-22T00:00:00Z,378520334.393589
2026-03-23,2026-03-23T00:00:00Z,653852236.0021861
2026-03-24,2026-03-24T00:00:00Z,775738540.7068621
2026-03-25,2026-03-25T00:00:00Z,731482954.7528371
2026-03-26,2026-03-26T00:00:00Z,759250809.2783769
2026-03-27,2026-03-27T00:00:00Z,884102186.1532531
2026-03-28,2026-03-28T00:00:00Z,854982815.2704
2026-03-29,2026-03-29T00:00:00Z,515832883.83954006
2026-03-30,2026-03-30T00:00:00Z,739615669.832792
2026-03-31,2026-03-31T00:00:00Z,778592752.923971
2026-04-01,2026-04-01T00:00:00Z,752840703.3322561
2026-04-02,2026-04-02T00:00:00Z,1111787713.9196322
2026-04-03,2026-04-03T00:00:00Z,922760108.846161
2026-04-04,2026-04-04T00:00:00Z,491767719.09606
2026-04-05,2026-04-05T00:00:00Z,391941409.53657895
2026-04-06,2026-04-06T00:00:00Z,627789002.231026
2026-04-07,2026-04-07T00:00:00Z,1566348932.867383
2026-04-08,2026-04-08T00:00:00Z,727860201.777838
2026-04-09,2026-04-09T00:00:00Z,1827703.111945
