date,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2024-03-02,45323.41918257,511635.26777097,12627775.62745565,84057065.15690923,342857162.1761834,1460571221.872928,4848342735.367813,30218903342.509872
2024-03-03,54710.61364278,566966.50735619,14177300.25464251,88971788.443243,341152686.2990269,1327021126.6506312,4648207209.622425,33092572584.506107
2024-03-04,45755.72888355,324446.80065884,10407695.63191204,92634320.98316889,440961802.8011177,1985563177.0361607,7761249086.42869,69868784170.32774
2024-03-05,43519.11340259,666775.12474177,14724755.02973218,121699039.20632024,596001567.7995795,2479314969.5012693,9987403603.89756,97070453820.63628
2024-03-06,43622.79867544,578513.72340666,12084500.05320315,99736344.71787325,452774482.6483147,2011405344.3550649,8605296989.831177,82371118685.13864
2024-03-07,39025.14695057,982193.71678463,18201967.15546788,110679657.7166417,449788312.22938746,2028836101.916273,7608875415.402672,72959531143.79626
2024-03-08,47352.84249363,650349.01986319,12426994.97209268,96454636.14880328,395000956.4717353,1716698530.4359305,7218348324.09396,72007785978.58559
2024-03-09,49522.00720825,546124.86323142,14485560.54412444,144833176.9928629,374983993.7043448,1427876463.016759,5358997496.157282,38969554552.701935
2024-03-10,52258.11624132,674079.51123528,12648357.26492369,92113258.29871312,351792199.2163364,1422689081.4606566,5360732047.686722,42901532258.26119
2024-03-11,41989.01256813,553586.35108003,20940026.15537777,116872463.90327272,465699527.9769676,2068133779.441877,8170233331.026453,86126537129.85583
2024-03-12,32719.02172167,506924.4296845,17316591.74872309,104858946.53151226,457806921.0764194,1909874352.923795,7383481767.00455,88981370024.22136
2024-03-13,38896.25026013,946222.58985794,15851143.93642367,112980891.2973286,483295767.05726486,2027249838.46235,8201994483.121928,107582876421.90912
2024-03-14,36614.75485259,418966.06671765,15648392.58367633,144070672.0481565,437192530.6822249,1951510610.158775,9748562381.014462,79622348225.84085
2024-03-15,49276.54698156,315284.28685621,10226731.99149985,101462349.05852,427731345.471902,1878563746.172256,7794794964.747849,69034505535.70044
2024-03-16,42807.28948685,699340.27398266,16331854.04977146,102877099.46189052,349731615.4318734,1461717024.2465043,5794962748.297175,35455423798.119896
2024-03-17,56202.96487486,749486.56902515,16257926.29785603,90013884.90826064,339141593.96466243,1368418121.7682548,5702356109.497833,38383552512.06097
2024-03-18,50225.2115579,599645.92685461,12129089.09718353,90316486.74550986,335959403.3432214,1471995966.940197,6221455327.440712,56945895147.31601
2024-03-19,43871.76546057,580035.33133305,14607968.61883661,101611372.02915636,417575254.20788807,1867315712.355548,8415984772.373188,59861914573.83027
2024-03-20,47952.26294568,646079.80405485,14427241.15773029,101194709.53911714,393943723.68244153,1660030650.5852673,8493636165.932793,59899830895.96679
2024-03-21,35118.79118308,537054.23980207,9168609.49743895,82689847.08779427,319885416.9171065,1369776121.7616622,7871783017.455185,48325871807.59313
2024-03-22,31388.58310521,521738.37737654,13160130.18574187,93087770.4816942,335959676.0509568,1428650625.1176524,5738389434.444357,49077324699.95599
2024-03-23,63023.50345059,808326.73486316,17264315.90563809,92023359.17405386,291858127.42053026,1229519493.2349186,4384239739.739352,40102210379.42411
2024-03-24,68243.3146302,644860.8520316,21128734.61259652,94243135.47598456,265650457.92832133,1177363123.8860478,4014283347.381201,27874114838.555897
2024-03-25,52379.73539197,352756.66344282,12191801.42527846,92660471.7939539,342268577.50330704,1563129968.1322322,6506822373.151495,77264488419.02736
2024-03-26,38084.41708356,310670.31006909,10323000.0515315,89116997.51759195,386084936.5542544,1623628444.0451934,6431026622.605913,73115757717.0636
2024-03-27,37477.01687601,403538.79400206,11102622.73236429,95254466.4029622,345001554.9945671,1476754229.7228155,6316976955.648023,60429556649.31195
2024-03-28,45866.13561799,727847.79013551,12377811.06434892,106777728.1818181,377516269.6107127,1597714945.755926,7204136205.811783,59313616226.57308
2024-03-29,40567.03733192,634461.85080483,10348831.47131968,95362386.79879974,345022995.4537325,1417642301.2893035,5503018317.42314,57136114260.87645
2024-03-30,50665.54327691,817685.06751626,11819971.12339701,83484757.94587056,313244962.83728915,1157969606.9269726,4257738631.568577,30573207919.87642
2024-03-31,45495.82193486,336296.07268235,8807049.67762108,64828912.85107159,266410336.43690443,1029747043.2047392,3837186218.790285,26878408595.57101
2024-04-01,42271.9370069,415816.36154053,14204298.93537599,95440681.23228,336890612.0910672,1498928125.8602424,6412304642.939466,79318869708.59438
2024-04-02,59586.29059142,439996.2436513,15510296.03390722,98816161.21597978,351175089.49373496,1473273146.8399615,6496336270.299906,63577699772.3081
2024-04-03,49052.42472077,506547.66279167,14426268.78700113,91319589.57492042,316190639.00986934,1460422120.3512523,6137154374.758431,52008091617.51189
2024-04-04,44445.04289149,613870.90379906,15849294.81126765,100130066.41592428,357426530.63244265,1458949349.5440686,7190851734.93839,48820478757.59579
2024-04-05,66808.61048849,676355.38717476,15674748.97167028,98105673.47384644,333914436.0460587,1411250282.030302,6261801883.730626,56806802289.89806
2024-04-06,136734.72696968,725927.27884412,11944150.07722268,88100875.2631788,304699492.6929206,1266628789.247038,4414030335.008058,34566890568.73819
2024-04-07,115074.72062941,770740.06069708,10692559.28357825,80567217.48214144,322016394.61841434,1220121133.004253,4458809105.948729,32358221548.975807
2024-04-08,79035.01290977,563439.1455865,11333432.52773934,91112027.45740075,382125743.5269016,1645901782.5514443,6405750889.211234,61602373028.77848
2024-04-09,56704.73806394,823635.86377099,11767914.67334212,88832656.29329427,397577251.74416107,1469224475.9987545,5588589848.156078,51028900929.99253
2024-04-10,61757.8602159,762597.25855602,10481904.95184133,95442387.13722809,371428519.4012724,1364456290.123488,5128059106.470663,46482282989.749374
2024-04-11,56148.42790186,914513.67362101,7542792.44736718,81066641.79621233,357833731.2757439,1271114080.244069,5002239507.014901,50659772797.39442
2024-04-12,50580.83609652,402668.63375008,8754642.35792613,93166399.2469116,442204793.67556685,1580438013.0588007,5818339725.120595,47129537631.00393
2024-04-13,57606.05537007,1072309.01929366,9918258.07794453,92066702.1287034,403648660.99179953,1434662140.243257,5176776197.012165,34963964224.33355
2024-04-14,54193.13079202,848284.55109523,10330400.98879667,81310610.16970727,333121859.21698314,1256233218.3163483,4476004811.185777,36906161467.84126
2024-04-15,42813.83723184,605544.70556213,10120175.41006349,90121521.88907756,350867680.2637114,1358180051.624111,5555566297.256714,53561059496.57806
2024-04-16,57385.30556419,542140.05542461,13325263.40587667,103422836.0579149,407643462.3291017,1556205824.4890044,5999651520.887355,56565964700.81492
2024-04-17,39193.91492635,300560.1612151,8956193.77961528,79485182.07610625,348844119.1372193,1281000251.677005,5318421603.736986,54835110664.47797
2024-04-18,49927.15470684,606472.66480979,10028586.32602541,87249673.6665995,354604669.7820521,1346311823.4027865,5532722519.8254175,54395707620.45408
2024-04-19,61051.4190146,400351.18104666,10685108.84013727,109451499.85110568,453177583.8667437,1569541616.4399512,6141587084.296266,43418222851.56185
2024-04-20,24487.43427913,42792.31294751,8874485.62264025,157688922.66827473,519777845.6104111,1098789664.5598378,2814212657.905601,20115496444.08768
2024-04-21,46861.82838813,361858.8791801,10724662.80960082,116753487.21274692,445382246.5332716,1062885565.7583373,2732388488.413262,26688540805.781403
2024-04-22,46352.71587594,507668.97997322,11110739.67339685,116451823.03363366,488700188.3480704,1227051373.7944176,3900911964.379417,40129932249.749886
2024-04-23,22322.40114243,44250.39673507,11677291.55983722,189907265.5912321,671917380.308344,1112265901.4311316,3282065993.863113,43505970363.848816
2024-04-24,44415.23616801,464604.22500012,13541757.69567303,125759537.5132577,534422247.5885011,1453400962.1537333,4659601273.770354,44791206064.82728
2024-04-25,52870.23887155,724752.54355197,14557743.28648177,94978394.07133968,372878359.8809748,1314339286.6893344,4495158301.69631,33111432307.370865
2024-04-26,48432.53175642,514211.6332225,11348799.55703422,90474007.7662541,394232500.82729,1409914826.4786134,4902348410.00618,43511704957.64361
2024-04-27,47990.07986663,556466.2159024,14304913.75351469,89084642.28566448,313468893.59600383,1080235960.5220468,4041886153.098042,29541434778.518635
2024-04-28,38379.62379112,817915.17169987,13855994.28364513,78143995.0473694,327070531.30648816,1079615318.8754258,3661518895.5961447,30729085927.164104
2024-04-29,33196.24383662,547176.92769948,12056019.02351007,106035835.6608286,347917602.1539583,1382976518.2501698,4645781492.498138,41866164704.07825
2024-04-30,36916.46596496,644080.24287364,12655873.97192839,105404373.85413612,443396139.58356106,1538671584.3865864,5627019683.7200165,50865013756.18413
2024-05-01,23955.95996546,542280.99645835,13292152.64373853,130365147.09528176,414171762.9742444,1438100861.0307758,5445964035.27755,44200375655.159065
2024-05-02,27752.59826693,707016.36885468,15402749.51225608,131865099.92801753,461300516.9675231,1296325257.7521698,5059411663.473361,36111698147.46322
2024-05-03,25205.94624519,691349.21936514,13266184.55792086,105398021.46928428,342627948.0571312,1314027683.489514,4564977704.967777,35615984075.87032
2024-05-04,21907.19372025,509324.4156852,14071651.14458243,130872214.88639382,347653070.3867102,1017761514.8633316,3691205442.9077024,23506339387.450813
2024-05-05,25149.41946192,390033.09248874,13966502.45079294,148226672.29804286,323370333.7854253,995999703.8723782,2987075629.4383707,23800762959.50416
2024-05-06,25328.29791273,349588.51261355,12587473.3922609,114237799.08281323,353284306.9939685,1174975724.017678,4491406887.182839,36819511358.47691
2024-05-07,27164.66628821,354571.55545117,13357081.15489725,107212138.4010038,324150703.6277506,1289172588.1611464,4336568048.037628,38328631363.5101
2024-05-08,27260.47191393,508544.39850816,12371007.12285467,102631908.3506811,303903705.5514076,1214849404.7046635,4099801403.48703,35731372435.280846
2024-05-09,29619.78049181,472985.53796476,13358849.01670908,105053649.66972134,340653084.6297896,1231028275.0498545,4166825746.585313,37319211944.932686
2024-05-10,23413.11702199,362834.59773923,14106489.09875012,155617606.8026337,332205424.942059,1176085866.037568,3865501411.152449,38370145645.69263
2024-05-11,20413.73437622,877454.1962362,16381311.21869766,153660032.97384554,348298644.3103639,969596825.0298256,3114855453.0034366,21816889694.97177
2024-05-12,18638.76985408,696534.9315759,13989857.08794927,136101444.786927,259177908.13514805,811204617.3484079,2808283170.8253646,26153686506.05862
2024-05-13,20090.03204523,535349.0734955,20589332.48213523,142585267.8124222,336850369.540379,1177870119.8916397,4459080732.089304,41996760072.436806
2024-05-14,20346.65092001,1063202.21943525,13820098.92796225,147932980.0115605,264222294.6771731,1126417907.8431177,4262916897.702882,37078265786.43007
2024-05-15,28296.08203492,945090.75840137,13928233.94103872,118230514.10359208,333216678.6017124,1588552243.540238,5294973901.441426,45939928396.50029
2024-05-16,25019.10163323,1111247.96669428,13523903.7263741,138405987.7567187,326602337.1431271,1345556552.000841,4797646234.050785,51533083910.68863
2024-05-17,28107.23160444,534452.96717128,16702870.00454155,151893878.16334084,306442191.2854481,1319123982.4675891,4283320468.052428,49156497570.96386
2024-05-18,27047.86449363,424574.09413125,13525340.46345802,115147885.72228298,257905138.70838112,1056809995.0851568,3376805334.8570747,30762668575.697964
2024-05-19,31056.92044121,911262.51462761,14520259.58874647,122347088.94462226,233834812.7038994,881174051.0292728,3245174169.262796,31691838049.888508
2024-05-20,47321.45030581,831164.08447965,14530692.41086932,124821582.75278106,303463773.0415131,1363630396.0848346,4920443921.335125,47893576654.3914
2024-05-21,26765.09366371,519238.02178992,14322514.6151217,129172405.25149706,358947268.8792327,1640358841.8931532,5831073314.300336,61447527650.5786
2024-05-22,30919.88799024,535971.4859305,19027576.45770658,128947418.97695424,292853027.29887825,1281955633.198696,4845665311.698764,46949070375.56497
2024-05-23,40919.55038361,643636.49117507,19780725.7564463,135133325.8281168,358817848.99401087,1308348857.7310069,5395474630.759807,37350671775.80696
2024-05-24,31787.30262294,756355.9087957,16208249.25165926,126895024.24435264,330894864.0282925,1154181956.5825496,4796893446.983226,37109746599.71446
2024-05-25,27124.00318284,809386.63611333,15376773.39576384,147372218.23279923,316115098.21914625,980060968.7627743,3418323342.910659,20088610953.455185
2024-05-26,26914.32895934,860911.67200145,16586332.84003689,138566835.67973864,261776526.77081475,854802952.2065078,2908427287.178041,31015989397.17068
2024-05-27,25391.15348452,501135.3080975,12428318.39983245,111064222.87079234,287478516.07848966,1137334185.2102292,3870649373.537588,34306887223.62136
2024-05-28,25498.41715685,565002.02284282,14966012.14135114,119477272.38266689,297178729.95264643,1157379870.3470724,4139333524.55788,64627091909.49764
2024-05-29,25730.05943285,411489.66155038,14376473.47963689,139021991.89416662,338769247.4277974,1125569485.8522718,4121208832.1578193,42964301630.87019
2024-05-30,36499.74925691,400720.54678114,11704888.82516963,110706335.21002334,345276510.5033295,1339017641.3446202,4497909922.985988,42405022848.616135
2024-05-31,28967.02183443,401010.21342542,14955768.18190421,149391846.8544219,395233035.9198301,1414940066.7886193,4757556177.111656,51038132371.35475
2024-06-01,20781.34921703,387905.99077988,16023170.34859257,153950618.50402328,286273229.9371113,1169000482.586766,3634102209.1550407,24083847989.1247
2024-06-02,23277.60665375,439251.25531967,14678458.99701321,143024857.61776525,279089267.84374124,1085926380.2846634,2741888119.379511,35248962168.31454
2024-06-03,23719.80624798,561626.85179706,16195258.53709325,142687298.07257938,356891282.31191635,1560986624.2857902,4394170890.167542,56199431135.41608
2024-06-04,31852.25242618,366049.46552673,12940389.32639142,121662806.51605256,348179974.2702522,1482159984.7609265,4603146716.31004,53230509633.56516
2024-06-05,35152.83471312,398858.12544398,11510769.09306162,110163920.56097583,337185048.6820295,1339348751.2918184,4734348084.962162,64411081588.72604
2024-06-06,30808.72885269,289280.70045587,14635231.31633942,135778363.32308337,336632191.084003,1333786570.1516511,4412804981.452921,48802274261.28008
2024-06-07,41032.0635845,210284.97747417,5832513.01854415,153758182.96730256,225935103.0609072,1069162946.2105438,3760312630.8362327,42807321230.71024
2024-06-08,71641.44952543,490431.20256382,11940279.59791971,164033897.5274861,299461277.8487291,1117815627.7664356,3663859795.804977,30073659607.495907
2024-06-09,46289.41038984,651819.30830076,15856948.36664047,147170064.56028035,289101499.9365114,925933297.9779962,2862284550.045156,24521118792.72148
2024-06-10,27525.1454951,326827.51607492,16229204.9924682,161623050.1768036,343141861.5095114,1149512304.8642368,4139656922.238015,41458175823.933205
2024-06-11,24203.00091183,356655.81980245,12342346.82864709,135451285.15151012,287436200.72845167,1199786690.3514173,4975248385.773068,49185496723.58826
2024-06-12,25188.18867243,388281.73828255,16140743.92277154,150652355.77635384,299793794.29450274,1411105852.7904837,4388636922.851741,39847445236.94965
2024-06-13,20136.91032698,333479.84676171,16517619.70405969,156308635.4362502,308978655.1671722,1239522263.6454575,4012391158.711796,33288412757.672928
2024-06-14,19443.51079675,271899.54390563,15265691.27264909,120514378.41766256,306366699.0177652,1116423678.1538312,4448295659.67866,42458532637.14128
2024-06-15,17305.1332761,321940.78682415,16085649.20721781,98585404.73023658,475035292.9017989,883499472.6376321,3204686105.8457727,26693940786.853703
2024-06-16,24563.43779448,578438.33368161,25190462.68368681,141186346.18927142,247495858.8792869,834314403.863214,2663291984.5383143,26282162214.03189
2024-06-17,24812.6746553,548879.46930076,18567091.94342379,127338353.16529104,274623950.4353935,1058636388.1666096,4224985661.6552896,44449005165.94464
2024-06-18,24299.30135191,491587.87966934,18386773.16564769,145706016.8461772,343927899.56704694,1226285463.529496,4612021505.561317,47119743939.16709
2024-06-19,22374.53912766,465341.4139485,16438665.22221291,128692385.61869135,260021024.0687964,1022039365.9191924,3829397317.074042,34468269903.31124
2024-06-20,21569.51414933,456792.90131125,16398642.33752889,117534627.90391706,256284800.754056,1055387188.1151264,4431267321.941403,35113350404.95538
2024-06-21,21473.1925952,773009.87867747,14896279.17894386,125034749.29515652,279765833.5657732,1123536119.5970793,4251523480.910303,38486771382.02759
2024-06-22,24047.18902613,931625.15790231,17288570.91444629,119668071.12007384,231242252.01256004,907370651.3485234,2944934751.9267435,18873612657.859886
2024-06-23,19892.91384191,770293.53956691,12521006.05583213,95180917.23420304,201375580.05203912,767802841.6544306,2800244488.4080024,18806596583.322964
2024-06-24,27432.80136284,882371.54807156,15468373.20760373,104975050.33559597,434296330.2370371,1325213972.3165832,5414077295.906,49382667395.83975
2024-06-25,19620.72082382,586814.91435161,15525209.42030624,114065307.79121116,262507449.55249503,1220552965.1760004,4886098443.356182,31744236661.35862
2024-06-26,22557.42030865,878216.96514698,14016907.78271586,89883390.07331558,248616228.21892083,1212123071.651796,4824442124.643942,37511034994.75526
2024-06-27,24567.39881131,950225.81695771,18743633.56766295,88286234.71568911,257351748.13756216,1146829371.8863094,4382224032.383431,69557391425.27983
2024-06-28,20493.55282875,874945.07169977,15622448.5382148,93861587.36765914,257100668.63076288,1267733763.0378077,4950993035.882979,40526982918.61635
2024-06-29,21960.56466134,1160376.8094068,21170641.5608689,82943861.27507392,197500122.2534259,1129368168.2211394,3161431690.8885293,22972153091.47817
2024-06-30,34047.20368807,736562.44756407,13757184.09662243,95337390.29511176,220239308.9602613,909816818.9847496,2974902978.0572486,18745880519.05514
2024-07-01,21603.0039953,983311.82420829,14721278.94989632,95825794.24600472,271173412.610943,1270444833.690704,4707119284.618895,35574815875.15654
2024-07-02,54511.13278617,849276.90637106,17958724.09528701,114519309.89879332,287863709.8221749,1275728927.871328,4587926695.893149,33320477896.30628
2024-07-03,30316.36262466,819785.33622012,20868463.55048709,100463237.63516743,256650900.4778349,1190026192.2936754,4385800032.160599,38743288561.03941
2024-07-04,28932.38753687,656445.43153099,16733398.86952961,113562828.89591262,317475749.4842158,1409006726.5845578,4706543122.946067,44536065487.708015
2024-07-05,30416.10775372,591401.51261613,14780351.57406167,95263175.00488351,271531759.7465438,1450186208.792126,5862843203.239013,47190816288.686
2024-07-06,42295.45478628,835817.50722998,20324053.29013041,129854873.12004589,213727283.6988231,1020654677.0907782,3475109134.5397496,25850749651.45657
2024-07-07,49656.14240554,913022.82546997,17629115.28842756,87323800.08321796,178992259.5456413,816193037.7263576,2949317404.118362,26444708072.886456
2024-07-08,38276.8142538,1335003.12367837,17239432.2564697,92642380.54702003,270082016.14521754,1096777459.7490585,4520710388.200458,46689912350.20523
2024-07-09,48329.58633256,838201.49534646,18696196.45596385,88576832.74466144,267656814.7999113,1051188032.209671,4319651646.682864,41578369335.48518
2024-07-10,26356.44614192,697527.9789575,17320689.06765601,120619674.3545096,235988256.12734145,1131819581.4554718,4562323580.984248,43028792349.63223
2024-07-11,30887.18315271,1351946.8594819,15231641.35326957,93297072.36083564,234194111.11202824,1369438131.1861956,4563556735.435685,39889623002.128746
2024-07-12,28953.37135513,738270.51310546,22701709.92055473,96378920.19631796,227393780.8323772,1082123105.5835102,4357090143.291794,36612827493.38306
2024-07-13,21026.03099691,729240.76940251,21219074.38330041,118343494.95885754,194927623.6866409,857597803.207405,3648528148.684974,26622184050.998257
2024-07-14,64911.20046148,1342156.60266639,21494470.94441602,105713210.6887644,243538701.3889347,900767051.2805128,3132980527.77616,28339971150.66378
2024-07-15,45245.0782977,1005086.12069255,18352105.03721439,104023039.25716048,302975516.46647805,1562769374.7889967,5011375256.580935,52772779843.956894
2024-07-16,31543.32724903,993278.84047823,15736507.40830243,89490145.50956015,274297337.36034626,1297358650.8854585,4958459680.279744,66047817681.744125
2024-07-17,32702.61159535,763104.41926204,19783540.46749784,112475959.66659608,276682319.558633,1248556269.3722005,4703008516.994796,47584108712.40002
2024-07-18,38776.06726019,972003.66478219,15199404.41602384,80393733.90587938,247948325.31566465,1363096587.8184335,4251828316.979346,28274136726.5673
2024-07-19,59075.69207032,773904.40016452,13944429.14979812,133644942.47195812,262946578.6572041,1221345275.244958,4820975789.861276,43937317533.30146
2024-07-20,76047.37498036,1246403.68961383,19116449.35415741,94835575.10020196,201614018.19163752,986984846.561235,3591722615.989515,32563048252.12463
2024-07-21,68038.71077612,1809009.95631378,17568812.48126279,73662701.05974922,189763169.1036942,852159575.9200635,3178865269.657118,27342280052.112835
2024-07-22,51406.98840342,1299320.48955447,22417014.77563427,108066399.30408002,264431782.0899922,1169937824.092932,4664458172.611841,48790617844.57861
2024-07-23,55457.48912252,1308135.1722829,19638999.47706831,103854444.23203084,252858360.3881102,1143699572.2415984,4994819769.747322,58211052232.43879
2024-07-24,40753.85393036,1311643.4232915,14767021.48129634,98045997.89398874,235980540.31216723,1130286282.572893,4402008969.394767,43310916310.47731
2024-07-25,51297.63334609,1483066.62542109,16503997.31455453,91459383.1216775,260881745.9925088,1245709341.655435,4090093720.946414,42895834478.10193
2024-07-26,51232.48664588,1743804.00063657,12611622.04590503,75510955.38204102,236592241.260893,1134265923.253806,4593640038.4655285,34361349747.0153
2024-07-27,242314.88703791,1164160.51801027,12492949.26619627,72132360.97108391,220837442.1548549,1105753268.9581463,4249005813.130893,33787550976.414227
2024-07-28,63473.39410102,1264705.30653607,15420827.23296818,83296338.48112004,177324503.24495578,919537019.890397,3306224133.357083,20953620019.76693
2024-07-29,74775.32982715,1255952.85170771,21718202.49909904,106830223.4873449,287147127.209277,1261088641.900305,5184463867.33676,54513019746.5075
2024-07-30,57230.32132989,1044608.3459914,17128506.23737039,73880618.52119826,264147729.4214272,1079412441.4461322,4753834975.282985,58258052240.38237
2024-07-31,57795.59178669,966515.47450018,15640955.33031353,85841276.02982906,274419871.2786253,1209216111.1654358,4599650324.601316,59686967100.261406
2024-08-01,84775.52100465,865704.67800261,15840255.94846361,85683910.68046184,268706100.9681915,1297151458.1017811,4814266885.908133,43914601529.77748
2024-08-02,76680.9999669,832129.89338539,13585332.45022473,91163305.47281398,231896253.5360398,1199904812.920184,4686496377.018176,65343932138.57818
2024-08-03,62554.55667338,781357.19970004,17004335.07408673,87783429.62815012,230239628.60773137,1050418204.460968,3737884292.665093,23522450516.396584
2024-08-04,85668.56141569,888975.5324521,16262013.57601199,85986926.53282557,265194363.77337417,969418082.0159636,3745041936.634925,30255063122.033543
2024-08-05,107554.00803361,937217.57444283,14620482.84187988,85438893.36945206,326888526.45269805,1875651408.7686584,7241554230.494302,63335605596.98943
2024-08-06,42836.94687695,1341734.38639227,15528710.23600984,76276199.28978519,232679463.7094492,1288838014.2532818,5022096346.522946,48056551559.59324
2024-08-07,50842.99128698,728281.05859056,14961300.77999508,78667073.80895033,222689646.6540755,1193525515.3573186,4524441459.843563,46768303485.13638
2024-08-08,57790.61099831,773104.78221584,12162797.75925698,80292711.8026021,258839896.5666871,1147147827.4269748,4784775350.744361,43630533403.7319
2024-08-09,59638.13763859,625893.11071957,12030670.96857528,72741483.37012842,273551989.7249499,1069363041.1871768,4806240709.919421,47895429892.14591
2024-08-10,63554.01761587,919673.46805221,12247200.04391807,69344629.58760267,186487164.6845784,989797719.3954146,3330318736.307906,27344131808.82717
2024-08-11,91193.35802848,1574232.96067627,16505757.43159431,65851917.49307314,161419115.07818308,774276947.4492865,2849370410.344099,31301345629.89777
2024-08-12,67022.37806191,986413.92395902,16020292.4827119,73262001.27596407,223162109.63478675,1014855189.4251856,4105273861.807388,43841466205.19187
2024-08-13,107058.79869611,1045786.08044851,13777982.8034427,73579203.03271808,239506051.0248557,1053613613.0233834,4405518365.285002,47741490460.872696
2024-08-14,85472.40474417,663446.34344008,12945918.72607581,76665145.4939603,234810153.87636825,1129366585.1392446,4611478134.940572,49317937675.82911
2024-08-15,67807.25131727,999764.39554117,22518653.83988556,73040447.7082805,237547908.48251185,1117153617.8639812,4784302117.188421,35485157439.39694
2024-08-16,60771.25884628,822358.5005999,16554647.63758721,87482550.56298894,232594514.4268188,1121028505.7821336,4539966348.362728,35029261500.41682
2024-08-17,58824.19683764,961094.74425371,17835788.09582025,64258226.8038212,223446607.7591197,1162699800.2017312,3159011307.282784,19371077270.966293
2024-08-18,52287.3657526,1044158.54350909,21921813.92970587,62770403.67433647,158870706.5298769,801578255.2465267,2919348713.875473,22968295538.815903
2024-08-19,52185.33663182,775259.44910769,17352482.60571426,72198418.81725818,215088394.11844704,1098056682.6916623,4185711232.304264,44273345303.71504
2024-08-20,65489.1615242,921852.35690904,18476862.3917877,75359452.62242518,232921242.987962,1172788498.2547314,4701651085.183249,43521343205.327545
2024-08-21,61361.05735056,918032.39950413,17447650.93451141,82734412.7115114,242390775.7378429,1150168721.4608529,4226602849.146404,41129389971.89982
2024-08-22,45803.96168347,1147048.62610521,19017306.30841933,87386233.51307814,325142588.5495407,1156753164.636575,4277412430.242253,40561312071.88252
2024-08-23,65279.63713032,1355002.30354674,17491069.81056787,83312985.30928801,254697993.4474001,1251506674.3657298,4862692571.950771,49012317695.70259
2024-08-24,77302.1506472,1311104.9205832,14585115.32898146,66029576.83599774,226920055.7933885,965381510.05892,3624556526.242077,31096095491.943733
2024-08-25,50564.32899646,1054312.68904997,15032351.60663694,67495296.54779975,190558265.05497307,924485838.676182,3222149946.5236754,27354030590.956184
2024-08-26,53671.70404395,822232.78755649,17069643.14204848,77040589.26661149,236069835.51035863,1103732137.044035,4717278357.465486,42951280469.23911
