date,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2025-03-03,1179.69700234,3548.21245988,16126.11199127,79033.85839594,264698.14392557,327156.76866538,124714.29268969,101184.2989344
2025-03-04,1033.0950461,3317.13968648,15807.62303977,65268.35923938,270812.01451658,204588.79650881,106001.68863207,49205.79864407
2025-03-05,988.50672661,3171.73924954,14733.52440627,58405.134029,233968.86841118,181147.41237186,88619.13506241,55668.12622209
2025-03-06,1136.50751133,3387.05640039,15770.67639931,60387.75703417,250550.37208539,239280.7849789,128408.00998981,45930.54482919
2025-03-07,1249.64734123,3547.4849838,15401.85715263,68508.09440129,265394.55757977,197605.20752091,186770.21605029,55956.46311984
2025-03-08,1071.11269234,2405.88872123,10714.1336623,44642.42027638,178651.67571471,88119.27615964,123398.86867729,18707.96805401
2025-03-09,980.83640637,2414.35949392,11388.26009034,49829.60391227,175992.69261021,95689.89580493,142485.69605673,37385.97407728
2025-03-10,1267.24072087,3425.46535071,16399.26012054,72165.6739622,267888.01143445,269470.38050193,113742.15896021,49096.99961776
2025-03-11,1202.5837103,3324.93722842,14822.03607201,65113.21811535,254138.47537861,281446.01487424,135875.74311338,83000.0792718
2025-03-12,1248.5661184,3127.05173973,13710.3922092,59006.18149884,240151.69162122,209362.87275803,134332.58866598,67490.29740763
2025-03-13,1675.23543967,3172.17433451,13779.32922218,55779.43642278,228416.42393694,181981.88265531,99397.89939432,37383.27018567
2025-03-14,1618.06030929,3612.84616775,14449.05431008,60851.27376161,203317.77811788,139632.13076036,96935.45822144,37447.14334282
2025-03-15,1558.79276952,2488.28796372,10862.47578222,48575.80933904,147054.60341795,80498.23199566,75978.8977997,37474.67184711
2025-03-16,1172.1481383,2255.21533802,10201.14504222,42841.86777985,141499.48236981,94511.62724739,78677.32452304,56221.5231552
2025-03-17,1250.45597115,3077.50992176,13630.80307523,55371.57312051,209270.14851837,186391.94121051,40256.94228536,56243.85103637
2025-03-18,1233.77474145,3126.02160402,13725.87706995,55102.40051992,212643.69743809,166011.98948714,49967.17762856,71211.60926326
2025-03-19,1254.443488,3209.04359515,14576.93826223,61886.84911231,216501.19036794,166028.09181283,74827.59359964,18755.57696222
2025-03-20,1211.22798222,3066.51020058,13640.79785048,53288.84635678,212309.97528038,154141.62168977,118867.85148517,37485.64192802
2025-03-21,1137.69757835,3106.66382396,13443.38265055,52713.324793,179125.62127032,152889.58885097,63056.55975365,37499.74876081
2025-03-22,1120.16443803,2471.46974026,10099.18680516,43620.99327625,129328.40747786,60632.29464547,25146.74509441,56304.81156417
2025-03-23,1471.37542617,2324.70926597,10159.78282979,42848.54574235,116393.66202509,61567.04909267,47923.95074861,37547.23219266
2025-03-24,1319.17121058,3601.13810631,14373.71785752,66870.19463933,211797.5893292,132446.87689065,63696.9057442,56278.66475615
2025-03-25,1307.0020322,3214.2917451,13189.55269658,58111.26146966,208287.49607164,121295.7841605,73467.32536944,127608.46625072
2025-03-26,1212.41881817,3344.90982701,13762.42434792,57318.89425738,194102.96712537,151012.00196967,126110.19973316,37433.49437763
2025-03-27,1128.92134868,3117.4882813,13004.04314437,54187.75912343,169654.18527119,157723.31283584,102531.32564292,56164.2948409
2025-03-28,1323.78116348,3200.71461763,14939.47940837,63691.85419128,207151.37956553,269695.53234508,90168.15462212,37447.36348824
2025-03-29,945.99907716,2534.54974043,10821.63055251,45137.85068855,151756.97844105,111996.71790551,47457.29974309,71180.87928185
