date,Fees USD (Total)
2017-12-14,10550936.52305088
2017-12-15,10352664.19537821
2017-12-16,9813542.83121333
2017-12-17,10337411.92434926
2017-12-18,11007186.09486527
2017-12-19,11995250.28577679
2017-12-20,15284169.10620208
2017-12-21,18222226.51998698
2017-12-22,20533562.15001063
2017-12-23,15659237.50016335
2017-12-24,11833398.42296493
2017-12-25,9530942.87462619
2017-12-26,11074007.50807071
2017-12-27,12241523.38272185
2017-12-28,11176413.71734673
2017-12-29,11387853.18183803
2017-12-30,10298703.58259266
2017-12-31,7253261.79822127
2018-01-01,6280312.1468923
2018-01-02,9036189.09290084
2018-01-03,11190309.59502734
2018-01-04,11503454.8010639
2018-01-05,11097557.89068849
2018-01-06,11561235.55969804
2018-01-07,11324668.74719279
2018-01-08,10566796.93805443
2018-01-09,11164686.09305292
2018-01-10,10181326.12495478
2018-01-11,9536805.93704154
2018-01-12,8423946.22349557
2018-01-13,7508224.79073984
2018-01-14,6672784.85603901
2018-01-15,7024954.67096595
2018-01-16,7245224.53668231
2018-01-17,7122070.61511908
2018-01-18,7469537.01140225
2018-01-19,5603215.51718877
2018-01-20,5348201.80395827
2018-01-21,4042392.83684944
2018-01-22,3482391.04573747
2018-01-23,3059310.44122266
2018-01-24,3112087.88085788
2018-01-25,2495735.92742625
2018-01-26,2305263.79684933
2018-01-27,1893124.51240023
2018-01-28,1815768.32994508
2018-01-29,1647614.56999255
2018-01-30,1697537.52359342
2018-01-31,1628952.89166732
2018-02-01,2027462.73241664
2018-02-02,2355100.73252503
2018-02-03,1311098.15505426
2018-02-04,963905.73009822
2018-02-05,1313013.95479643
2018-02-06,1119026.68526489
2018-02-07,983166.76610363
2018-02-08,722971.05078527
2018-02-09,734248.21521654
2018-02-10,767939.02237342
2018-02-11,507405.33147396
2018-02-12,605544.07418472
2018-02-13,590747.61365107
2018-02-14,575987.94055796
2018-02-15,630660.1401598
2018-02-16,583053.47085733
2018-02-17,518654.98524723
2018-02-18,477198.39278974
2018-02-19,554803.18295977
2018-02-20,601415.08370115
2018-02-21,438683.38538929
2018-02-22,383934.26606081
2018-02-23,737523.85190859
2018-02-24,963880.34432929
2018-02-25,396470.23011341
2018-02-26,460529.99677948
2018-02-27,533858.10134729
2018-02-28,544969.73445047
2018-03-01,553587.99481516
2018-03-02,461102.87406616
2018-03-03,431355.83002644
2018-03-04,376551.72432614
2018-03-05,513924.95808476
2018-03-06,409941.90685005
2018-03-07,361949.32582564
2018-03-08,344033.4918183
2018-03-09,309749.03047386
2018-03-10,373783.60845356
2018-03-11,354115.87670552
2018-03-12,316126.79061473
2018-03-13,554616.61422939
2018-03-14,324223.5259939
2018-03-15,297278.8610429
2018-03-16,246620.01164071
2018-03-17,173307.16343294
2018-03-18,193513.1049284
2018-03-19,257087.77716055
2018-03-20,271457.11206868
2018-03-21,278587.00474391
2018-03-22,243038.61267933
2018-03-23,223736.4305702
2018-03-24,192625.07495391
2018-03-25,172666.42935139
2018-03-26,220820.32872363
2018-03-27,219090.52307041
2018-03-28,190925.91253614
2018-03-29,204275.64551966
2018-03-30,177551.62472012
2018-03-31,140876.08495647
2018-04-01,123520.75533528
2018-04-02,149392.4346573
2018-04-03,184454.2469763
2018-04-04,174784.1731165
2018-04-05,165222.28202661
2018-04-06,228495.7847117
2018-04-07,187060.50296711
2018-04-08,146815.84127062
2018-04-09,154048.93395264
2018-04-10,155870.03196892
2018-04-11,156632.32962948
2018-04-12,266820.1011467
2018-04-13,291480.31063019
2018-04-14,190050.54321506
2018-04-15,200061.48324307
2018-04-16,207293.24346856
2018-04-17,210537.98620566
2018-04-18,204161.15085065
2018-04-19,227433.21080174
2018-04-20,245896.50272589
2018-04-21,249551.30185767
2018-04-22,193314.20536149
2018-04-23,259232.23987879
2018-04-24,609536.78379459
2018-04-25,840231.71555452
2018-04-26,599501.51731972
2018-04-27,513579.11886631
2018-04-28,388371.64766351
2018-04-29,326504.10993702
2018-04-30,341231.69360861
2018-05-01,285402.39812379
2018-05-02,354622.67284042
2018-05-03,370859.39294165
2018-05-04,381242.33469197
2018-05-05,317377.31569354
2018-05-06,302834.03511237
2018-05-07,335687.01690077
2018-05-08,317292.97995924
2018-05-09,281016.36852673
2018-05-10,247941.98399718
2018-05-11,334050.07911339
2018-05-12,238847.65837572
2018-05-13,199762.26310165
2018-05-14,303247.04590455
2018-05-15,326021.91155433
2018-05-16,267653.13056198
2018-05-17,446226.62381256
2018-05-18,566524.9300072
2018-05-19,259352.00920566
2018-05-20,209192.25502035
2018-05-21,264338.5507954
2018-05-22,218146.84603107
2018-05-23,239607.81870595
2018-05-24,223801.90506417
2018-05-25,227068.32703286
2018-05-26,168750.9771388
2018-05-27,142399.71447981
2018-05-28,210316.05601568
2018-05-29,208740.00821328
2018-05-30,168593.33020658
2018-05-31,162684.43617823
2018-06-01,152397.82471454
2018-06-02,123855.06612584
2018-06-03,117878.15444716
2018-06-04,156612.66916921
2018-06-05,138723.22508
2018-06-06,147984.00817644
2018-06-07,159104.02037223
2018-06-08,136264.47741616
2018-06-09,142620.0633892
2018-06-10,118385.90558757
2018-06-11,166485.62406562
2018-06-12,147694.19755909
2018-06-13,238936.4768263
2018-06-14,181585.5149661
2018-06-15,151829.24868711
2018-06-16,106169.89091345
2018-06-17,152850.22393643
2018-06-18,114276.9302481
2018-06-19,563467.93060872
2018-06-20,1353894.38727207
2018-06-21,494987.69229377
2018-06-22,436663.34479886
2018-06-23,195440.19774272
2018-06-24,161751.69065573
2018-06-25,215075.41959055
2018-06-26,200498.44360417
2018-06-27,196031.94490665
2018-06-28,165362.20070946
2018-06-29,161768.14164439
2018-06-30,150371.36171696
2018-07-01,106689.75062968
2018-07-02,152009.29162099
2018-07-03,184019.14022817
2018-07-04,141891.6633611
2018-07-05,130325.61997014
2018-07-06,141947.63902025
2018-07-07,108884.09296399
2018-07-08,105451.38134424
2018-07-09,133700.51869242
2018-07-10,147634.84947052
2018-07-11,129908.7300009
2018-07-12,115701.07409307
2018-07-13,121931.34169989
2018-07-14,93596.49377582
2018-07-15,96761.09580382
2018-07-16,154891.49807647
2018-07-17,172386.52251281
2018-07-18,235964.33857384
2018-07-19,213064.93796794
2018-07-20,171419.93531045
2018-07-21,127716.5578158
2018-07-22,110140.94366209
2018-07-23,201209.36707098
2018-07-24,240427.2823644
2018-07-25,221028.51968327
2018-07-26,195789.71205051
2018-07-27,165847.90624737
2018-07-28,136938.00554345
2018-07-29,128556.62175686
2018-07-30,199891.74570923
2018-07-31,201987.20520022
2018-08-01,161244.1189797
2018-08-02,191294.05347188
2018-08-03,171660.53706373
2018-08-04,124774.10241373
2018-08-05,95398.60900697
2018-08-06,123867.56236726
2018-08-07,130546.33627314
2018-08-08,133658.79743527
2018-08-09,132759.49293207
2018-08-10,130643.35595393
2018-08-11,94930.16439461
2018-08-12,80457.07727515
2018-08-13,126408.73494562
2018-08-14,160081.85288911
2018-08-15,141335.66617754
2018-08-16,152689.61206501
2018-08-17,161035.02541573
2018-08-18,105980.42307494
2018-08-19,109116.46879952
2018-08-20,187339.14640749
2018-08-21,158611.86803827
2018-08-22,159960.08398008
2018-08-23,124257.3519287
2018-08-24,125417.95757621
2018-08-25,141347.38609451
2018-08-26,185557.87193689
2018-08-27,219440.02929534
2018-08-28,315912.48856893
2018-08-29,166834.21024027
2018-08-30,166651.88519872
2018-08-31,176361.27313555
2018-09-01,136546.74471426
2018-09-02,118082.91504953
2018-09-03,144722.89074448
2018-09-04,176917.19405914
2018-09-05,224936.48320356
2018-09-06,201270.09291679
2018-09-07,179842.06320878
2018-09-08,119816.89191422
2018-09-09,115866.56168912
2018-09-10,125728.78877423
2018-09-11,146422.25599123
2018-09-12,149989.67986282
2018-09-13,130946.2164259
2018-09-14,137828.55731126
2018-09-15,102375.8105087
2018-09-16,84737.29712212
2018-09-17,111592.83427646
2018-09-18,120025.07684316
2018-09-19,108274.51907947
2018-09-20,117131.05646793
2018-09-21,171263.68808263
2018-09-22,125157.30283649
2018-09-23,97272.80993587
2018-09-24,102904.25010785
2018-09-25,130300.89764782
2018-09-26,130378.45502716
2018-09-27,154464.91339781
2018-09-28,192829.39755075
2018-09-29,125341.50615258
2018-09-30,101887.90842932
2018-10-01,143819.5078768
2018-10-02,168853.11679114
2018-10-03,138472.52532325
2018-10-04,123066.34447786
2018-10-05,140419.28995709
2018-10-06,115938.50797507
2018-10-07,85868.00860038
2018-10-08,111381.87720224
2018-10-09,110503.0617313
2018-10-10,102731.9122158
2018-10-11,115650.28022614
2018-10-12,115935.00021524
2018-10-13,83548.19491768
2018-10-14,78594.90149032
2018-10-15,155188.0648978
2018-10-16,128793.13607406
2018-10-17,125956.38220541
2018-10-18,119581.84151282
2018-10-19,115441.37629123
2018-10-20,93773.1615181
2018-10-21,82157.19159619
2018-10-22,109240.94842875
2018-10-23,108162.99159223
2018-10-24,110824.50362475
2018-10-25,114085.15319597
2018-10-26,116534.09815971
2018-10-27,85158.51745257
2018-10-28,106998.5610622
2018-10-29,125051.46266573
2018-10-30,118756.08132876
2018-10-31,105232.57811073
2018-11-01,110942.46703072
2018-11-02,117354.85831726
2018-11-03,86696.50615033
2018-11-04,82329.88656724
2018-11-05,120507.34172875
2018-11-06,123956.39889345
2018-11-07,133330.94019179
2018-11-08,136598.86407463
2018-11-09,144170.2066813
2018-11-10,107055.21220707
2018-11-11,90622.63394076
2018-11-12,123214.71464443
2018-11-13,115925.61078037
2018-11-14,156728.6188669
2018-11-15,217074.32174529
2018-11-16,207743.42554639
2018-11-17,120367.48942713
2018-11-18,101632.63764203
2018-11-19,205281.26814964
2018-11-20,321410.60618554
2018-11-21,227427.27511593
2018-11-22,177614.85864846
2018-11-23,160418.48680073
2018-11-24,133693.42587448
2018-11-25,123606.42424874
2018-11-26,149635.75546889
2018-11-27,141402.45974795
2018-11-28,160093.33006942
2018-11-29,192290.20858305
2018-11-30,166968.71319809
2018-12-01,128589.3899565
2018-12-02,96926.01912406
2018-12-03,123498.15230851
2018-12-04,124259.75210771
2018-12-05,101038.32223682
2018-12-06,106175.12156638
2018-12-07,105251.42407752
2018-12-08,66985.23275658
2018-12-09,58768.98685196
2018-12-10,79845.67614712
2018-12-11,78824.14667427
2018-12-12,76417.64942691
2018-12-13,74678.00084872
2018-12-14,81802.15672523
2018-12-15,58744.20172153
2018-12-16,48115.24903674
2018-12-17,70781.82149925
2018-12-18,93566.85897802
2018-12-19,123622.0146811
2018-12-20,108488.56435487
2018-12-21,122646.46377584
2018-12-22,72220.12044795
2018-12-23,61228.84323285
2018-12-24,94475.14646486
2018-12-25,68671.21744495
2018-12-26,60884.6065145
2018-12-27,62631.59726788
2018-12-28,65784.48212215
2018-12-29,58673.99435208
2018-12-30,52400.7915654
2018-12-31,59530.43401297
2019-01-01,41581.04062814
2019-01-02,68769.3031763
2019-01-03,72991.9829759
2019-01-04,73683.37815576
2019-01-05,46701.74046705
2019-01-06,64321.37699809
2019-01-07,95340.3135798
2019-01-08,83502.22529869
2019-01-09,96303.58555861
2019-01-10,96899.97565064
2019-01-11,87537.34650735
2019-01-12,61584.90040559
2019-01-13,50327.06603838
2019-01-14,71053.43377239
2019-01-15,76622.08663644
2019-01-16,89993.21601022
2019-01-17,84286.26771926
2019-01-18,75343.98475003
2019-01-19,64414.13872012
2019-01-20,51702.50291873
2019-01-21,70379.17247756
2019-01-22,74211.85684978
2019-01-23,80868.69475244
2019-01-24,81721.69753102
2019-01-25,88333.74710779
2019-01-26,71118.13182048
2019-01-27,56565.62779603
2019-01-28,83060.21441409
2019-01-29,78806.2873483
2019-01-30,73001.33670217
2019-01-31,99776.98276033
